,RunId,iteration,Step,side,density,population,homophily,town,mobility,total_happy,total_segregation,center_segregation,periphery_segregation
0,0,0,31,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -5.0}",1.0,0.6323665475497936,0.6788598429062347,0.6264519906323185
1,1,0,16,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -4.0}",1.0,0.612645563391832,0.623153093012906,0.6111739591124408
2,2,0,10,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -3.0}",1.0,0.6181128246753247,0.5489424141749724,0.6277384805054708
3,3,0,5,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -2.0}",1.0,0.622964151952916,0.5904931166779509,0.6273308749886187
4,4,0,2,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -1.0}",1.0,0.6217953342953342,0.5900996677740864,0.6261441334670435
5,5,0,4,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': 0.0}",1.0,0.6093017308675873,0.5607727465986395,0.6163376483279395
6,6,0,19,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -5.0}",1.0,0.6017703144249825,0.6048136645962734,0.6013693128428965
7,7,0,16,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -4.0}",1.0,0.6115976973593822,0.5638105915011744,0.6186549984232104
8,8,0,10,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -3.0}",1.0,0.6141751160937542,0.6305723228258439,0.6118773496240602
9,9,0,2,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -2.0}",1.0,0.6184209101491648,0.5676569264069264,0.6256776199758656
10,10,0,2,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -1.0}",1.0,0.6211832529233788,0.5562255205112349,0.631081165975625
11,11,0,4,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': 0.0}",1.0,0.6381750659447453,0.5219007434197307,0.6568198659707456
12,12,0,12,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': -5.0}",1.0,0.6016892636684303,0.6083782569631626,0.6007538635506973
13,13,0,9,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': -4.0}",1.0,0.6219654660731148,0.6030799475753603,0.6246267737864376
14,14,0,4,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': -3.0}",1.0,0.6142027988998544,0.5715714285714287,0.620427366274219
15,15,0,5,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': -2.0}",1.0,0.6414611469954982,0.5723539415766306,0.6526881196164472
16,16,0,5,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': -1.0}",1.0,0.6261149557862361,0.5510015117157974,0.6388872823083349
17,17,0,3,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': 0.0}",1.0,0.6175519804696071,0.541917552144825,0.629803340345509
18,18,0,26,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': -5.0}",1.0,0.6214741496598639,0.6196215986394558,0.6217460837546027
19,19,0,8,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': -4.0}",1.0,0.6216778679343222,0.6070386219003732,0.6237595955813519
20,20,0,8,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': -3.0}",1.0,0.6239790084129707,0.6011387163561078,0.6274373804821468
21,21,0,4,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': -2.0}",1.0,0.631864829503639,0.5473088852399197,0.6467161763763378
22,22,0,2,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': -1.0}",1.0,0.6221530321530321,0.5622672753311851,0.6328512264543158
23,23,0,3,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': 0.0}",1.0,0.6254791683586454,0.5386223191566704,0.6406805674841747
24,24,0,27,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 2.0, 'beta': -5.0}",1.0,0.625728807057921,0.5781395348837209,0.6324469249288684
25,25,0,7,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 2.0, 'beta': -4.0}",1.0,0.6366135118014818,0.5609800170068028,0.6478705900965036
26,26,0,5,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 2.0, 'beta': -3.0}",1.0,0.6242527576002153,0.545359477124183,0.6375318246110325
27,27,0,1,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 2.0, 'beta': -2.0}",1.0,0.6147814097390368,0.5770743145743146,0.6213914184531714
28,28,0,4,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 2.0, 'beta': -1.0}",1.0,0.6151206455736657,0.5018095238095237,0.6357158593774588
29,29,0,1,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 2.0, 'beta': 0.0}",1.0,0.6119020125371164,0.5344087449106035,0.6261506037821828
30,30,0,11,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 2.5, 'beta': -5.0}",1.0,0.626646639964397,0.590436318067897,0.631681874346545
31,31,0,11,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 2.5, 'beta': -4.0}",1.0,0.6306822729091638,0.5303571428571429,0.6456696716033483
32,32,0,4,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 2.5, 'beta': -3.0}",1.0,0.6221245215343022,0.5649742359630419,0.6322610381015411
33,33,0,6,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 2.5, 'beta': -2.0}",1.0,0.6303615270470795,0.5594474393530997,0.6428896825396825
34,34,0,2,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 2.5, 'beta': -1.0}",1.0,0.6331551988384286,0.5179379251700681,0.6547922455367123
35,35,0,1,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 2.5, 'beta': 0.0}",1.0,0.6261283173882494,0.5155092592592593,0.6477418104283776
36,36,1,28,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -5.0}",1.0,0.6052771250303864,0.5744209956709956,0.6096765731568065
37,37,1,49,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -4.0}",1.0,0.6364216799091941,0.5776636225266362,0.6447612875351048
38,38,1,28,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -3.0}",1.0,0.6105311355311355,0.5795744680851065,0.6152367091726729
39,39,1,6,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -2.0}",1.0,0.6144051622891309,0.6379228614522732,0.6110798830088657
40,40,1,2,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -1.0}",1.0,0.6202806367503774,0.6036621315192744,0.6225690866510539
41,41,1,4,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': 0.0}",1.0,0.6435947279896326,0.6345075016307893,0.644914424655804
42,42,1,44,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -5.0}",1.0,0.6070171461544803,0.5646160856687172,0.6128319897512812
43,43,1,12,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -4.0}",1.0,0.6203333333333333,0.5685858923008456,0.6275429377480158
44,44,1,5,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -3.0}",1.0,0.5976197271145901,0.5619367926542814,0.6028239745865646
45,45,1,4,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -2.0}",1.0,0.6273611452613175,0.585052316890882,0.6335682957393484
46,46,1,2,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -1.0}",1.0,0.6108869348751303,0.5506868131868132,0.6200046232085067
47,47,1,2,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': 0.0}",1.0,0.6313466962403133,0.5202786220871327,0.6487010828267477
48,48,1,18,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': -5.0}",1.0,0.6228336686787391,0.6093468468468469,0.6247615981357127
49,49,1,13,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': -4.0}",1.0,0.6140188595763509,0.5751295336787565,0.6189277149708805
