,RunId,iteration,Step,side,density,population,homophily,town,mobility,total_happy,total_segregation,fsi,center_segregation,periphery_segregation
0,0,0,500,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -5.0}",0.9994324631101021,0.7505371331279391,0.6644433042585941,0.7236017520215633,0.7542211981566821
1,1,0,328,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.9}",1.0,0.7233644925106193,0.6856846473029046,0.7368217054263564,0.7214213758035114
2,2,0,500,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.8}",0.9994441356309061,0.7374182747028774,0.6627302786962683,0.7223907371167645,0.7395012055455092
3,3,0,178,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.7}",1.0,0.7351746931067045,0.6714426877470355,0.7370260141093474,0.7349165360140182
4,4,0,500,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.6}",0.9994295493439818,0.7428795534186293,0.6451937594363362,0.7017610269914417,0.7486886160714286
5,5,0,138,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.5}",1.0,0.7283470278772101,0.6660137120470128,0.7045045045045045,0.7317975103992052
6,6,0,104,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.4}",1.0,0.714362079310533,0.6935328185328186,0.74450330371383,0.710263500325309
7,7,0,246,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.3}",1.0,0.7252082834251643,0.6483166515013649,0.74225639329806,0.7228672842309206
8,8,0,72,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.2}",1.0,0.7309839121051599,0.6634020618556701,0.7304464285714286,0.7310556243845103
9,9,0,68,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.1}",1.0,0.7406113627006999,0.6601340897369778,0.746191578483245,0.7398178626289225
10,10,0,91,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.0}",1.0,0.7314881296250447,0.6967471143756558,0.7550665763935904,0.7282150689223057
11,11,0,104,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.9}",1.0,0.7229259259259257,0.6889411764705883,0.7349060725207514,0.7212750586960448
12,12,0,106,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.8}",1.0,0.7605445122621797,0.6181347150259068,0.6881573008350259,0.7705863936633166
13,13,0,73,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.7}",1.0,0.728615598182736,0.6844583987441131,0.7478955089144662,0.7258798475678099
14,14,0,87,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.6}",1.0,0.7556017140652558,0.6357927786499215,0.7491801437556155,0.7564997173011685
15,15,0,43,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.5}",1.0,0.742688711024874,0.6342525399129173,0.7821428571428571,0.7371070198105081
16,16,0,91,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.4}",1.0,0.747960237022737,0.6783536585365854,0.7511304062909567,0.747516657497402
17,17,0,61,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.3}",1.0,0.7315462585034015,0.6817269076305221,0.6958557951482478,0.7364658802402626
18,18,0,59,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.2}",1.0,0.7477997754593501,0.6458650431253171,0.7434330011074198,0.7484158230221222
19,19,0,45,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.1}",1.0,0.7500941810987343,0.6365007541478129,0.7500270562770562,0.7501037890758124
20,20,0,45,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.0}",1.0,0.7345142584254332,0.6604146100691016,0.7642490035661842,0.7300677583286279
21,21,0,64,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.9}",1.0,0.7520402322348516,0.6351283341721188,0.7273922902494331,0.7554078755770363
22,22,0,32,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.8}",1.0,0.7428032782414226,0.658080808080808,0.7208333333333332,0.7459706359608063
23,23,0,78,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.7}",1.0,0.7676695319961795,0.625133120340788,0.8044186046511628,0.7625054466230936
24,24,0,34,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.6}",1.0,0.7600993197278911,0.6210256410256411,0.7761164274322168,0.7579269800067984
25,25,0,48,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.5}",1.0,0.7710352702359807,0.6205357142857143,0.7921850079744817,0.7680485842985844
26,26,0,18,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.4}",1.0,0.7579638990166832,0.6273291925465838,0.779520592020592,0.7547777566419377
27,27,0,27,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.3}",1.0,0.7733879249770284,0.6022610483042138,0.7696374458874459,0.7739230127848805
28,28,0,33,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.2}",1.0,0.7627474062250598,0.5876336587633659,0.7861255411255411,0.7594714892326357
29,29,0,30,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.1}",1.0,0.7722191323692993,0.5883731833098922,0.7586024844720497,0.774216472303207
30,30,0,30,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.0}",1.0,0.7808704674530363,0.5682166581502299,0.7717275494672755,0.7821834504293522
31,31,0,31,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.9}",1.0,0.7705452055537477,0.6016096579476862,0.7782553729456385,0.7694063180827885
32,32,0,18,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.8}",1.0,0.7568377465402637,0.616757560733763,0.79593837535014,0.7511787819253439
33,33,0,20,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.7}",1.0,0.7616762237181086,0.6215797625193599,0.7062433862433863,0.7700245426149042
34,34,0,16,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.6}",1.0,0.7802705119606529,0.5613590263691683,0.7524225410688292,0.7845940274414851
35,35,0,25,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.5}",1.0,0.7537054511638085,0.6259920634920635,0.7746786767804468,0.7505767719629104
36,36,0,20,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.4}",1.0,0.788302664366494,0.5543090260071392,0.857801053113553,0.7788606886255482
37,37,0,18,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.3}",1.0,0.7712568418171868,0.5584291187739464,0.7675132275132276,0.771812824139557
38,38,0,18,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.2}",1.0,0.7898113972541453,0.5473908413205538,0.7843328840970349,0.7905903676024402
39,39,0,18,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.1}",1.0,0.7843458688550713,0.5538169748696065,0.7685849448949885,0.7866535744732674
40,40,0,19,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.0}",1.0,0.8056129306561335,0.5335106382978724,0.7663149350649351,0.8113158060057796
41,41,0,18,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.9}",1.0,0.7922165466421035,0.5225038799793068,0.7586507936507936,0.7973160027008777
42,42,0,20,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.8}",1.0,0.7845204767237243,0.5719194894452626,0.776705833848691,0.785681365793906
43,43,0,21,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.7}",1.0,0.8034369193221843,0.5377049180327869,0.7291479820627802,0.8145255625677313
44,44,0,20,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.6}",1.0,0.802686011904762,0.5227043390514632,0.7589075010535187,0.8091357794747625
45,45,0,19,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.5}",1.0,0.7800933519217101,0.543424317617866,0.7747954688483323,0.7808871601445858
46,46,0,26,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.4}",1.0,0.8017640199587808,0.5224181360201511,0.8324558461882405,0.7975272351325494
47,47,0,23,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.3}",1.0,0.8029337223957477,0.5231481481481481,0.7498809523809524,0.8110253252494632
48,48,0,26,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.2}",1.0,0.7924542744339698,0.5506234413965088,0.760214176994999,0.7969977630691916
49,49,0,21,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.1}",1.0,0.8016705831510142,0.5056234718826406,0.8066486972147349,0.800990144607166
