,RunId,iteration,Step,side,density,population,homophily,town,mobility,total_happy,total_segregation,fsi,center_segregation,periphery_segregation
0,0,0,500,50,0.7,0.3,0.5,True,"{'model': 'gravity', 'alpha': 0, 'beta': -5.0}",0.9988649262202043,0.842937543916545,0.4090210148641722,0.8221995464852608,0.8457435873834069
1,1,0,500,50,0.7,0.3,0.5,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.9}",0.9966024915062288,0.8375674108828131,0.408820614469772,0.8422820335863813,0.8369414154372461
2,2,0,416,50,0.7,0.3,0.5,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.8}",1.0,0.8410663001559037,0.40929994890137966,0.8460409745293465,0.8403654122199339
3,3,0,224,50,0.7,0.3,0.5,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.7}",1.0,0.8430636117556071,0.37760814249363867,0.8585714285714287,0.841028465191851
4,4,0,310,50,0.7,0.3,0.5,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.6}",1.0,0.8449158456486043,0.37645275391611926,0.8567114460463084,0.8432263312683812
5,5,0,254,50,0.7,0.3,0.5,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.5}",1.0,0.8387094768261338,0.397778899545684,0.8646109175377469,0.8352115879289792
6,6,0,221,50,0.7,0.3,0.5,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.4}",1.0,0.8377122971084597,0.39672293942403175,0.8316644922809305,0.8385651427344922
7,7,0,484,50,0.7,0.3,0.5,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.3}",1.0,0.8418486502881406,0.41056485355648537,0.8570522117476432,0.8398910675381264
8,8,0,151,50,0.7,0.3,0.5,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.2}",1.0,0.8353092783505154,0.4010934393638171,0.8415532879818594,0.8344556051587301
9,9,0,112,50,0.7,0.3,0.5,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.1}",1.0,0.8463230861965039,0.39739583333333334,0.8381972789115646,0.8474398529045125
