,RunId,iteration,Step,side,density,population,policy,homophily,town,mobility,total_happy,total_segregation,fsi,center_segregation,periphery_segregation
0,0,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': 0}",1.0,0.7901346884135181,0.542313470205308,0.744910052910053,0.7968379446640316
1,1,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.1, 'beta': 0}",1.0,0.7934883121813646,0.5572289156626506,0.7651587301587301,0.7976517060122547
2,2,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.2, 'beta': 0}",1.0,0.7830681081956592,0.565068493150685,0.7394572676232065,0.789574220567706
3,3,0,2,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.3, 'beta': 0}",1.0,0.7921817242878887,0.5671175858480749,0.7817328591187511,0.793848287163972
4,4,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.4, 'beta': 0}",1.0,0.7814781242446217,0.5362387494078635,0.7716755581900809,0.7830201728210867
5,5,0,5,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': 0}",1.0,0.7951616426387069,0.547741273100616,0.7913541666666667,0.7957692185916919
6,6,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.6, 'beta': 0}",1.0,0.784089050617385,0.5712113532691333,0.7983353510895884,0.781863950080363
7,7,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.7, 'beta': 0}",1.0,0.8020107811509084,0.5421686746987951,0.7433751363140676,0.8124971558589307
8,8,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.8, 'beta': 0}",1.0,0.775384446095018,0.5804977145759269,0.821156730408699,0.7675129767546829
9,9,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.9, 'beta': 0}",1.0,0.78972829289196,0.5761031234506693,0.7168643630737493,0.8031748675486186
10,10,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': 0}",1.0,0.7775035735306483,0.5736759307813319,0.781454114212735,0.7767865421551096
11,11,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.1, 'beta': 0}",1.0,0.7896938195403231,0.5643173977328734,0.7559047619047619,0.7959552689000128
12,12,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.2, 'beta': 0}",1.0,0.7987622826908541,0.5285299806576402,0.7683673469387755,0.8046684076474192
13,13,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.3, 'beta': 0}",1.0,0.8068929612661392,0.530941237649506,0.748603231906481,0.8181212331942512
14,14,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.4, 'beta': 0}",1.0,0.7810762612649405,0.5916542473919523,0.7330539358600584,0.7907797414498446
15,15,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': 0}",1.0,0.8093073593073594,0.5131712259371833,0.783776683087028,0.8144994323114939
16,16,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.6, 'beta': 0}",1.0,0.8008389126401549,0.5819415448851775,0.7492616558818649,0.8108137594660506
17,17,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.7, 'beta': 0}",1.0,0.8105570530098831,0.5347648261758691,0.7776381284221006,0.8170192495602892
18,18,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.8, 'beta': 0}",1.0,0.7997685373182813,0.541275333662877,0.796563660925363,0.8003804365348034
19,19,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.9, 'beta': 0}",1.0,0.7942155672467288,0.5592326139088729,0.7768343051506317,0.7976894564759963
20,20,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 2.0, 'beta': 0}",1.0,0.8092829696720187,0.5222834251377065,0.7685327072005272,0.8174273858921162
21,21,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 2.1, 'beta': 0}",1.0,0.8074316022280471,0.5491718426501035,0.7538341543513958,0.8181216021484247
22,22,0,5,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 2.2, 'beta': 0}",1.0,0.8079737609329446,0.5498637602179837,0.776487065414401,0.814355005676885
23,23,0,5,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 2.3, 'beta': 0}",1.0,0.8045570257834409,0.5746229849193968,0.7358301374240972,0.8186718519247811
24,24,0,2,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 2.4, 'beta': 0}",1.0,0.7973998775430686,0.5819672131147541,0.8122349967384214,0.7943471257424747
25,25,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 2.5, 'beta': 0}",1.0,0.8207478086445195,0.4938332511100148,0.8235019175455418,0.8201758752281401
26,26,0,2,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 2.6, 'beta': 0}",1.0,0.8010769356286204,0.5604341391218549,0.7480065516139341,0.8119612951856586
27,27,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 2.7, 'beta': 0}",1.0,0.8230327448439692,0.4904645476772616,0.7853939250118652,0.8307766168668423
28,28,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 2.8, 'beta': 0}",1.0,0.8170737903004338,0.5104859335038363,0.764265873015873,0.8281214717407187
29,29,0,5,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 2.9, 'beta': 0}",1.0,0.8232118786278232,0.4879177377892031,0.8092291371994343,0.8261788048552754
30,30,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': 0}",1.0,0.8066662540232731,0.535880227155395,0.7625418060200669,0.8158793894652834
31,31,1,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': 0}",1.0,0.7680702819371374,0.5719016083254493,0.7868491321762351,0.7654792606920268
32,32,1,2,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.1, 'beta': 0}",1.0,0.784047482368378,0.5551041137633317,0.7628185045948204,0.7872444486381078
33,33,1,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.2, 'beta': 0}",1.0,0.777795001495744,0.6089676746611054,0.7382689556509299,0.7838619110358241
34,34,1,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.3, 'beta': 0}",1.0,0.7833897986071898,0.5574324324324325,0.769864810330912,0.785469210485497
35,35,1,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.4, 'beta': 0}",1.0,0.7770298806884173,0.5880940950552088,0.7842877235282297,0.7759321724860972
36,36,1,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': 0}",1.0,0.792316706647917,0.5505102040816326,0.7489251976094081,0.7995583976833976
37,37,1,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.6, 'beta': 0}",1.0,0.7886853944765156,0.5573770491803278,0.7616638873448212,0.7933150793650795
38,38,1,2,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.7, 'beta': 0}",1.0,0.7888563510266491,0.5450024863252113,0.7695463956333521,0.7921329564689725
39,39,1,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.8, 'beta': 0}",1.0,0.7790561077795121,0.5669135802469136,0.7547945845004669,0.7832250352971378
40,40,1,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.9, 'beta': 0}",1.0,0.796307459399945,0.5385802469135802,0.7890939896557874,0.7976239299547572
41,41,1,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': 0}",1.0,0.793149275839368,0.5509783728115345,0.7844783715012724,0.7946905084964787
42,42,1,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.1, 'beta': 0}",1.0,0.7767407193691095,0.5635276532137519,0.80079513148543,0.7723403217942466
43,43,1,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.2, 'beta': 0}",1.0,0.7979051152424441,0.5764282038085435,0.7297781017168772,0.8116426611796982
44,44,1,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.3, 'beta': 0}",1.0,0.7936638606915903,0.5258404415454089,0.8173127987254382,0.7893125854993159
45,45,1,2,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.4, 'beta': 0}",1.0,0.7786728623516189,0.599290780141844,0.75996395036888,0.7823296627666896
46,46,1,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': 0}",1.0,0.8007427872334706,0.5383488031265267,0.7848787878787878,0.8036589635854342
47,47,1,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.6, 'beta': 0}",1.0,0.8099630870654898,0.51232741617357,0.7529220779220779,0.8211215881701517
48,48,1,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.7, 'beta': 0}",1.0,0.8067295830249199,0.5149367088607595,0.7701918223119637,0.813841127922971
49,49,1,2,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.8, 'beta': 0}",1.0,0.7806487092222131,0.5720060636685195,0.7781019450033534,0.781152036319051
50,50,1,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.9, 'beta': 0}",1.0,0.8083549292732967,0.5151219512195122,0.7598651064521372,0.8180133372179601
51,51,1,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 2.0, 'beta': 0}",1.0,0.8093498115595169,0.5370467682606411,0.7875445416261744,0.8138110150114325
52,52,1,2,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 2.1, 'beta': 0}",1.0,0.7961625923820352,0.5586343394359228,0.7943889159759467,0.7965170856882998
53,53,1,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 2.2, 'beta': 0}",1.0,0.7867344992917076,0.5605338417540515,0.7346313107182673,0.7974859509021001
54,54,1,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 2.3, 'beta': 0}",1.0,0.8007104007104008,0.5252631578947369,0.8496869335969681,0.7907915373577601
55,55,1,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 2.4, 'beta': 0}",1.0,0.792027004976748,0.5563241106719368,0.7699928808732794,0.7966009852216748
56,56,1,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 2.5, 'beta': 0}",1.0,0.788209133311639,0.5852809547488812,0.7715974903474905,0.7915769732550555
57,57,1,6,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 2.6, 'beta': 0}",1.0,0.8026819923371646,0.5381961557417447,0.7929042904290429,0.804743678960798
58,58,1,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 2.7, 'beta': 0}",1.0,0.8037983800826266,0.5403265710044532,0.7983262611975483,0.8049426533898584
59,59,1,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 2.8, 'beta': 0}",1.0,0.8075084364454443,0.5346878097125867,0.8140291806958473,0.8062007652487057
60,60,1,5,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 2.9, 'beta': 0}",1.0,0.7926677797686918,0.5686178061977374,0.7692896825396826,0.7974913211501933
61,61,1,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': 0}",1.0,0.8006036311873875,0.5708481462671406,0.8130306698950767,0.7981232682518203
62,62,2,5,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': 0}",1.0,0.7917554981291555,0.5556102362204725,0.7662518853695323,0.7953965177802387
63,63,2,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.1, 'beta': 0}",1.0,0.7706188300562943,0.572384137601529,0.7540349768225875,0.7730765027322404
