,RunId,iteration,Step,side,density,population,policy,homophily,town,mobility,total_happy,total_segregation,fsi,center_segregation,periphery_segregation
0,0,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': 0}",1.0,0.7874696994182289,0.5809768637532133,0.79562358276644,0.7863706522403568
1,1,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.1, 'beta': 0}",1.0,0.7877153710487044,0.5543259557344065,0.7717702327567798,0.7900363670272286
2,2,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.2, 'beta': 0}",1.0,0.7873672824759781,0.5698511761881901,0.8514630618602581,0.7786859553948162
3,3,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.3, 'beta': 0}",1.0,0.7791246417548502,0.5843621399176955,0.7337617055190275,0.7864058652339379
4,4,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.4, 'beta': 0}",1.0,0.8035607035607035,0.514720314033366,0.7845139708776072,0.8065654684298753
5,5,0,2,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': 0}",1.0,0.7772098990233406,0.5844889573703133,0.7485654512851165,0.7818138149678163
6,6,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.6, 'beta': 0}",1.0,0.7913226763793336,0.5431568907963757,0.7338270579549648,0.801165987297374
7,7,0,2,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.7, 'beta': 0}",1.0,0.7890143103873674,0.5426318383440119,0.7595481049562682,0.793852929911911
8,8,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.8, 'beta': 0}",1.0,0.7884842870865927,0.5644831115660184,0.7277084439723845,0.7996361982719417
9,9,0,5,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.9, 'beta': 0}",1.0,0.8213331182275282,0.4972893050763923,0.7623324514991182,0.8319461628755432
10,10,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': 0}",1.0,0.7776627821693424,0.6316894018887723,0.7550987449243264,0.7815567765567767
11,11,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.1, 'beta': 0}",1.0,0.7823660714285714,0.5639562529719448,0.7736659912191827,0.7840082552431948
12,12,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.2, 'beta': 0}",1.0,0.7721247722389928,0.5978862606945143,0.7461466165413533,0.776778098444765
13,13,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.3, 'beta': 0}",1.0,0.8064436458585696,0.5273704789833822,0.7723277608915906,0.8129135043391937
14,14,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.4, 'beta': 0}",1.0,0.8091516162273564,0.5394321766561514,0.7780618362452895,0.8149993556285844
15,15,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': 0}",1.0,0.8112082506613757,0.5193717277486911,0.746254355400697,0.8241449390304352
