,RunId,iteration,Step,side,density,population,policy,homophily,town,mobility,total_happy,total_segregation,fsi,center_segregation,periphery_segregation
0,0,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': 0}",1.0,0.7897210577233151,0.5344488188976378,0.7108986514959965,0.8012436086983306
1,1,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.1, 'beta': 0}",1.0,0.7828601089359867,0.5154686078252957,0.806252730449978,0.7795657991878922
2,2,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.2, 'beta': 0}",1.0,0.7844294342878715,0.5531609195402298,0.749717775041051,0.789679176755448
3,3,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.3, 'beta': 0}",1.0,0.791338775510204,0.5358755644756649,0.7908353858784892,0.7914157098939708
4,4,0,5,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.4, 'beta': 0}",1.0,0.7726624503968254,0.5930470347648262,0.7353085628870382,0.7781972789115646
5,5,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': 0}",1.0,0.7925615716470074,0.5513784461152882,0.7553882195448459,0.7987529861442906
6,6,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.6, 'beta': 0}",1.0,0.7844645581344667,0.5668979187314173,0.71257326007326,0.7970262096774193
7,7,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.7, 'beta': 0}",1.0,0.7869588425340638,0.5738699007717751,0.7592405913978495,0.7917094481192615
8,8,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.8, 'beta': 0}",1.0,0.7992891749723146,0.5457974137931034,0.7630685856432124,0.8059745179063361
9,9,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.9, 'beta': 0}",1.0,0.7856316615715111,0.5533980582524272,0.77420481706196,0.7876449627470036
10,10,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': 0}",1.0,0.8087047182925833,0.5248301097752222,0.7692415223665223,0.8157298590373437
11,11,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.1, 'beta': 0}",1.0,0.79557421314657,0.5757080610021786,0.7310649350649351,0.8080848277251663
