,RunId,iteration,Step,side,density,population,homophily,town,mobility,rel_dist_random,total_happy,total_segregation,fsi,center_segregation,periphery_segregation
0,0,0,17,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': 0}",True,1.0,0.7887807061720105,0.5749724366041896,0.8508105369807498,0.7810781908536202
1,1,0,14,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.1, 'beta': 0}",True,1.0,0.7871078633182379,0.5436105476673428,0.7993257479983145,0.7852780144529647
2,2,0,22,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.2, 'beta': 0}",True,1.0,0.7992899377045718,0.5395121951219513,0.784031007751938,0.801354550630825
3,3,0,15,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.3, 'beta': 0}",True,1.0,0.7963605830681787,0.5354806240563664,0.8054196564470537,0.7950655849807287
4,4,0,26,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.4, 'beta': 0}",True,1.0,0.7968278911564625,0.5136585365853659,0.8052214839424142,0.7956522413525671
5,5,0,19,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': 0}",True,1.0,0.7811005140692642,0.5722983257229832,0.817303050252359,0.7760091658179797
6,6,0,26,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.6, 'beta': 0}",True,1.0,0.8115925170068027,0.4945652173913043,0.808354403708386,0.8120727096612923
7,7,0,18,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.7, 'beta': 0}",True,1.0,0.7897475369458128,0.544065206316862,0.8053489889106328,0.7875011740396355
8,8,0,48,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.8, 'beta': 0}",True,1.0,0.801998807491124,0.5289380976346251,0.796647448216955,0.8027767430309802
9,9,0,22,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.9, 'beta': 0}",True,1.0,0.7941549793433355,0.5240196078431373,0.8378734827264239,0.7883936261843238
10,10,0,27,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': 0}",True,1.0,0.7977210884353741,0.544350580781415,0.7480790043290042,0.8050262780697564
11,11,0,20,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.1, 'beta': 0}",True,1.0,0.7787789987789987,0.5566714490674318,0.80284178187404,0.7753839247012198
12,12,0,20,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.2, 'beta': 0}",True,1.0,0.8034466097600258,0.518905472636816,0.8164990753582987,0.8017318087949465
13,13,0,28,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.3, 'beta': 0}",True,1.0,0.7940839224067073,0.536180904522613,0.8029312169312169,0.7927682308878607
14,14,0,20,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.4, 'beta': 0}",True,1.0,0.7882459399944949,0.5301144848183176,0.7736057486057486,0.7904011936339523
15,15,0,41,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': 0}",True,1.0,0.7858131487889273,0.5332355816226784,0.8324508410329307,0.7796982263224925
16,16,0,21,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.6, 'beta': 0}",True,1.0,0.7947596924948841,0.5389033942558746,0.7309630578688874,0.8042504526827408
17,17,0,27,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.7, 'beta': 0}",True,1.0,0.7854277143928438,0.5397890699904123,0.7793331076506432,0.7862483666089282
18,18,0,34,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.8, 'beta': 0}",True,1.0,0.7891220324062611,0.5362318840579711,0.78898130028267,0.7891424162257497
19,19,0,31,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.9, 'beta': 0}",True,1.0,0.7891293891293891,0.5547945205479452,0.8415240289664253,0.7818644454586946
20,20,0,28,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.0, 'beta': 0}",True,1.0,0.7821522151814123,0.5660284732449681,0.7523862433862434,0.7864564206145183
21,21,0,36,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.1, 'beta': 0}",True,1.0,0.8014926377560635,0.5385771543086172,0.8306878306878308,0.7974320056419218
22,22,0,43,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.2, 'beta': 0}",True,1.0,0.7911986678484141,0.539396887159533,0.8308049886621315,0.7858772811747858
23,23,0,43,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.3, 'beta': 0}",True,1.0,0.7694517930629042,0.5818353831598865,0.8139118932597191,0.7636084656084656
24,24,0,40,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.4, 'beta': 0}",True,1.0,0.8038379947524145,0.5116402116402117,0.7444047619047619,0.8130992708736611
25,25,0,61,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.5, 'beta': 0}",True,1.0,0.785051157559798,0.5378525482434439,0.7960975870168694,0.7834230321342021
26,26,0,55,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.6, 'beta': 0}",True,1.0,0.7987930845525784,0.5175438596491229,0.7915771175726928,0.799871661627614
27,27,0,49,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.7, 'beta': 0}",True,1.0,0.805708163265306,0.48171623598244756,0.7765359268707482,0.8099903264057917
28,28,0,57,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.8, 'beta': 0}",True,1.0,0.7939201897129774,0.5382678751258811,0.806838443139813,0.7920686861131887
29,29,0,114,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.9, 'beta': 0}",True,1.0,0.8026371739308201,0.5255885363357216,0.8043758043758042,0.8023840749414519
30,30,0,156,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': 0}",True,1.0,0.8020329881089375,0.5355303810504635,0.8859197486101039,0.7913089830351349
31,31,1,24,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': 0}",True,1.0,0.8109182891097785,0.5081024568740199,0.7629283489096572,0.8176526151444184
32,32,1,24,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.1, 'beta': 0}",True,1.0,0.8106889989086746,0.5070285991274842,0.8089542036910458,0.8109184749849306
33,33,1,21,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.2, 'beta': 0}",True,1.0,0.8046810784152556,0.49517031011692936,0.7993307273158018,0.8053807664900704
34,34,1,16,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.3, 'beta': 0}",True,1.0,0.7900488921393358,0.5179340028694405,0.8014030612244898,0.7883909169926119
35,35,1,14,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.4, 'beta': 0}",True,1.0,0.8061278054528899,0.5144395496818405,0.7679906542056076,0.8113460601631958
36,36,1,21,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': 0}",True,1.0,0.7824116743471583,0.578593588417787,0.8169559412550066,0.7775545960828484
37,37,1,23,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.6, 'beta': 0}",True,1.0,0.7835672877846791,0.5444225074037512,0.7210224744103247,0.7924253884214174
38,38,1,16,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.7, 'beta': 0}",True,1.0,0.7987494194464935,0.5529100529100529,0.7810492139439508,0.8011609859067487
