,RunId,iteration,Step,side,density,population,homophily,town,mobility,rel_dist_random,total_happy,total_segregation,fsi,center_segregation,periphery_segregation
0,0,0,12,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': 0}",True,1.0,0.779265873015873,0.5542051531356345,0.7677697684578418,0.7808869278629951
1,1,0,21,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.1, 'beta': 0}",True,1.0,0.799874431124431,0.5140091696383087,0.8370715435932825,0.7947718451197576
2,2,0,18,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.2, 'beta': 0}",True,1.0,0.7767490790782716,0.5601719197707736,0.772675468291582,0.7773000610500611
3,3,0,25,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.3, 'beta': 0}",True,1.0,0.8088580739558393,0.4990566037735849,0.845508396595353,0.8040655175525675
4,4,0,26,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.4, 'beta': 0}",True,1.0,0.8121120689655171,0.4833416210840378,0.7426987767584098,0.8220543144984668
5,5,0,20,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': 0}",True,1.0,0.7917582417582418,0.5442278860569715,0.801554553860379,0.7904444134424603
6,6,0,20,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.6, 'beta': 0}",True,1.0,0.7901194507148231,0.5598997493734336,0.7947619047619048,0.7894613708885617
7,7,0,17,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.7, 'beta': 0}",True,1.0,0.7785714285714286,0.5661507738392412,0.7574690934065935,0.7814160725858716
8,8,0,15,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.8, 'beta': 0}",True,1.0,0.7756468323222251,0.5916313559322034,0.7181684141546525,0.7839947971193806
9,9,0,21,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.9, 'beta': 0}",True,1.0,0.7883140504909603,0.5247185511502692,0.8382965263400046,0.7815693487303657
10,10,0,28,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': 0}",True,1.0,0.7695941683124863,0.5914786967418546,0.7627535273368606,0.7705662593984963
11,11,0,26,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.1, 'beta': 0}",True,1.0,0.8098924645319279,0.5031660983925962,0.801150412087912,0.8110425890786421
12,12,0,37,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.2, 'beta': 0}",True,1.0,0.8011529386529386,0.528672032193159,0.7636692176870749,0.8065629602356406
13,13,0,33,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.3, 'beta': 0}",True,1.0,0.8201882149507846,0.48248643315244205,0.8377785596997419,0.8179381582500674
14,14,0,33,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.4, 'beta': 0}",True,1.0,0.803698835139945,0.5149551345962113,0.8336683417085428,0.7998928799343605
15,15,0,32,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': 0}",True,1.0,0.795532339920095,0.5327009485771343,0.8745953553835327,0.7852506024831458
16,16,0,36,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.6, 'beta': 0}",True,1.0,0.7933618012422359,0.535373808329152,0.7452060644885756,0.8004035909445747
