,RunId,iteration,Step,side,density,population,homophily,town,mobility,rel_dist_random,total_happy,total_segregation,fsi,center_segregation,periphery_segregation
0,0,0,14,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': 0}",True,1.0,0.7826039902126859,0.5348176219801042,0.7756375535996389,0.7835462454212454
1,1,0,21,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.1, 'beta': 0}",True,1.0,0.7804223602484472,0.5447834645669292,0.7306076276664513,0.7877422112462006
2,2,0,21,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.2, 'beta': 0}",True,1.0,0.7821848899012908,0.5540871267743515,0.7457451499118166,0.7872959183673469
3,3,0,18,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.3, 'beta': 0}",True,1.0,0.8030724840310333,0.5288562434417629,0.8362020905923344,0.7986393447718513
4,4,0,19,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.4, 'beta': 0}",True,1.0,0.7790287415915557,0.5666666666666667,0.7886765034652359,0.777726477156135
5,5,0,19,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': 0}",True,1.0,0.8053077651515151,0.5179202423018677,0.774338031176596,0.809801096756204
6,6,0,17,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.6, 'beta': 0}",True,1.0,0.793625823345211,0.5249394673123486,0.7949877614597242,0.7934377880184331
7,7,0,16,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.7, 'beta': 0}",True,1.0,0.79129774837322,0.5541984732824428,0.7878756356911696,0.791754621485665
8,8,0,15,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.8, 'beta': 0}",True,1.0,0.8106397503413302,0.4997298757428417,0.8377584204413473,0.8069433890577509
9,9,0,34,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.9, 'beta': 0}",True,1.0,0.7802642326227233,0.5529640427599611,0.7467940199335548,0.7849552989383498
10,10,0,23,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': 0}",True,1.0,0.7887346702021876,0.573404255319149,0.7371003800581265,0.7960133623270619
11,11,0,38,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.1, 'beta': 0}",True,1.0,0.802928382891618,0.5231081767394616,0.8185767195767196,0.800646545072987
12,12,0,30,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.2, 'beta': 0}",True,1.0,0.8019109730848861,0.5317124735729387,0.826430917194464,0.7986405731806521
13,13,0,33,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.3, 'beta': 0}",True,1.0,0.7757193858377623,0.5846833578792342,0.7879978354978355,0.7739811239811238
14,14,0,22,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.4, 'beta': 0}",True,1.0,0.7851888762338648,0.535171102661597,0.7517403628117914,0.7897323353662291
15,15,0,52,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': 0}",True,1.0,0.7966195856873823,0.5242766061794998,0.7677858240070221,0.8006485143960997
16,16,0,24,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.6, 'beta': 0}",True,1.0,0.7970872613004593,0.5032987747408105,0.8249597423510467,0.7934029678282551
17,17,0,37,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.7, 'beta': 0}",True,1.0,0.7953902003731645,0.5350662089259441,0.79619941873463,0.7952788544358312
18,18,0,21,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.8, 'beta': 0}",True,1.0,0.789083844920082,0.5502136752136753,0.7958188153310104,0.7881737137834699
19,19,0,36,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.9, 'beta': 0}",True,1.0,0.7851637412644238,0.5984334203655353,0.766517857142857,0.7877756160830091
20,20,0,61,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.0, 'beta': 0}",True,1.0,0.7907586408904511,0.5251540041067762,0.7884182818856185,0.7910674813692056
21,21,0,45,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.1, 'beta': 0}",True,1.0,0.8012885075067816,0.5308457711442786,0.7666392363396972,0.8061207002081037
22,22,0,81,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.2, 'beta': 0}",True,1.0,0.8091200064824569,0.4882494004796163,0.8567892503536068,0.8029514047771575
23,23,0,33,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.3, 'beta': 0}",True,1.0,0.8062006222943723,0.5114155251141552,0.8150908672647802,0.8050156379357924
24,24,0,37,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.4, 'beta': 0}",True,1.0,0.8178366644823067,0.5045478865703584,0.8363775510204081,0.8152984727137268
25,25,0,30,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.5, 'beta': 0}",True,1.0,0.7963980107795744,0.505,0.7305264307557885,0.8059969442322383
26,26,0,26,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.6, 'beta': 0}",True,1.0,0.791533174511898,0.546583850931677,0.7312365937365937,0.8003570643814546
27,27,0,24,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.7, 'beta': 0}",True,1.0,0.7870163903182772,0.5318315377081293,0.8789997480473671,0.7758722527472527
28,28,0,47,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.8, 'beta': 0}",True,1.0,0.7955627092106684,0.5225399903053806,0.7814914645103324,0.7974848122238586
29,29,0,35,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.9, 'beta': 0}",True,1.0,0.8048487103174603,0.5200642054574639,0.7529918546365916,0.8127309523809524
30,30,0,66,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': 0}",True,1.0,0.7942885649128522,0.5253071253071253,0.8358791208791209,0.7890864107028315
31,31,1,22,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': 0}",True,1.0,0.8077040037091583,0.5281727224855187,0.878454715219421,0.7983439874004075
32,32,1,24,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.1, 'beta': 0}",True,1.0,0.8101004256451184,0.5022266204849085,0.7760291499777481,0.8147268552090887
33,33,1,15,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.2, 'beta': 0}",True,1.0,0.8159138954386536,0.4787234042553192,0.8093951093951093,0.8168566775244299
34,34,1,13,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.3, 'beta': 0}",True,1.0,0.7845836696260425,0.538899430740038,0.7930810397553516,0.7833900957290132
35,35,1,12,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.4, 'beta': 0}",True,1.0,0.7909174208463728,0.554236373448462,0.8211192810457516,0.7867684784351451
36,36,1,21,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': 0}",True,1.0,0.807428624843095,0.507396449704142,0.7408696096464336,0.8174339477726574
37,37,1,21,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.6, 'beta': 0}",True,1.0,0.7965040241448693,0.5364526659412405,0.8192226890756302,0.7934142857142857
