,RunId,iteration,Step,side,density,population,homophily,town,mobility,rel_dist_random,total_happy,total_segregation,fsi,center_segregation,periphery_segregation
0,0,0,19,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': 0}",True,1.0,0.7855509270603611,0.5773034877667881,0.7332660455486543,0.7934676635631212
1,1,0,16,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.1, 'beta': 0}",True,1.0,0.793244289585753,0.5304437564499485,0.7792085848423878,0.7952254725614567
2,2,0,17,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.2, 'beta': 0}",True,1.0,0.7938427400691551,0.5201163354338342,0.75254877281309,0.8000015643576748
3,3,0,22,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.3, 'beta': 0}",True,1.0,0.7989183712587967,0.5232919254658385,0.792988782051282,0.7997239588193213
4,4,0,20,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.4, 'beta': 0}",True,1.0,0.8093705528188287,0.5136554621848739,0.8459397285484241,0.8044326406361633
5,5,0,18,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': 0}",True,1.0,0.7910185032442537,0.5414307771487391,0.7225135623869801,0.8018784838350056
6,6,0,29,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.6, 'beta': 0}",True,1.0,0.7946476409162977,0.5699039487726788,0.8161614401858304,0.791778201195898
7,7,0,17,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.7, 'beta': 0}",True,1.0,0.7812167813300958,0.5666003976143141,0.8293478260869566,0.7748219634451984
8,8,0,24,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.8, 'beta': 0}",True,1.0,0.7773402523402524,0.5759213759213759,0.7578827325322651,0.7800423349093043
9,9,0,26,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.9, 'beta': 0}",True,1.0,0.8075103048052935,0.5135688684075781,0.8141571652135032,0.8065927537573682
10,10,0,37,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': 0}",True,1.0,0.786186440677966,0.557487922705314,0.7486809747373128,0.7913172462305411
11,11,0,25,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.1, 'beta': 0}",True,1.0,0.7905769075819837,0.5668341708542713,0.740502412418712,0.797929372266371
12,12,0,19,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.2, 'beta': 0}",True,1.0,0.8010038393856983,0.5285076846802181,0.7782903439153439,0.8041287534121928
13,13,0,17,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.3, 'beta': 0}",True,1.0,0.767319943850556,0.558256880733945,0.798267382070199,0.7630699088145898
14,14,0,18,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.4, 'beta': 0}",True,1.0,0.7911576354679803,0.5328320802005012,0.8338095238095237,0.7854614549402823
15,15,0,36,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': 0}",True,1.0,0.7979743241081427,0.5090152565880721,0.7842748917748917,0.7998988931460196
16,16,0,21,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.6, 'beta': 0}",True,1.0,0.7900961932050757,0.5379587732528909,0.7398954703832753,0.7967787569573285
17,17,0,53,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.7, 'beta': 0}",True,1.0,0.7870415747774238,0.5445986124876115,0.7533809523809524,0.79138768483507
18,18,0,32,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.8, 'beta': 0}",True,1.0,0.7970594968756735,0.5255972696245734,0.7514154048716262,0.8034455497221455
19,19,0,25,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.9, 'beta': 0}",True,1.0,0.8081092195081833,0.5237592397043295,0.7827294685990337,0.8115429505135388
20,20,0,34,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.0, 'beta': 0}",True,1.0,0.7896295538272616,0.5420607267297163,0.7618321037335122,0.7934943429068756
21,21,0,31,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.1, 'beta': 0}",True,1.0,0.802493536819281,0.48838383838383836,0.82374716553288,0.7995239679371416
22,22,0,26,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.2, 'beta': 0}",True,1.0,0.8023689408498826,0.5119453924914675,0.8496324336186087,0.7958238368736136
23,23,0,46,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.3, 'beta': 0}",True,1.0,0.8214936173672657,0.48092369477911645,0.7631111111111111,0.8300680716150691
24,24,0,25,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.4, 'beta': 0}",True,1.0,0.798463152262679,0.5317762085822922,0.7573820915926179,0.8042566351776878
25,25,0,41,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.5, 'beta': 0}",True,1.0,0.7886361149859138,0.5471321695760598,0.7600877192982457,0.7925307720999627
26,26,0,28,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.6, 'beta': 0}",True,1.0,0.7761476135169515,0.5617750882501261,0.7481339977851605,0.7801442474800139
27,27,0,27,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.7, 'beta': 0}",True,1.0,0.7790722955849007,0.5933300149328024,0.8508016271835367,0.7700722092115535
28,28,0,55,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.8, 'beta': 0}",True,1.0,0.7966104310946476,0.5226615236258437,0.7728646166986973,0.8000245617266895
29,29,0,70,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.9, 'beta': 0}",True,1.0,0.7951570502342814,0.5438508064516129,0.8062284334023463,0.7936698495102129
30,30,0,66,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': 0}",True,1.0,0.8038859460354246,0.5155925155925156,0.805147227973315,0.80371406627167
31,31,1,18,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': 0}",True,1.0,0.7884978892742868,0.5282220131702728,0.7861037963572524,0.7888321995464852
32,32,1,19,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.1, 'beta': 0}",True,1.0,0.7939763703273292,0.5171215880893301,0.75129329004329,0.8002323847593669
33,33,1,18,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.2, 'beta': 0}",True,1.0,0.7813674279235503,0.5792622133599202,0.8236766581632652,0.775213358070501
34,34,1,18,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.3, 'beta': 0}",True,1.0,0.8026618208397629,0.5429747812660833,0.8060904071773636,0.8022045287187041
35,35,1,20,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.4, 'beta': 0}",True,1.0,0.7917520394612028,0.5427860696517413,0.7753178194354665,0.7941165984623016
