,RunId,iteration,Step,side,density,population,homophily,town,mobility,rel_dist_random,total_happy,total_segregation,fsi,center_segregation,periphery_segregation
0,0,0,20,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': 0}",True,1.0,0.8053680646570555,0.5305263157894737,0.7867419137466307,0.8079455737908742
1,1,0,18,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.1, 'beta': 0}",True,1.0,0.798089543334418,0.5277497477295661,0.7845629331544824,0.799956794124001
2,2,0,19,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.2, 'beta': 0}",True,1.0,0.7853950034661121,0.5280222325150533,0.7414060903331289,0.7919947566921166
3,3,0,33,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.3, 'beta': 0}",True,1.0,0.7967997878763157,0.5213032581453634,0.7898459383753501,0.7977167790193002
4,4,0,23,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.4, 'beta': 0}",True,1.0,0.8099561615186615,0.48840511121628016,0.77789417989418,0.8146073193945536
5,5,0,28,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': 0}",True,1.0,0.804096247092127,0.5370370370370371,0.7542668001780152,0.8112770562770563
6,6,0,17,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.6, 'beta': 0}",True,1.0,0.7975540272415274,0.538040775733466,0.7448755411255411,0.8050021422450729
7,7,0,21,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.7, 'beta': 0}",True,1.0,0.808290529695024,0.4866793529971456,0.874322951929587,0.7994104525175272
8,8,0,21,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.8, 'beta': 0}",True,1.0,0.7726756383712906,0.5888429752066116,0.7753968253968253,0.7722799279074181
9,9,0,23,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.9, 'beta': 0}",True,1.0,0.7802715333172184,0.5555032925682032,0.7372161944946755,0.7869148375496032
10,10,0,23,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': 0}",True,1.0,0.8108866095457791,0.4994877049180328,0.8129555108428348,0.8105968817507281
11,11,0,27,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.1, 'beta': 0}",True,1.0,0.7934837451590028,0.5319361277445109,0.7701147576147576,0.7968878890138732
12,12,0,19,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.2, 'beta': 0}",True,1.0,0.7889092330480579,0.5532454361054767,0.7605693581780537,0.7932373679883641
13,13,0,34,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.3, 'beta': 0}",True,1.0,0.7962136984838778,0.5159447881960971,0.7769645526371984,0.798963576461975
14,14,0,23,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.4, 'beta': 0}",True,1.0,0.7936447912498332,0.5222691045475856,0.7656853281853281,0.7976160009749262
15,15,0,20,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': 0}",True,1.0,0.7917820309676701,0.5592140201805629,0.7912451583504215,0.7918566362715297
16,16,0,60,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.6, 'beta': 0}",True,1.0,0.8057055018765471,0.5107913669064749,0.8177469135802469,0.8040520085974632
17,17,0,24,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.7, 'beta': 0}",True,1.0,0.8019409502443714,0.51708984375,0.7794879898862199,0.8052000183503073
18,18,0,56,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.8, 'beta': 0}",True,1.0,0.8145605961883043,0.4806045340050378,0.8284529451591064,0.8126608647347467
19,19,0,21,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.9, 'beta': 0}",True,1.0,0.7891548927263213,0.5268076733890802,0.7867900830056794,0.7894960763921718
20,20,0,25,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.0, 'beta': 0}",True,1.0,0.8026150191698617,0.5278670953912111,0.804500445037828,0.8023460317460319
21,21,0,25,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.1, 'beta': 0}",True,1.0,0.789983326663999,0.5215377489578509,0.7600264550264552,0.7943040293040292
22,22,0,34,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.2, 'beta': 0}",True,1.0,0.7902112657067357,0.5226179018286814,0.8134278711484593,0.7871791354185721
23,23,0,37,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.3, 'beta': 0}",True,1.0,0.8065140555646885,0.5100360267627381,0.8327578424734822,0.8028877038700221
24,24,0,98,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.4, 'beta': 0}",True,1.0,0.801071496559789,0.5192878338278932,0.7877657312925171,0.8030233573455577
25,25,0,24,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.5, 'beta': 0}",True,1.0,0.788906339234723,0.5598555211558307,0.7649116923764813,0.7922293950089788
26,26,0,54,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.6, 'beta': 0}",True,1.0,0.7956483985576414,0.5339476236663434,0.8527150145772594,0.7886577380952382
27,27,0,73,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.7, 'beta': 0}",True,1.0,0.7877020346073398,0.5338899803536346,0.7994619963369962,0.7861188164586224
28,28,0,72,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.8, 'beta': 0}",True,1.0,0.8165203623536956,0.4886251236399604,0.8002551020408162,0.8186932024718284
29,29,0,44,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.9, 'beta': 0}",True,1.0,0.8082064508971906,0.5257958287596048,0.7969155844155843,0.809865763272577
30,30,0,93,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': 0}",True,1.0,0.789739197033215,0.5169846440204746,0.792362470102196,0.7893692699230368
31,31,1,14,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': 0}",True,1.0,0.7734028521968511,0.5838891739353514,0.7200606684981684,0.7806783762685402
32,32,1,23,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.1, 'beta': 0}",True,1.0,0.8146229710845964,0.5214884696016772,0.8605555555555554,0.8084476556307543
33,33,1,25,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.2, 'beta': 0}",True,1.0,0.7877784996886757,0.5425742574257426,0.7632788161993769,0.7911719833564493
34,34,1,27,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.3, 'beta': 0}",True,1.0,0.7814973937123311,0.56973293768546,0.7418538157621128,0.7874504293520687
35,35,1,17,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.4, 'beta': 0}",True,1.0,0.778803683481379,0.5581617999042604,0.7853061224489795,0.7779187112304417
36,36,1,11,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': 0}",True,1.0,0.7928476136023306,0.5167652859960552,0.7298787271918111,0.8016263378315496
37,37,1,81,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.6, 'beta': 0}",True,1.0,0.7930091185410333,0.5657826313052522,0.7886427298192005,0.7935352233676976
38,38,1,28,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.7, 'beta': 0}",True,1.0,0.777369367895985,0.5712166172106825,0.7922591102168568,0.7753018873781585
39,39,1,21,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.8, 'beta': 0}",True,1.0,0.7983617485455721,0.5183770883054892,0.7697501072501073,0.8024702765970553
40,40,1,19,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.9, 'beta': 0}",True,1.0,0.809925359032502,0.507007007007007,0.8193409247757075,0.808673578615775
41,41,1,33,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': 0}",True,1.0,0.7965206713057716,0.5297351324337831,0.7647195767195768,0.8012280701754386
42,42,1,15,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.1, 'beta': 0}",True,1.0,0.776347552910053,0.5679563492063492,0.76102787456446,0.778409623862677
43,43,1,26,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.2, 'beta': 0}",True,1.0,0.7884692522427298,0.5543753161355589,0.7675779603876949,0.7915531398712325
44,44,1,17,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.3, 'beta': 0}",True,1.0,0.8026959980318189,0.5094243504839532,0.8521183473389355,0.7961406279026566
45,45,1,16,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.4, 'beta': 0}",True,1.0,0.7920830602883355,0.5463010863942059,0.7789867109634552,0.7939246005792768
46,46,1,17,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': 0}",True,1.0,0.7999199565866231,0.5078508341511285,0.8083953960731213,0.7987617197137922
47,47,1,35,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.6, 'beta': 0}",True,1.0,0.79738624640278,0.514772158237356,0.8233956916099773,0.7938486923266717
48,48,1,33,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.7, 'beta': 0}",True,1.0,0.8056977189955912,0.5157841140529531,0.7940530799475753,0.8073667073667073
49,49,1,38,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.8, 'beta': 0}",True,1.0,0.7984294688749286,0.5455026455026455,0.7602525589675121,0.8037449267280107
50,50,1,35,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.9, 'beta': 0}",True,1.0,0.7955919464560018,0.5050553683196919,0.888188730989778,0.7841447064262598
51,51,1,40,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.0, 'beta': 0}",True,1.0,0.793560037784075,0.5528412108337759,0.7265343915343916,0.8036881576001791
