,RunId,iteration,Step,side,density,population,homophily,town,mobility,rel_dist_random,total_happy,total_segregation,fsi,center_segregation,periphery_segregation
0,0,0,17,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': 0}",True,1.0,0.784739455782313,0.5315712187958884,0.8056467181467181,0.78170188232361
1,1,0,28,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.1, 'beta': 0}",True,1.0,0.7989715852308024,0.529064039408867,0.8874967824967825,0.7885931558935362
2,2,0,19,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.2, 'beta': 0}",True,1.0,0.8070714285714286,0.5204557224236147,0.7822505668934241,0.8104560915275201
3,3,0,14,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.3, 'beta': 0}",True,1.0,0.7936763729882197,0.5317173800928313,0.7939204808136846,0.7936432026636513
4,4,0,33,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.4, 'beta': 0}",True,1.0,0.7945526897175864,0.5346487006737247,0.853764172335601,0.78667782502488
5,5,0,23,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': 0}",True,1.0,0.781451084731887,0.5776302349336058,0.7613993710691824,0.7842240549187712
6,6,0,20,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.6, 'beta': 0}",True,1.0,0.7975137491616365,0.5189630340854536,0.8236394557823129,0.7941400096934447
7,7,0,22,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.7, 'beta': 0}",True,1.0,0.7742423016771828,0.5793611793611794,0.7203068783068782,0.7821173634930936
8,8,0,16,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.8, 'beta': 0}",True,1.0,0.7930601208034834,0.550732501356484,0.811038961038961,0.790682157966727
9,9,0,28,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.9, 'beta': 0}",True,1.0,0.79165112696611,0.5408163265306123,0.7876028138528139,0.7922287073065284
10,10,0,17,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': 0}",True,1.0,0.769941986947063,0.5718283582089553,0.711975986975987,0.7787555308023144
