,RunId,iteration,Step,side,density,population,homophily,town,mobility,total_happy,total_segregation,fsi,center_segregation,periphery_segregation
0,0,0,108,50,0.5,0.1,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -5.0}",1.0,0.8767060964513194,0.598825831702544,0.858924827792752,0.8792833268220689
1,1,0,136,50,0.5,0.1,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -4.0}",1.0,0.9052455074664643,0.4850187265917603,0.9348670756646217,0.9010615251299827
2,2,0,87,50,0.5,0.1,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -3.0}",1.0,0.9027672085783466,0.4885654885654886,0.9027325023969318,0.9027719528178243
3,3,0,44,50,0.5,0.1,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -2.0}",1.0,0.8984741784037559,0.5235294117647059,0.864374445430346,0.9033891802020719
4,4,0,30,50,0.5,0.1,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -1.0}",1.0,0.9195032104813866,0.48073022312373226,0.8713269454123114,0.9265638963360143
5,5,0,40,50,0.5,0.1,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': 0.0}",1.0,0.9331454613095238,0.41686746987951806,0.9055764411027569,0.9368604356636272
6,6,0,192,50,0.5,0.1,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -5.0}",1.0,0.8939313355446261,0.5686695278969958,0.8586580086580086,0.8988921504674928
7,7,0,128,50,0.5,0.1,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -4.0}",1.0,0.9094974382157925,0.5241379310344828,0.8757084428863569,0.9144998053717399
8,8,0,104,50,0.5,0.1,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -3.0}",1.0,0.9253659366844433,0.4603960396039604,0.867768959435626,0.9338715978643052
9,9,0,28,50,0.5,0.1,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -2.0}",1.0,0.9119085775335776,0.522633744855967,0.7990747289014615,0.933698670672858
10,10,0,46,50,0.5,0.1,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -1.0}",1.0,0.9297581224705926,0.45346062052505964,0.9084397446129289,0.9332914462081129
11,11,0,35,50,0.5,0.1,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': 0.0}",1.0,0.9202296587926508,0.5185185185185185,0.7948189990281828,0.9431165203511572
12,12,0,107,50,0.5,0.1,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': -5.0}",1.0,0.913688543599258,0.5375,0.856580893226856,0.9222733537859588
13,13,0,74,50,0.5,0.1,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': -4.0}",1.0,0.899632798156178,0.548235294117647,0.8388278388278388,0.9085561976436859
14,14,0,37,50,0.5,0.1,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': -3.0}",1.0,0.9047954393024814,0.6080508474576272,0.7607563732563732,0.9312026014109348
15,15,0,48,50,0.5,0.1,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': -2.0}",1.0,0.9270819093187515,0.4852607709750567,0.7906746031746031,0.9554672447013487
16,16,0,13,50,0.5,0.1,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': -1.0}",1.0,0.9297881224267848,0.568733153638814,0.710171568627451,0.9736254775882957
17,17,0,14,50,0.5,0.1,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': 0.0}",1.0,0.9349166015115975,0.4826086956521739,0.8244212962962962,0.9573690812166824
18,18,0,148,50,0.5,0.1,0.3,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': -5.0}",1.0,0.909853208625617,0.5075268817204301,0.8134001161440186,0.9239893186944125
19,19,0,125,50,0.5,0.1,0.3,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': -4.0}",1.0,0.9000841461082424,0.5711252653927813,0.7857338017174083,0.9197885839834992
20,20,0,36,50,0.5,0.1,0.3,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': -3.0}",1.0,0.9194985994397759,0.5252747252747253,0.7497778537252221,0.9527740552130796
21,21,0,50,50,0.5,0.1,0.3,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': -2.0}",1.0,0.9306906651549509,0.5807291666666666,0.7723475355054302,0.9656734496124031
22,22,0,21,50,0.5,0.1,0.3,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': -1.0}",1.0,0.9222915490306796,0.5961945031712473,0.7152273614363779,0.9717760365654587
23,23,0,29,50,0.5,0.1,0.3,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': 0.0}",1.0,0.9564265140463099,0.36425339366515835,0.8050395045910741,0.9885782312925169
24,24,0,105,50,0.5,0.1,0.3,True,"{'model': 'gravity', 'alpha': 2.0, 'beta': -5.0}",1.0,0.91723645870754,0.5,0.820736607142857,0.9321831927349835
25,25,0,51,50,0.5,0.1,0.3,True,"{'model': 'gravity', 'alpha': 2.0, 'beta': -4.0}",1.0,0.9131293073239106,0.6424581005586593,0.7259774436090225,0.9475522057806666
