,RunId,iteration,Step,side,density,population,homophily,town,mobility,total_happy,total_segregation,center_segregation,periphery_segregation
0,0,0,500,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -5.0}",0.9994305239179955,0.7339272155331381,0.7460568842921783,0.7321808593144097
1,1,0,373,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.9}",1.0,0.7255434482377638,0.7090059790732437,0.7280003806985818
2,2,0,500,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.8}",0.9994347088750707,0.7340049530269995,0.7079235880398672,0.7376133786848073
3,3,0,311,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.7}",1.0,0.7314775711307832,0.7127331577792408,0.7341154036192946
4,4,0,138,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.6}",1.0,0.7429918492382593,0.7732226693494298,0.7387777362253801
5,5,0,230,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.5}",1.0,0.740335900897324,0.7648258377425045,0.736994254429504
6,6,0,113,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.4}",1.0,0.7348544589247669,0.7157559523809525,0.7373657681349989
7,7,0,147,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.3}",1.0,0.7419855201423717,0.774564594356261,0.7374454685099846
8,8,0,85,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.2}",1.0,0.7275881384299752,0.7377828054298643,0.7261279819769774
9,9,0,188,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.1}",1.0,0.7249775766470972,0.7303146258503401,0.7241951819995013
10,10,0,157,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.0}",1.0,0.7599467596346143,0.7164911125740618,0.7660502388657728
11,11,0,136,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.9}",1.0,0.761696480815849,0.7704831932773107,0.7605054579971524
12,12,0,132,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.8}",1.0,0.7468750846952326,0.751157253599114,0.7462780248286085
13,13,0,91,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.7}",1.0,0.7321368648130393,0.7647835497835499,0.7275563350340136
14,14,0,68,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.6}",1.0,0.742243846976993,0.7181643625192012,0.745586935990007
15,15,0,207,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.5}",1.0,0.7543841052402697,0.7635144198524481,0.7531204554596367
16,16,0,89,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.4}",1.0,0.7621025020177561,0.8138061385691717,0.7551047680136841
17,17,0,139,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.3}",1.0,0.7404059619265805,0.7506903674711894,0.7389309882433656
18,18,0,60,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.2}",1.0,0.7457123722049095,0.745734126984127,0.7457092928914685
19,19,0,101,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.1}",1.0,0.7360939070437074,0.7195684523809525,0.7383186931730621
20,20,0,47,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.0}",1.0,0.7437715765247412,0.7072739187418088,0.7490061090225565
21,21,0,34,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.9}",1.0,0.7364323831304964,0.7076767029681829,0.7406345565749235
22,22,0,42,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.8}",1.0,0.7652657004830918,0.7358384111938614,0.7693668616720135
23,23,0,40,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.7}",1.0,0.7544422719582883,0.6927766275592361,0.7628957742037212
24,24,0,28,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.6}",1.0,0.7462148618592063,0.6860317460317459,0.7549398625429552
25,25,0,25,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.5}",1.0,0.761159379671151,0.7507272139625081,0.7626344331718612
26,26,0,39,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.4}",1.0,0.7524902749832327,0.7367559523809525,0.7546702709306943
