,RunId,iteration,Step,side,density,population,homophily,town,mobility,total_happy,total_segregation,center_segregation,periphery_segregation
0,0,0,18,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': 0}",1.0,0.7872551430210638,0.7398113790970934,0.7945034958427815
1,1,0,16,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.1, 'beta': 0}",1.0,0.7928118567311652,0.8069182389937106,0.790848263139793
2,2,0,16,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.2, 'beta': 0}",1.0,0.7885003916484348,0.7687975646879757,0.7912950283740439
3,3,0,25,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.3, 'beta': 0}",1.0,0.7970867542419265,0.7837368845843421,0.7991815476190476
4,4,0,19,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.4, 'beta': 0}",1.0,0.7940635197168298,0.7540074466000392,0.8006447406548827
5,5,0,19,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': 0}",1.0,0.7845755693581782,0.7139857142857142,0.7965399515738498
6,6,0,18,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.6, 'beta': 0}",1.0,0.7993448571982604,0.7686834733893558,0.8046854670830081
7,7,0,19,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.7, 'beta': 0}",1.0,0.806752603954203,0.7590823970037454,0.8153293864715696
8,8,0,14,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.8, 'beta': 0}",1.0,0.8057211811470755,0.7875800865800866,0.8090783823623661
9,9,0,34,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.9, 'beta': 0}",1.0,0.789315800990126,0.7322344322344322,0.7999310691579086
10,10,0,12,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': 0}",1.0,0.7963489815189533,0.7560632183908046,0.804269572235674
11,11,0,22,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.1, 'beta': 0}",1.0,0.8097879083373963,0.7341026302217638,0.8239437638661137
12,12,0,31,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.2, 'beta': 0}",1.0,0.7938616495629038,0.762761219595752,0.7997193186217575
13,13,0,28,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.3, 'beta': 0}",1.0,0.7895073891625617,0.7483852813852813,0.7972265561514709
14,14,0,39,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.4, 'beta': 0}",1.0,0.8027007818052595,0.7355254515599342,0.8161173422537059
15,15,0,35,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': 0}",1.0,0.8129272983368546,0.708469159475871,0.8342482061317678
16,16,0,34,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.6, 'beta': 0}",1.0,0.8025744305819494,0.7722831632653061,0.8084278155706727
17,17,0,35,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.7, 'beta': 0}",1.0,0.796957671957672,0.7790710809871394,0.8003493161970671
18,18,0,33,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.8, 'beta': 0}",1.0,0.8117832988267771,0.7840256670043904,0.8172078672078672
19,19,0,132,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.9, 'beta': 0}",1.0,0.8073804047208303,0.7514600962336154,0.8184335235471598
20,20,0,54,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.0, 'beta': 0}",1.0,0.817492297713637,0.7584912536443148,0.829308583106267
21,21,0,56,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.1, 'beta': 0}",1.0,0.8183815432546397,0.7601683087027915,0.8297651157563496
22,22,0,60,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.2, 'beta': 0}",1.0,0.8021570014144273,0.7332382605820106,0.8160468526108835
23,23,0,90,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.3, 'beta': 0}",1.0,0.8170149011985747,0.7222899398667317,0.8358826195331973
24,24,0,104,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.4, 'beta': 0}",1.0,0.7952060332329653,0.6995937902187902,0.8152493929583164
25,25,0,86,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.5, 'beta': 0}",1.0,0.7987157746711887,0.7023484479115878,0.818405890947732
26,26,0,80,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.6, 'beta': 0}",1.0,0.8136981792717086,0.8064376970300315,0.8151728844404004
27,27,0,19,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.7, 'beta': 0}",1.0,0.8266092332154508,0.7801785714285714,0.8363024820227325
28,28,0,90,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.8, 'beta': 0}",1.0,0.8157024906736888,0.7698915525114155,0.8249661983907136
29,29,0,194,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.9, 'beta': 0}",1.0,0.8019881969881971,0.7809151785714286,0.8061252312786055
30,30,0,137,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': 0}",1.0,0.8284472934472933,0.7147044334975369,0.8509629449049244
31,31,1,18,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': 0}",1.0,0.7943556867820742,0.8036093073593075,0.7930388714347316
32,32,1,25,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.1, 'beta': 0}",1.0,0.7847142857142857,0.7450343200343201,0.7904793069060085
33,33,1,31,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.2, 'beta': 0}",1.0,0.7766334600970018,0.7402058640049907,0.7821984497601574
34,34,1,24,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.3, 'beta': 0}",1.0,0.8076003760792415,0.7443527410964386,0.8172496947496947
35,35,1,15,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.4, 'beta': 0}",1.0,0.7998757156821672,0.7920136664531284,0.8010587365850524
36,36,1,17,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': 0}",1.0,0.7801206509539843,0.7336597542242703,0.7876319302166759
37,37,1,16,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.6, 'beta': 0}",1.0,0.7760983723743538,0.7359268707482994,0.7829383848133848
38,38,1,19,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.7, 'beta': 0}",1.0,0.7978334298397991,0.7581919357781426,0.8048910218930683
39,39,1,21,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.8, 'beta': 0}",1.0,0.775893028483702,0.7410358919687278,0.7822522610133229
40,40,1,30,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.9, 'beta': 0}",1.0,0.8001824116743471,0.7424118165784832,0.810822289352303
