,RunId,iteration,Step,side,density,population,homophily,town,mobility,total_happy,total_segregation,fsi,center_segregation,periphery_segregation
0,0,0,338,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -5.0}",1.0,0.7192639587739128,0.6819459459459459,0.7027754571614221,0.7217481295014335
1,1,0,428,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.9}",1.0,0.7263406565287324,0.6962054078618496,0.7368335787923418,0.7248539293017822
2,2,0,406,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.8}",1.0,0.7443557493633175,0.66057091882248,0.7375153229608675,0.7453544239320475
3,3,0,181,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.7}",1.0,0.7454092846877529,0.6568473127951427,0.755450871555166,0.7439876471723604
4,4,0,241,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.6}",1.0,0.7316137899576266,0.6726331679965495,0.7256730861358628,0.7324646630986689
5,5,0,242,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.5}",1.0,0.7290080074963795,0.6703490941228458,0.741909808239288,0.7270351039649803
6,6,0,126,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.4}",1.0,0.7322765777213045,0.6624315443592552,0.7274505708716235,0.7330000556622415
7,7,0,129,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.3}",1.0,0.7349052981827489,0.6634420697412824,0.7555749128919861,0.7319274210416231
8,8,0,168,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.2}",1.0,0.7431830849388101,0.6654495664080329,0.7616791474654377,0.7405115511551155
9,9,0,224,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.1}",1.0,0.7300040916037883,0.6673847479534684,0.7261374123292728,0.7305839249387637
10,10,0,162,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.0}",1.0,0.7439883766395335,0.6620231461637377,0.7482473544973545,0.7433777010092799
11,11,0,138,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.9}",1.0,0.733776820408853,0.6567261645624728,0.7593484680693983,0.7299298903234763
12,12,0,131,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.8}",1.0,0.7453119302851309,0.6535828388863533,0.7318953568953568,0.7471895479169265
13,13,0,207,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.7}",1.0,0.7541105858862869,0.6387714222123303,0.7855074555074556,0.7496240239744858
14,14,0,76,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.6}",1.0,0.7322213830144343,0.6668104377830494,0.7393405859337723,0.7311984972509015
15,15,0,104,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.5}",1.0,0.748588172936769,0.6571751412429379,0.7624710815500289,0.7466054736436349
16,16,0,99,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.4}",1.0,0.7445046932823567,0.640366562360304,0.7755705394190873,0.740105827877567
17,17,0,57,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.3}",1.0,0.7468152866242038,0.6570454545454546,0.7451152683295541,0.7470657424033629
18,18,0,68,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.2}",1.0,0.7464002697690102,0.6449211908931699,0.7559924563884959,0.7449957889795524
19,19,0,51,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.1}",1.0,0.7403254972875226,0.6507384882710686,0.7542813231850117,0.7383582982586449
20,20,0,48,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.0}",1.0,0.7437903987217663,0.619661733615222,0.7399441740624106,0.7443491370347266
21,21,0,59,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.9}",1.0,0.7441412759228851,0.650359066427289,0.7560001912411553,0.742412935323383
22,22,0,72,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.8}",1.0,0.7360655737704919,0.6560579455662863,0.7252164502164501,0.7376811289554078
23,23,0,51,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.7}",1.0,0.745998889173716,0.639202657807309,0.7239144223263074,0.7491565861621531
24,24,0,29,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.6}",1.0,0.7500149266461958,0.6343533616260889,0.7375870789197442,0.7518340806548492
25,25,0,39,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.5}",1.0,0.7674298469387755,0.6077898550724637,0.7426543563317111,0.771043693712504
26,26,0,43,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.4}",1.0,0.7548514646390797,0.6218487394957983,0.743797619047619,0.7564732142857143
27,27,0,40,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.3}",1.0,0.7675499033334565,0.5909815531769529,0.7271586066333148,0.7737417096274837
28,28,0,29,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.2}",1.0,0.7633001738101401,0.6150278293135436,0.7831531794721979,0.7604228413357044
29,29,0,29,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.1}",1.0,0.7654670680532749,0.6006659267480577,0.7325842160511499,0.7702705057432809
30,30,0,19,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.0}",1.0,0.7626185055352775,0.6130541323234573,0.7200660611065236,0.7690496990875557
31,31,0,33,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.9}",1.0,0.7791489593549089,0.57091802546348,0.771905688345377,0.7802378863215365
32,32,0,31,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.8}",1.0,0.7844198958446612,0.5541500221926321,0.7632183908045976,0.7876568615161771
