,RunId,iteration,Step,side,density,population,homophily,town,mobility,total_happy,total_segregation,fsi,center_segregation,periphery_segregation
0,0,0,265,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -5.0}",1.0,0.7461448913070118,0.654444186586215,0.7551132686084142,0.7447747595033266
1,1,0,225,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.9}",1.0,0.739267455448437,0.6771744132535665,0.7562228339611707,0.7368225880583295
2,2,0,298,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.8}",1.0,0.7331284028763021,0.6718503493351363,0.732079831932773,0.7332849060022019
3,3,0,124,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.7}",1.0,0.7258852725595845,0.6802312652879697,0.728132951653944,0.7255388655462184
4,4,0,150,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.6}",1.0,0.726770951285142,0.6678990865593737,0.7570638114400688,0.7223610064998465
5,5,0,500,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.5}",0.999746063991874,0.7236583714237346,0.6645556259235803,0.6975864318330073,0.727545958564342
6,6,0,415,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.4}",1.0,0.744325014488554,0.6487030411449016,0.7649507715611095,0.741309973568038
7,7,0,255,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.3}",1.0,0.7330128544378977,0.6691651051426192,0.7324148995535714,0.7330994116617526
8,8,0,228,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.2}",1.0,0.7370433358528596,0.6612659321667747,0.7399805447470817,0.7366063675832126
9,9,0,500,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.1}",0.9994846688997681,0.7384811229310071,0.6569227283027419,0.7489046643247463,0.7369819516371241
10,10,0,90,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.0}",1.0,0.7346691601289302,0.66688800354139,0.7314689098780008,0.7351206090130602
11,11,0,126,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.9}",1.0,0.7505747231238679,0.6650188323917138,0.7358773979939625,0.7526712785464243
12,12,0,189,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.8}",1.0,0.7356218039386356,0.6534078692754246,0.7123396501457726,0.7389295033757196
13,13,0,70,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.7}",1.0,0.7378679848579515,0.6762237762237763,0.7350516183035714,0.7382952380952381
14,14,0,94,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.6}",1.0,0.7468908275778505,0.6482479784366577,0.7439853266888151,0.7473299718246994
15,15,0,113,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.5}",1.0,0.7464872610705944,0.6579747935680139,0.767066610534194,0.7434832780258648
16,16,0,107,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.4}",1.0,0.7526670780100657,0.6253869969040248,0.7530591630591631,0.7526106751913203
17,17,0,85,75,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.3}",1.0,0.7420647951021783,0.6527534965034965,0.7023050654524757,0.7478384093006598
