,RunId,iteration,Step,side,density,population,homophily,town,mobility,total_happy,total_segregation,center_segregation,periphery_segregation
0,0,0,406,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -5.0}",1.0,0.7292592292308523,0.7352899029982363,0.7284166512659397
1,1,0,345,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.9}",1.0,0.7458663095904282,0.7252283105022831,0.7487487852283772
2,2,0,308,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.8}",1.0,0.7372319688109161,0.6918923493568042,0.7436139966326758
3,3,0,500,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.7}",0.9994397759103641,0.7444617847138857,0.7365508365508365,0.7455854126679462
4,4,0,127,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.6}",1.0,0.7388788680455347,0.7954772301933873,0.730533069634808
5,5,0,240,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.5}",1.0,0.7390614508634812,0.7172671723556678,0.7422453596823344
6,6,0,134,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.4}",1.0,0.7204760575363589,0.7419848584595128,0.7175107400012101
7,7,0,157,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.3}",1.0,0.7464006802721087,0.7401410078594545,0.747235843819393
8,8,0,72,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.2}",1.0,0.7198917253040965,0.6835049833887042,0.7250015551615812
9,9,0,73,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.1}",1.0,0.7465963978714695,0.762906976744186,0.7443043884220354
10,10,0,77,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.0}",1.0,0.7267359681624812,0.6997979467016163,0.7306070879241611
11,11,0,202,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.9}",1.0,0.7288818100138855,0.7378115264797507,0.7276368853730418
12,12,0,96,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.8}",1.0,0.733623710202505,0.7127435064935063,0.736673939163979
13,13,0,76,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.7}",1.0,0.7340837633021606,0.7648782093482553,0.7297864033073036
14,14,0,82,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.6}",1.0,0.7329238529124633,0.735322971781305,0.7325873531230674
15,15,0,83,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.5}",1.0,0.7282773425933402,0.739852875112309,0.726701226412209
16,16,0,81,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.4}",1.0,0.7534924583432046,0.787995153813738,0.748566615528081
17,17,0,194,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.3}",1.0,0.750328982489857,0.6777480595762533,0.7609107869223477
18,18,0,86,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.2}",1.0,0.7436892404020432,0.7164127736402619,0.7474681862239316
19,19,0,114,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.1}",1.0,0.7574915063839114,0.7160714285714287,0.7634320175438597
20,20,0,46,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.0}",1.0,0.7459353254195661,0.7251347708894877,0.7488118535085266
21,21,0,44,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.9}",1.0,0.7460749441641161,0.8382356532356533,0.7343443056073603
22,22,0,27,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.8}",1.0,0.7489578254509995,0.7397068733153638,0.7502263906856403
23,23,0,44,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.7}",1.0,0.753495640509725,0.750993935309973,0.7538349632879384
24,24,0,44,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.6}",1.0,0.7596493359248462,0.7692976734072625,0.7582817075050083
25,25,0,61,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.5}",1.0,0.7594193206832178,0.7309356920338228,0.7634965758878802
26,26,0,45,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.4}",1.0,0.7514360874000108,0.7492823765020026,0.7517315323565322
27,27,0,25,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.3}",1.0,0.758715938783128,0.7953771695594125,0.7537251605476796
28,28,0,59,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.2}",1.0,0.7699739321958292,0.7646716677538596,0.770753781700726
29,29,0,39,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.1}",1.0,0.7540544716758035,0.7413607031597687,0.7557980316645272
30,30,0,25,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.0}",1.0,0.7687816472742942,0.799362446400361,0.764637428510261
31,31,0,24,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.9}",1.0,0.7705382667646818,0.7451757369614512,0.7739990408119063
32,32,0,78,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.8}",1.0,0.7722576889103027,0.7796986936367467,0.7711748382546838
33,33,0,31,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.7}",1.0,0.7732997086770672,0.7771935626102293,0.772751063895878
34,34,0,22,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.6}",1.0,0.7934150735392972,0.7788860918816867,0.7955511349617567
35,35,0,27,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.5}",1.0,0.7778310353267519,0.7729372394118937,0.7785233128453467
36,36,0,33,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.4}",1.0,0.786735092864125,0.7576121794871795,0.7907815631262524
37,37,0,26,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.3}",1.0,0.790694918467956,0.8321943681318681,0.7851259600614439
38,38,0,16,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.2}",1.0,0.7859768907563024,0.7836854460093895,0.7862907671107029
39,39,0,11,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.1}",1.0,0.784265642303433,0.7785827664399091,0.7850559760327972
40,40,0,20,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.0}",1.0,0.7967457120938134,0.7113515115589805,0.8104932086395013
41,41,0,33,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.9}",1.0,0.787732625665127,0.7831144565449497,0.7884013605442177
42,42,0,27,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.8}",1.0,0.7694639164182311,0.7014159848961611,0.7794554302963099
43,43,0,27,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.7}",1.0,0.7825145015513287,0.8285658655985758,0.7761605415860734
44,44,0,15,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.6}",1.0,0.7829975234865003,0.8642116950407106,0.7730518793811941
45,45,0,22,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.5}",1.0,0.7841200064824568,0.814296788482835,0.7799287867601821
46,46,0,29,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.4}",1.0,0.799367750522913,0.7841392751790983,0.8016216047650232
47,47,0,25,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.3}",1.0,0.7850329396971188,0.7768587151841868,0.7861655773420481
48,48,0,20,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.2}",1.0,0.7813128678437667,0.7845404208194907,0.7808694659972616
49,49,0,20,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.1}",1.0,0.7799959644874899,0.7292397660818712,0.7875007720338459
50,50,0,27,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.0}",1.0,0.8063740644321511,0.8466886269070735,0.8010161290322579
51,51,0,16,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': 0.1}",1.0,0.7857230342674095,0.763365800865801,0.7888983676104399
52,52,0,19,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': 0.2}",1.0,0.7982508838802342,0.7331809975174902,0.8073254020709406
53,53,0,17,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': 0.3}",1.0,0.8145024107481447,0.7671746031746031,0.8214487621532631
54,54,0,17,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': 0.4}",1.0,0.7942707065790542,0.8192767717415604,0.7908299495508798
55,55,0,24,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': 0.5}",1.0,0.8072777552947524,0.7535544217687075,0.8145329964783341
56,56,0,22,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': 0.6}",1.0,0.7894504646097003,0.7694125388849007,0.7920601159311892
57,57,0,21,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': 0.7}",1.0,0.807359058565955,0.8121058925853447,0.8066755893678971
58,58,0,18,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': 0.8}",1.0,0.7821922317314023,0.8442359086491739,0.7742957637600495
59,59,0,16,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': 0.9}",1.0,0.7668394777265743,0.7680904522613065,0.7666775103014531
60,60,0,29,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': 1.0}",1.0,0.8073428517192753,0.810561810931269,0.8069220862846105
61,61,0,29,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': 1.1}",1.0,0.8094958609491868,0.8029263429509736,0.8103367261154146
62,62,0,35,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': 1.2}",1.0,0.7976559934318556,0.8133272283272283,0.795678070580983
63,63,0,22,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': 1.3}",1.0,0.8090385722510075,0.7470355964167845,0.8171979215138825
64,64,0,16,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': 1.4}",1.0,0.7939097816545972,0.8411288373217308,0.7878654970760233
65,65,0,13,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': 1.5}",1.0,0.7787721324095458,0.7613662131519274,0.7811737375633564
66,66,0,22,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': 1.6}",1.0,0.7832539682539682,0.7910151622838192,0.7822597043916356
67,67,0,20,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': 1.7}",1.0,0.8161844229217111,0.8601441102756892,0.8108981314044605
68,68,0,18,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': 1.8}",1.0,0.7754809024890515,0.8644548529794431,0.7648735846129983
69,69,0,21,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': 1.9}",1.0,0.8176484538038322,0.8867382186035035,0.8091226708074534
70,70,0,16,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': 2.0}",1.0,0.8063536650615303,0.8241433610481231,0.8041151480565595
