,RunId,iteration,Step,side,density,population,homophily,town,mobility,total_happy,total_segregation,center_segregation,periphery_segregation
0,0,0,252,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -5.0}",1.0,0.748040503557745,0.7112364243943191,0.7535903250188966
1,1,0,42,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -4.0}",1.0,0.7408140283140283,0.7086846213895395,0.7459312445604873
2,2,0,16,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -3.0}",1.0,0.7157058823529412,0.5942355889724311,0.7345205745341615
3,3,0,21,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -2.0}",1.0,0.7737369665699236,0.7531436011904762,0.7772144741801733
4,4,0,18,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -1.0}",1.0,0.8008955875928353,0.7742690058479532,0.8049001130795327
5,5,0,15,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': 0.0}",1.0,0.8196361084116187,0.7937925170068026,0.8233951762523192
6,6,0,293,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -5.0}",1.0,0.7294000419551081,0.6322023809523809,0.7442017162194827
7,7,0,44,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -4.0}",1.0,0.7134239310573417,0.7312451209992192,0.710485842985843
8,8,0,23,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -3.0}",1.0,0.7619075564498099,0.6286111111111111,0.7837594327348427
9,9,0,18,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -2.0}",1.0,0.8118660921445144,0.800450937950938,0.8139302022178735
10,10,0,21,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -1.0}",1.0,0.7648730509903077,0.6762793176972283,0.7802906617192332
11,11,0,18,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': 0.0}",1.0,0.8182215743440233,0.8447583511016347,0.8134676597911891
12,12,0,78,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': -5.0}",1.0,0.739641456582633,0.6361111111111113,0.7576591686398316
13,13,0,50,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': -4.0}",1.0,0.7380463144161775,0.6783088235294118,0.7490250965250965
14,14,0,253,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': -3.0}",1.0,0.7887995801568888,0.861904761904762,0.7769766397124888
15,15,0,12,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': -2.0}",1.0,0.7983090148173283,0.7600108225108226,0.805429242119383
16,16,0,21,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': -1.0}",1.0,0.7624192665571976,0.7694217687074829,0.7610763209393345
17,17,0,22,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': 0.0}",1.0,0.7868629908103594,0.7072434607645876,0.8015460729746443
18,18,0,46,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': -5.0}",1.0,0.7569274113357639,0.6794733044733043,0.7709328114807567
19,19,0,59,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': -4.0}",1.0,0.7497099767981439,0.7030257936507937,0.7590728213290888
20,20,0,175,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': -3.0}",1.0,0.754343483425116,0.6578095238095237,0.7741250325266718
21,21,0,20,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': -2.0}",1.0,0.7801375538614518,0.7089367253750815,0.7946561585528065
22,22,0,70,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': -1.0}",1.0,0.7858114674441206,0.7459972394755003,0.7931963645673323
23,23,0,10,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': 0.0}",1.0,0.8423238526179702,0.6914811379097092,0.8741454664057403
24,24,0,173,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.0, 'beta': -5.0}",1.0,0.7579138321995464,0.7428403755868542,0.7609803520261973
25,25,0,207,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.0, 'beta': -4.0}",1.0,0.752016302016302,0.6643174603174603,0.7698412698412698
26,26,0,60,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.0, 'beta': -3.0}",1.0,0.7831132675787464,0.7286324786324787,0.7945674496213581
27,27,0,129,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.0, 'beta': -2.0}",1.0,0.7750998812223302,0.6913265306122449,0.79282116692831
28,28,0,66,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.0, 'beta': -1.0}",1.0,0.8045884578997162,0.7414529914529914,0.8177206349206351
29,29,0,19,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.0, 'beta': 0.0}",1.0,0.8076552795031057,0.8182260228034877,0.805725915044681
30,30,0,500,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.5, 'beta': -5.0}",0.9977220956719818,0.7390687710163792,0.7224025974025974,0.7426137858458302
31,31,0,500,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.5, 'beta': -4.0}",0.9977777777777778,0.7733121693121694,0.7206901748040989,0.7845173918624053
32,32,0,36,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.5, 'beta': -3.0}",1.0,0.770046864899806,0.7140596745027125,0.7822314049586776
33,33,0,261,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.5, 'beta': -2.0}",1.0,0.7741719576719576,0.7540970933828076,0.7783160985573855
34,34,0,9,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.5, 'beta': -1.0}",1.0,0.8260837438423645,0.7767857142857142,0.8368547418967587
