,RunId,iteration,Step,side,density,population,homophily,town,mobility,total_happy,total_segregation,fsi,center_segregation,periphery_segregation
0,0,0,500,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -5.0}",0.9976019184652278,0.7478702752084047,0.7159353348729792,0.656312656641604,0.7682760787599496
1,1,0,500,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -4.0}",0.9955555555555555,0.7616984126984128,0.6467289719626168,0.7155666063893912,0.771521627518932
2,2,0,186,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -3.0}",1.0,0.7812434445143696,0.6527514231499051,0.594258589511754,0.8206349206349206
3,3,0,500,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -2.0}",0.9977426636568849,0.8292674406105558,0.5220417633410673,0.8009974259974261,0.8349367660343271
4,4,0,25,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -1.0}",1.0,0.7837239995776581,0.610236220472441,0.75,0.7908858166922683
5,5,0,93,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': 0.0}",1.0,0.7928796046720574,0.5916114790286976,0.6970559845559845,0.8131394557823128
6,6,1,500,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -5.0}",0.9930555555555556,0.7261629188712523,0.7103718199608611,0.596001221001221,0.7548426150121064
7,7,1,500,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -4.0}",0.9976076555023924,0.767728981544771,0.6921296296296297,0.6557539682539683,0.7934173669467786
8,8,1,500,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -3.0}",0.9862068965517241,0.7646195949644226,0.7077922077922078,0.6455902079141516,0.787836865515437
9,9,1,500,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -2.0}",0.9911504424778761,0.7888221660345553,0.638477801268499,0.6787301587301587,0.810723758999621
10,10,1,500,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -1.0}",0.9957716701902748,0.8078928823114869,0.5804701627486437,0.6954236239950526,0.8297619047619048
11,11,1,220,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': 0.0}",1.0,0.8329254850088182,0.48758465011286684,0.7502349624060151,0.8505785179240235
12,12,2,500,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -5.0}",0.9933481152993349,0.7441796008869179,0.6595744680851063,0.6421992481203007,0.7648476190476191
13,13,2,500,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -4.0}",0.9930715935334873,0.7735785769273068,0.6179540709812108,0.7069770946353224,0.7884416195856874
14,14,2,500,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -3.0}",0.9671052631578947,0.7440241228070175,0.6985815602836879,0.5906954887218044,0.7746898496240602
