,RunId,iteration,Step,side,density,population,homophily,town,mobility,total_happy,total_segregation,fsi,center_segregation,periphery_segregation
0,0,0,133,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -5.0}",1.0,0.7169587614628219,0.672915638875185,0.7197698036560596,0.7165667390551725
1,1,0,104,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -4.0}",1.0,0.746476299569083,0.6389728096676737,0.6915560471976401,0.7546420739348372
2,2,0,60,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -3.0}",1.0,0.7528464419475656,0.6475247524752475,0.7413178294573644,0.7544302449414271
3,3,0,25,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -2.0}",1.0,0.7557195914577531,0.6480853126514784,0.7336570111915733,0.7587535457782606
4,4,0,21,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -1.0}",1.0,0.7814046029980402,0.591727493917275,0.7870910973084886,0.7805704871234208
5,5,0,22,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': 0.0}",1.0,0.7916143822393822,0.541625371655104,0.7647477712546206,0.79539330825458
6,6,0,276,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -5.0}",1.0,0.7267553206021365,0.6919166243009659,0.7246950504339668,0.7270269016697587
7,7,0,149,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -4.0}",1.0,0.7346357579729139,0.6577909270216963,0.7045581295581296,0.739022902196358
8,8,0,36,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -3.0}",1.0,0.73960820639495,0.6347954657466732,0.7256188378435074,0.7417140330933434
9,9,0,40,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -2.0}",1.0,0.7623720024217536,0.6096330275229358,0.7433571428571428,0.7654212101774642
10,10,0,49,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -1.0}",1.0,0.7768868050013301,0.6015362457993279,0.763915765509391,0.7790022896748043
