,RunId,iteration,Step,side,density,population,policy,homophily,town,mobility,total_happy,total_segregation,fsi,center_segregation,periphery_segregation
0,0,0,166,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -5.0}",1.0,0.71922004231583,0.7215447154471545,0.7167485801660114,0.7195756718528996
1,1,0,340,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.9}",1.0,0.7384262650929317,0.6989528795811518,0.6876984126984127,0.7454334198011242
2,2,0,71,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.8}",1.0,0.7299615885958344,0.6869428421604614,0.6977908078654346,0.7342269757507225
3,3,0,204,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.7}",1.0,0.7213970447131068,0.727743271221532,0.6807448667540411,0.7272312611680616
4,4,0,268,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.6}",1.0,0.7119940476190475,0.7030273906775588,0.7644927536231884,0.7049964737987917
5,5,0,383,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.5}",1.0,0.729536829275049,0.6773864216436958,0.7378325508607199,0.7283635300069562
6,6,0,191,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.4}",1.0,0.7416652990891935,0.691817215727949,0.790367471189389,0.7346575621049998
7,7,0,89,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.3}",1.0,0.7362058684860082,0.6798941798941799,0.7749472202674174,0.7310113543435869
8,8,0,46,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.2}",1.0,0.7183497536945813,0.708029197080292,0.6973293299620733,0.7214285714285713
9,9,0,76,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.1}",1.0,0.7558496598639456,0.6734584450402145,0.7712199312714777,0.7539333149712327
10,10,0,77,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.0}",1.0,0.7168534482758621,0.7051732797589151,0.6979314802844214,0.719606413994169
11,11,0,45,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.9}",1.0,0.7527054421768707,0.6675420168067226,0.7495900718778077,0.7531348690321381
12,12,0,10,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.8}",1.0,0.7370718824791614,0.6718266253869969,0.6903331043956045,0.7434551167807898
13,13,0,13,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.7}",1.0,0.749533480440231,0.678125,0.720364010989011,0.7534732529375386
14,14,0,21,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.6}",1.0,0.7353919077671228,0.6732824427480916,0.7233102918586789,0.7371099357174062
15,15,0,22,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.5}",1.0,0.7362273985991203,0.6486486486486487,0.6804913632119515,0.7435629800307221
16,16,0,14,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.4}",1.0,0.7374163211101173,0.6485053037608486,0.6646374458874458,0.7478335966787495
17,17,0,29,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.3}",1.0,0.7350870605251446,0.6817697228144989,0.7269860347985346,0.7362074151469098
18,18,0,17,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.2}",1.0,0.737987392502296,0.655064935064935,0.7541902404526167,0.735818422796554
19,19,0,18,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.1}",1.0,0.7505833752023671,0.6513761467889908,0.7843554006968642,0.7459709400082484
20,20,0,45,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.0}",1.0,0.7517556102900931,0.6776246023329798,0.7593940419769806,0.7507015167087109
21,21,0,29,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.9}",1.0,0.7392678537081308,0.637752587481518,0.7116811983009165,0.7431336152882205
22,22,0,6,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.8}",1.0,0.731456740442656,0.6595643939393939,0.7434580498866212,0.7298463410923476
23,23,0,11,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.7}",1.0,0.7463160049119933,0.6413545407901488,0.7790452499407723,0.742055267702936
24,24,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.6}",1.0,0.7556738595494985,0.6447837150127227,0.7529709228824273,0.7560718163486893
25,25,0,8,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.5}",1.0,0.747030558255048,0.6349514563106796,0.7581130690161526,0.745393778851814
26,26,0,11,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.4}",1.0,0.7691488618907975,0.6328341652800887,0.7286427474215493,0.7750560035842293
27,27,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.3}",1.0,0.78157599551318,0.5995975855130785,0.7871439200680272,0.7807759858273007
28,28,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.2}",1.0,0.7532845345345345,0.5971189591078067,0.7572452057746174,0.7527216352779054
