,RunId,iteration,Step,side,density,population,policy,homophily,town,mobility,total_happy,total_segregation,fsi,center_segregation,periphery_segregation
0,0,0,28,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -5.0}",1.0,0.7247518405161718,0.6911613566289825,0.7316247795414462,0.7237693422835713
1,1,0,500,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.9}",0.9994266055045872,0.7298738532110092,0.6923076923076923,0.7491569833675097,0.7272483325577787
2,2,0,60,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.8}",1.0,0.7280156898304619,0.6952922917744438,0.7316733735747821,0.7275031328320802
3,3,0,79,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.7}",1.0,0.7272281348069314,0.6723800195886386,0.7200515690147027,0.7282473198703564
4,4,0,155,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.6}",1.0,0.7296178086619264,0.6772771792360431,0.7062241791693847,0.7329252359433123
5,5,0,17,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.5}",1.0,0.7323620098445882,0.6661538461538462,0.7387965582272514,0.7315068922305763
6,6,0,30,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.4}",1.0,0.7282292598314226,0.6845806127574083,0.7148946675444371,0.730108225108225
7,7,0,11,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.3}",1.0,0.7261999782809361,0.6803562592775854,0.6886344223788171,0.7316716431837268
8,8,0,49,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.2}",1.0,0.7352661851257357,0.6658699808795411,0.69794474393531,0.7403121963070943
9,9,0,115,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.1}",1.0,0.7192955495451191,0.7171717171717171,0.6806629532546964,0.7248181108508976
10,10,0,63,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.0}",1.0,0.7083462290275289,0.7193407658749394,0.7306930693069307,0.7054376840942563
11,11,0,15,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.9}",1.0,0.7291019743147402,0.6949412365866121,0.7475155279503105,0.726613981101579
12,12,0,22,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.8}",1.0,0.7169341123546192,0.6926449098879688,0.724009900990099,0.7160023592226982
13,13,0,53,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.7}",1.0,0.7309951647515823,0.6751968503937008,0.7447902494331066,0.7291176742894176
14,14,0,7,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.6}",1.0,0.7396225385916108,0.6870109546165885,0.728220320386219,0.7412407736148742
15,15,0,12,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.5}",1.0,0.7146383963421433,0.7021494370522006,0.7282347282347283,0.7128555660674866
16,16,0,6,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.4}",1.0,0.7099700710811823,0.6937354988399071,0.6993449532923218,0.7113818000181636
17,17,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.3}",1.0,0.7489185442407602,0.6350757205666829,0.7508594917787743,0.748638575740775
18,18,0,27,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.2}",1.0,0.753978241184617,0.6364522417153996,0.7439141076991542,0.7553465541235553
19,19,0,14,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.1}",1.0,0.7441808143547275,0.662269129287599,0.7922533606744132,0.7375533986681744
20,20,0,6,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.0}",1.0,0.7477537168713639,0.6702619414483821,0.7177565392354125,0.7518626550298577
21,21,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.9}",1.0,0.7641644003626085,0.6143984220907298,0.7429541047188106,0.7671595922714133
22,22,0,8,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.8}",1.0,0.7377079747561676,0.6587771203155819,0.7125786163522012,0.7411876768996299
