,RunId,iteration,Step,side,density,population,policy,homophily,town,mobility,total_happy,total_segregation,fsi,center_segregation,periphery_segregation
0,0,0,323,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -5.0}",1.0,0.7187406194569517,0.6966348568558514,0.6672170375687964,0.7253726975913263
1,1,0,17,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.9}",1.0,0.7421282663483221,0.6726741354115928,0.7661710838181427,0.7387524959157742
2,2,0,500,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.8}",0.999438202247191,0.7365208667736757,0.6744298884036876,0.7522361647361647,0.7342815881166331
3,3,0,16,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.7}",1.0,0.7264936787676981,0.6815034619188922,0.7224964985994395,0.7270180676772315
4,4,0,60,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.6}",1.0,0.7391757722919197,0.67007299270073,0.6980122818358113,0.7450676967678262
5,5,0,89,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.5}",1.0,0.7522670445074178,0.6639299397920088,0.7929398148148148,0.746402345985123
6,6,0,11,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.4}",1.0,0.7242443479685453,0.690963554667998,0.7374338624338624,0.722379861630516
7,7,0,43,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.3}",1.0,0.7183014222442299,0.7092668024439919,0.7257975034674063,0.7172888368462138
8,8,0,500,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.2}",0.9994232987312572,0.7469215137035206,0.6743335075797178,0.7540350274725275,0.7459519128752418
9,9,0,19,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.1}",1.0,0.7454710874761636,0.6764102564102564,0.722400611620795,0.7487054049915788
10,10,0,35,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.0}",1.0,0.7293804300010996,0.6727922409392547,0.759846352334037,0.7253355756952878
11,11,0,18,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.9}",1.0,0.7262510896807235,0.6783743100852986,0.7159888357256777,0.7276447291067174
12,12,0,49,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.8}",1.0,0.7295146145058374,0.7054097482592394,0.7151757369614513,0.7315233965500811
13,13,0,18,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.7}",1.0,0.737889181356518,0.643418013856813,0.6954550264550264,0.7439860426929393
14,14,0,8,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.6}",1.0,0.7203795110277121,0.6745192307692308,0.7086673130790778,0.7220712729536258
15,15,0,55,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.5}",1.0,0.7236677352183681,0.6990881458966566,0.7376223091976516,0.7216558512806044
16,16,0,45,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.4}",1.0,0.7443849544360618,0.656140350877193,0.8201729447998105,0.7346199633699633
17,17,0,18,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.3}",1.0,0.7466246099579433,0.6616314199395771,0.6827354018530488,0.755828987396784
18,18,0,11,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.2}",1.0,0.7357015783841626,0.6528175740210124,0.7398079514824797,0.7351463799805636
19,19,0,18,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.1}",1.0,0.7480434428896844,0.6529382219989954,0.7348547939355115,0.7499619482496195
20,20,0,15,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.0}",1.0,0.7359412073056337,0.6776859504132231,0.7589581986640811,0.7325613035912039
21,21,0,20,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.9}",1.0,0.7241050997057862,0.6626794258373205,0.6885458388963063,0.7290657788539144
22,22,0,11,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.8}",1.0,0.7452006374632233,0.6584107327141383,0.7505472805235837,0.7444666480775783
23,23,0,8,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.7}",1.0,0.7425726565697912,0.6545545047287208,0.756203007518797,0.740718005952381
24,24,0,8,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.6}",1.0,0.7373107897004956,0.6538830297219559,0.6911241045090604,0.7440800444691495
25,25,0,6,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.5}",1.0,0.7375369921980092,0.6681525507677067,0.7005261479591837,0.7428994948561572
26,26,0,6,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.4}",1.0,0.7476537281579299,0.6611328125,0.7852009611183922,0.7424301820281398
27,27,0,5,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.3}",1.0,0.7508911603409893,0.6310870634530251,0.6894300144300144,0.7602132382828377
28,28,0,5,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.2}",1.0,0.7402998734824625,0.6364928909952606,0.754431216931217,0.7383344065250053
29,29,0,6,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.1}",1.0,0.7589975845410628,0.6378802747791953,0.6977465986394558,0.7677365787079162
30,30,0,7,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.0}",1.0,0.7670326553763877,0.585425898572132,0.741465535986084,0.7706590796940537
31,31,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.9}",1.0,0.7540206268632664,0.6322008862629247,0.7314210299504417,0.7572387395679921
32,32,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.8}",1.0,0.7521735003796507,0.647979797979798,0.8299584456424081,0.7414931840611891
33,33,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.7}",1.0,0.7498551666260592,0.604827259820161,0.7289808230984701,0.7528546659235866
34,34,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.6}",1.0,0.7716105973639455,0.596971177332682,0.795142857142857,0.7682316832284923
35,35,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.5}",1.0,0.7652190144350423,0.6153050672182007,0.808576166785122,0.7594893710278326
36,36,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.4}",1.0,0.7844030969030968,0.5387323943661971,0.7936600221483943,0.783077154912598
37,37,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.3}",1.0,0.7774084778420037,0.5894791129448169,0.8144841269841269,0.7717804831653035
38,38,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.2}",1.0,0.7806893219520051,0.5882058970514743,0.7995909376966646,0.7779157816972944
39,39,0,5,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.1}",1.0,0.7556199178700607,0.6391437308868502,0.7235599916822625,0.760443651836556
40,40,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.0}",1.0,0.7793729977737959,0.5743718592964824,0.7754761904761905,0.7799318619233873
41,41,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.9}",1.0,0.783743865997752,0.5562310030395137,0.7677229225023341,0.7858758115118194
42,42,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.8}",1.0,0.7752218152218152,0.6019617965926691,0.7561454311454311,0.7779843444227006
43,43,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.7}",1.0,0.7805170783266578,0.6066481994459834,0.7893759873617694,0.7792717553377114
44,44,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.6}",1.0,0.7835419239742005,0.5778474399164054,0.7847706824665351,0.7833662714097497
45,45,0,5,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.5}",1.0,0.7763366750208855,0.5899736147757256,0.7501823708206687,0.7805036319612592
46,46,0,2,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.4}",1.0,0.7730316022218625,0.596646942800789,0.7384799334580994,0.7781795086284351
