,RunId,iteration,Step,side,density,population,homophily,town,mobility,total_happy,total_segregation,center_segregation,periphery_segregation
0,0,0,500,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -5.0}",0.9994343891402715,0.7272355095884507,0.7301077097505668,0.7268483709273184
1,1,0,161,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -4.0}",1.0,0.754314545602209,0.7265729368670544,0.7583008235804073
2,2,0,80,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -3.0}",1.0,0.7545356940280367,0.7427180685358256,0.7561683420947463
3,3,0,24,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -2.0}",1.0,0.7598253157026581,0.7494103248776145,0.7612660448794903
4,4,0,17,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -1.0}",1.0,0.7936284949759721,0.8069024161388693,0.7918798862828713
5,5,0,20,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': 0.0}",1.0,0.7761911514463982,0.7659291521486643,0.7775414145118894
6,6,0,500,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -5.0}",0.9994292237442922,0.7379355566427483,0.7529603876949009,0.7357103850714597
7,7,0,134,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -4.0}",1.0,0.7489633995548595,0.7248580166011359,0.7524320289171774
8,8,0,37,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -3.0}",1.0,0.7345382854936995,0.6878480629539953,0.7419285554597426
9,9,0,21,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -2.0}",1.0,0.7820525265598878,0.746688560481664,0.7881854137003639
10,10,0,31,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -1.0}",1.0,0.8006175089083252,0.7351598762248581,0.8128110289172832
11,11,0,19,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': 0.0}",1.0,0.7959848241098242,0.7629411764705882,0.8015246861400708
12,12,0,348,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': -5.0}",1.0,0.7578698394495412,0.7506111819727891,0.7589395363408522
13,13,0,128,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': -4.0}",1.0,0.7414604370137393,0.732456398197139,0.7429358122210448
14,14,0,77,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': -3.0}",1.0,0.7641912104647683,0.7481667571971754,0.7670234895033282
15,15,0,56,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': -2.0}",1.0,0.774383540675183,0.7282669938204288,0.7827220743369813
16,16,0,22,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': -1.0}",1.0,0.8058256330580315,0.7263611537805086,0.8209282146100948
