,RunId,iteration,Step,side,density,population,homophily,town,mobility,total_happy,total_segregation,fsi,center_segregation,periphery_segregation
0,0,0,500,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -5.0}",0.9888641425389755,0.7433317424965532,0.708984375,0.6965852130325815,0.7528565045321076
1,1,0,500,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -4.0}",0.9792147806004619,0.7439238975035741,0.7698924731182796,0.5817408781694495,0.7790028089887642
2,2,0,147,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -3.0}",1.0,0.7788136917786809,0.6275992438563327,0.7037946428571429,0.7947328533535432
3,3,0,500,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -2.0}",0.9933920704845814,0.7932294944409481,0.5858778625954199,0.7347587719298246,0.8049855127236079
4,4,0,29,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -1.0}",1.0,0.7940039318479686,0.6041666666666666,0.7167410714285714,0.8113663723916533
5,5,0,63,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': 0.0}",1.0,0.789518872064955,0.5974842767295597,0.7343650793650794,0.8010412521554582
6,6,1,500,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -5.0}",0.9889135254988913,0.7702512934220251,0.688659793814433,0.5899969078540508,0.8073624904507257
7,7,1,500,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -4.0}",0.9888392857142857,0.7919137967687074,0.6186612576064908,0.645014880952381,0.8238483436853002
8,8,1,500,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -3.0}",0.9912663755458515,0.7814748388438344,0.67590618336887,0.7446271929824562,0.7888057840937422
9,9,1,500,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -2.0}",0.9952267303102625,0.842507671326287,0.5454545454545454,0.8318050193050193,0.8448033126293996
