,RunId,iteration,Step,side,density,population,homophily,town,mobility,total_happy,total_segregation,center_segregation,periphery_segregation
0,0,0,337,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -5.0}",1.0,0.7645566502463054,0.872773368606702,0.7492188476440446
1,1,0,97,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -4.0}",1.0,0.7464972019850069,0.7599603174603174,0.744431250761174
2,2,0,80,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -3.0}",1.0,0.7729455139029606,0.7183549783549783,0.7811044254658385
3,3,0,29,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -2.0}",1.0,0.7886700446769096,0.7148715041572183,0.8011013496307613
4,4,0,19,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -1.0}",1.0,0.780319264069264,0.6794886807181888,0.7965479331574318
5,5,0,8,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': 0.0}",1.0,0.8002203590239707,0.9473719676549864,0.7802228327228327
6,6,0,123,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -5.0}",1.0,0.7261877331577792,0.6632680491551459,0.736674347158218
7,7,0,89,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -4.0}",1.0,0.7555770055770056,0.6611049107142857,0.7714880952380951
8,8,0,20,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -3.0}",1.0,0.7925002724201808,0.7313553113553115,0.8031842037890423
9,9,0,37,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -2.0}",1.0,0.7706766917293233,0.7514880952380952,0.7740396416298478
10,10,0,26,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -1.0}",1.0,0.7977926587301587,0.8500390320062451,0.78920228468746
