,RunId,iteration,Step,side,density,population,homophily,town,mobility,total_happy,total_segregation,fsi,center_segregation,periphery_segregation
0,0,0,500,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -5.0}",0.990632318501171,0.7397011263521802,0.7467248908296943,0.6288003663003663,0.7644869695729294
1,1,0,96,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -4.0}",1.0,0.7687086092715232,0.6132075471698113,0.7396021699819169,0.7748567608861725
2,2,0,500,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -3.0}",0.986013986013986,0.7817293817293817,0.6974595842956121,0.6611842105263159,0.8076824497504383
3,3,0,80,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -2.0}",1.0,0.7842706942590119,0.584051724137931,0.8013996138996138,0.7806900726392252
4,4,0,12,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -1.0}",1.0,0.8094736255157801,0.5883720930232558,0.7264918625678118,0.8283114395183361
5,5,0,15,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': 0.0}",1.0,0.8448700791792126,0.4759825327510917,0.7718806509945751,0.86143951833607
6,6,1,500,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -5.0}",0.9976958525345622,0.7105634189159534,0.7382413087934561,0.6680294486215539,0.7195929768555467
7,7,1,500,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -4.0}",0.995575221238938,0.7426332701222083,0.6954887218045113,0.6004578754578754,0.7722848230201171
8,8,1,17,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -3.0}",1.0,0.7871693121693122,0.5905172413793104,0.7492368742368741,0.7953200839564477
9,9,1,500,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -2.0}",0.9953596287703016,0.7685504364158657,0.6680497925311203,0.6597402597402597,0.7922181867097121
10,10,1,257,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -1.0}",1.0,0.7925000000000001,0.6375838926174496,0.6870403857745631,0.8169319927384444
11,11,1,137,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': 0.0}",1.0,0.7738812712585034,0.6606060606060606,0.6888314536340852,0.7912570404505889
12,12,2,500,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -5.0}",0.9929078014184397,0.7842592592592593,0.739247311827957,0.635537323037323,0.8157934233865466
13,13,2,416,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -4.0}",1.0,0.7984170305676856,0.5620437956204379,0.7468354430379747,0.809168865435356
14,14,2,148,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -3.0}",1.0,0.78505106005106,0.6464208242950108,0.630674087816945,0.8188210227272728
15,15,2,500,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -2.0}",0.9869848156182213,0.7729134386943497,0.6259259259259259,0.6736031746031746,0.7922094744633604
16,16,2,28,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -1.0}",1.0,0.8265975242556038,0.48851774530271397,0.8018162393162394,0.8321360349297313
17,17,2,38,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': 0.0}",1.0,0.7799638605442177,0.6834381551362684,0.701264880952381,0.79707233436853
18,18,3,500,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -5.0}",0.9911699779249448,0.7441947860822032,0.6697080291970803,0.7202380952380952,0.7492551566080978
19,19,3,500,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -4.0}",0.9977064220183486,0.7314547837483617,0.7183098591549296,0.6789579468150896,0.742714551001459
20,20,3,500,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -3.0}",0.9953703703703703,0.8092151675485008,0.5567226890756303,0.7275579150579151,0.8260940409683427
21,21,3,240,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -2.0}",1.0,0.7643209675669813,0.7121848739495799,0.6533482142857142,0.7890502719193525
22,22,3,17,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -1.0}",1.0,0.8439979007844437,0.42448979591836733,0.8662240537240538,0.8390867395116686
23,23,3,39,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': 0.0}",1.0,0.8222044817927171,0.527542372881356,0.7074175824175825,0.8480067243035543
24,24,4,92,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -5.0}",1.0,0.7791311300639658,0.5985915492957746,0.670547309833024,0.8048571428571428
25,25,4,500,25,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -4.0}",0.9827586206896551,0.7519370894909688,0.6825396825396826,0.6553101503759399,0.7708640157093765
