,RunId,iteration,Step,side,density,population,policy,homophily,town,mobility,total_happy,total_segregation,fsi,center_segregation,periphery_segregation
0,0,0,6,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': 0}",1.0,0.7711594496155403,0.5811008280565026,0.7588551859099804,0.7729024209942709
1,1,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.1, 'beta': 0}",1.0,0.777404613179741,0.5422768068020785,0.7173514538558786,0.786246316116023
2,2,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.2, 'beta': 0}",1.0,0.8239438235611705,0.4828456104944501,0.8080383022774327,0.826328614887937
3,3,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.3, 'beta': 0}",1.0,0.7775201075956111,0.5806606031594064,0.7812698412698412,0.7769387535375906
4,4,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.4, 'beta': 0}",1.0,0.7901089959246191,0.536889332003988,0.7882447149263292,0.7903828659263443
5,5,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': 0}",1.0,0.7789476217985749,0.5785166240409207,0.7771515945827872,0.7792064016617883
6,6,0,6,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.6, 'beta': 0}",1.0,0.789930666030332,0.575,0.7220819906910133,0.8017265795206973
7,7,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.7, 'beta': 0}",1.0,0.7782920725108226,0.5670103092783505,0.7922052154195012,0.7759670645446507
8,8,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.8, 'beta': 0}",1.0,0.7816709012922438,0.5667996011964108,0.7798327137546468,0.7820063642824838
9,9,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.9, 'beta': 0}",1.0,0.7850030834405834,0.5682151589242054,0.7794204503506829,0.785951910408432
10,10,0,2,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': 0}",1.0,0.782730964604895,0.5922879177377892,0.7372302479044052,0.7909063962058578
11,11,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.1, 'beta': 0}",1.0,0.7776033114395183,0.5676835081029552,0.7086031175059953,0.7907237313530064
12,12,0,2,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.2, 'beta': 0}",1.0,0.7874787052810903,0.5594607607125662,0.6962926347009392,0.8053814052795032
13,13,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.3, 'beta': 0}",1.0,0.7996551151001413,0.5373904074265085,0.7879251700680272,0.8019375227505874
14,14,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.4, 'beta': 0}",1.0,0.7852159785932722,0.5701754385964912,0.7692411240114421,0.7883103549427984
15,15,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': 0}",1.0,0.7952631080825289,0.5565476190476191,0.7735013508949679,0.7994124086416176
16,16,0,5,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.6, 'beta': 0}",1.0,0.7992614827520488,0.555440948942754,0.7656169994879671,0.8056470683511501
17,17,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.7, 'beta': 0}",1.0,0.8003915769873217,0.5204131824889326,0.8254272440683591,0.7954430670339759
18,18,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.8, 'beta': 0}",1.0,0.7786524557466965,0.613697164258962,0.7605861441798942,0.7822884429802667
