,RunId,iteration,Step,side,density,population,policy,homophily,town,mobility,total_happy,total_segregation,fsi,center_segregation,periphery_segregation
0,0,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': 0}",1.0,0.7820779848171153,0.5992387166938553,0.8071869488536154,0.7784838587522485
1,1,0,2,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.1, 'beta': 0}",1.0,0.7866862824675326,0.5642317380352645,0.7527181688125893,0.7918693672622946
2,2,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.2, 'beta': 0}",1.0,0.7788190204856872,0.5673828125,0.8394634776987717,0.7700821071583784
3,3,0,6,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.3, 'beta': 0}",1.0,0.7976649650217432,0.5236686390532544,0.7771866905758118,0.8008764529433821
4,4,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.4, 'beta': 0}",1.0,0.7736220900225463,0.6154628687690743,0.7059006211180124,0.7850444444444444
5,5,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': 0}",1.0,0.7829139847864248,0.5727699530516432,0.739059934318555,0.789802366444208
6,6,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.6, 'beta': 0}",1.0,0.776324660902673,0.5653988868274582,0.8122462919594067,0.7706953237300058
7,7,0,2,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.7, 'beta': 0}",1.0,0.8004998387616897,0.5506493506493506,0.7535027472527472,0.808581349206349
8,8,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.8, 'beta': 0}",1.0,0.7889681615220345,0.5443298969072164,0.7569327731092436,0.7941232814965066
9,9,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.9, 'beta': 0}",1.0,0.7853477749514509,0.5700359158542843,0.8011904761904762,0.782604126556283
10,10,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': 0}",1.0,0.7983581519663995,0.5564345991561181,0.811141060197664,0.7960708658885567
11,11,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.1, 'beta': 0}",1.0,0.8022449756601668,0.5588081547307894,0.7831117483489746,0.8057944030692845
12,12,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.2, 'beta': 0}",1.0,0.7935532397910341,0.5712799167533819,0.730143196068463,0.8057575016307893
13,13,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.3, 'beta': 0}",1.0,0.8119869581894898,0.5062370062370062,0.8141683433936956,0.8115608829501539
14,14,0,2,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.4, 'beta': 0}",1.0,0.7790166529039362,0.5897948974487244,0.7660410149461244,0.7814584968602827
15,15,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': 0}",1.0,0.7922520351765635,0.571716155007549,0.7946617869762745,0.7917868511661144
16,16,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.6, 'beta': 0}",1.0,0.7966606075628632,0.5718099305926322,0.7345195729537366,0.808719744803999
17,17,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.7, 'beta': 0}",1.0,0.8088142085537918,0.5254942767950052,0.7778692493946732,0.8151845944239524
18,18,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.8, 'beta': 0}",1.0,0.8026284497538853,0.5252165053489557,0.8089804214368673,0.8013580554172888
19,19,0,2,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.9, 'beta': 0}",1.0,0.7968260751594085,0.5647176411794103,0.7648582962596803,0.8031280452153576
