,RunId,iteration,Step,side,density,population,policy,homophily,town,mobility,total_happy,total_segregation,fsi,center_segregation,periphery_segregation
0,0,0,27,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -5.0}",1.0,0.7305474294382145,0.67041015625,0.6985978835978836,0.7352366974186936
1,1,0,500,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.9}",0.9994318181818181,0.7153253517316017,0.686985970004838,0.7483008181246066,0.710442487497282
2,2,0,204,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.8}",1.0,0.7199691685002579,0.6775878442545109,0.7148326898326898,0.7207139746819694
3,3,0,500,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.7}",0.9994292237442922,0.7340393292020004,0.6688279301745635,0.7291836734693877,0.7347006052745352
4,4,0,142,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.6}",1.0,0.7225482588690135,0.6925777331995988,0.6754324151185137,0.7294334706359608
5,5,0,123,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.5}",1.0,0.7223538898912033,0.6903225806451613,0.7605483058608058,0.7171749860309183
6,6,0,13,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.4}",1.0,0.7269007034632035,0.676485027000491,0.7082558139534884,0.7294952997380181
7,7,0,143,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.3}",1.0,0.7265271076948238,0.661008958038661,0.7593990929705214,0.7220358149766085
8,8,0,12,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.2}",1.0,0.7371368547418967,0.6591346153846154,0.7390030441400306,0.736875874232196
9,9,0,27,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.1}",1.0,0.7127735244610955,0.6923076923076923,0.7627099148838281,0.7060916674362053
10,10,0,51,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.0}",1.0,0.733906451093951,0.6783079193310378,0.7404871122761031,0.7329856653829695
11,11,0,13,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.9}",1.0,0.7215455898268397,0.6938875305623472,0.6901224168912847,0.7258490217792543
12,12,0,22,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.8}",1.0,0.7212482571857571,0.6843807763401109,0.6948615725359911,0.7248825539184283
13,13,0,28,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.7}",1.0,0.7353253787261768,0.6800602712204922,0.8118161683277961,0.7246395309260806
14,14,0,6,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.6}",1.0,0.7171884818184302,0.6780394041326285,0.7048394241417496,0.718926078284717
15,15,0,10,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.5}",1.0,0.7443787310842704,0.6579088471849865,0.7473729395604395,0.7439654627610832
16,16,0,9,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.4}",1.0,0.7356177233349886,0.6896191966614502,0.733019744483159,0.7359678782755705
17,17,0,7,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.3}",1.0,0.7184445801112467,0.6841853798375538,0.7341062965470548,0.7163042807796693
18,18,0,26,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.2}",1.0,0.7629230645550286,0.6345481777333999,0.7565963203463203,0.763817016851699
19,19,0,14,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.1}",1.0,0.7576570028802929,0.6310483870967742,0.7480214621059691,0.7589760068551841
20,20,0,55,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.0}",1.0,0.7491986526498791,0.6427496236828901,0.7213238536155203,0.7531159959104006
21,21,0,9,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.9}",1.0,0.739016472868217,0.6509964230965763,0.7753401360544216,0.7339648375906653
22,22,0,27,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.8}",1.0,0.7552675998353232,0.6536402569593148,0.7680639391906997,0.7534767849321068
23,23,0,7,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.7}",1.0,0.7432373580166011,0.6377875673029858,0.738912995104584,0.7438422035480857
24,24,0,10,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.6}",1.0,0.7391273918243095,0.646827348745696,0.7606402369560263,0.7362134678887756
25,25,0,21,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.5}",1.0,0.7519795840488456,0.6434872859366891,0.82126338573707,0.74256455508081
26,26,0,8,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.4}",1.0,0.7399835562078713,0.6590019569471625,0.7521879021879021,0.7382127295362589
27,27,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.3}",1.0,0.7477347691113698,0.6279898218829516,0.7803542673107889,0.7432660489741891
28,28,0,7,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.2}",1.0,0.7580649994551596,0.6284263959390863,0.7144318181818181,0.7643472637746196
29,29,0,7,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.1}",1.0,0.752131173958585,0.6325446644133269,0.7456918641896221,0.753057603686636
30,30,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.0}",1.0,0.7457896152811405,0.6386634844868735,0.7847012362637363,0.7406080421925492
31,31,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.9}",1.0,0.7457002012072436,0.646917148362235,0.7726572739187417,0.7419258647582346
32,32,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.8}",1.0,0.7575488259820058,0.60790273556231,0.7381299121590383,0.7601633986928106
33,33,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.7}",1.0,0.7542744282178891,0.6195866141732284,0.742722371967655,0.7558657446084347
34,34,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.6}",1.0,0.7646500204666393,0.6084126189283926,0.7620451482479785,0.7650102506756126
35,35,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.5}",1.0,0.7664641909095834,0.6013745704467354,0.7556655844155844,0.7680088550374635
36,36,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.4}",1.0,0.7669716425896201,0.5772093023255814,0.7238349613349613,0.773500739234892
37,37,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.3}",1.0,0.7650437876299945,0.6282051282051282,0.75683545718757,0.7661887610315901
38,38,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.2}",1.0,0.7767065982125879,0.6177241740954379,0.836338141025641,0.7686785329018337
39,39,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.1}",1.0,0.768038832845211,0.5694050991501416,0.7494021164021165,0.7707777363068022
40,40,0,2,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.0}",1.0,0.7663407594113343,0.6033300685602351,0.7249888218198077,0.7720453984702689
41,41,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.9}",1.0,0.7635194228328642,0.605648008068583,0.7979940476190476,0.7590011233851338
42,42,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.8}",1.0,0.7745999780809907,0.6021840873634945,0.7912813434552565,0.7723445615999501
43,43,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.7}",1.0,0.7806894785094105,0.5659259259259259,0.764190251572327,0.7829403382974811
44,44,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.6}",1.0,0.7648833483939866,0.6209183673469387,0.7937268971515546,0.7607276002506266
45,45,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.5}",1.0,0.7767792331832447,0.5714985308521058,0.7043614718614717,0.7872263856362218
46,46,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.4}",1.0,0.7852507669734561,0.5566127497621313,0.7659307359307359,0.78796668188042
47,47,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.3}",1.0,0.7646384479717813,0.5954676952748312,0.7359663234663234,0.7687905755909669
48,48,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.2}",1.0,0.7766187197770674,0.5771777890983188,0.8003005085529359,0.7734447129534963
49,49,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.1}",1.0,0.7803310840465219,0.5979547900968784,0.7978099730458219,0.777899637545307
50,50,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.0}",1.0,0.7653685923964024,0.6277719112988385,0.807338394294916,0.7596492053042415
