,RunId,iteration,Step,side,density,population,policy,homophily,town,mobility,total_happy,total_segregation,fsi,center_segregation,periphery_segregation
0,0,0,306,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -5.0}",1.0,0.7198277521170131,0.6903703703703704,0.7985475051264525,0.7090251070881406
1,1,0,336,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.9}",1.0,0.7273468803663423,0.7029804727646455,0.71984693877551,0.7283715958732223
2,2,0,27,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.8}",1.0,0.7269462471590131,0.6976154236428209,0.7381734853565839,0.7253791424826812
3,3,0,203,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.7}",1.0,0.7239991279530681,0.6797020484171322,0.7457004160887656,0.7211980844969567
4,4,0,165,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.6}",1.0,0.7341635338345864,0.6683217477656405,0.6992240646258503,0.7392989938757655
5,5,0,34,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.5}",1.0,0.7351762096442948,0.6738022426095821,0.7500793650793651,0.7331293406832975
6,6,0,259,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.4}",1.0,0.7345101650975576,0.6763211382113821,0.7159294451725645,0.7371628153553497
7,7,0,141,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.3}",1.0,0.7312265841342237,0.6802005012531328,0.7361585782638415,0.7305594082293112
8,8,0,66,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.2}",1.0,0.7347996008647929,0.6664924202822792,0.7666955617198337,0.7304539871504157
9,9,0,48,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.1}",1.0,0.7069653299916457,0.6957831325301205,0.6780763790664782,0.7108350701023115
10,10,0,236,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.0}",1.0,0.7351150257400257,0.6613526570048309,0.7368149146451033,0.7348846060163196
11,11,0,12,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.9}",1.0,0.7344158313639204,0.6793587174348698,0.7280032467532467,0.7353360979094834
12,12,0,16,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.8}",1.0,0.7310636210375038,0.6656472986748216,0.751144244105409,0.7283367862636155
13,13,0,63,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.7}",1.0,0.7419612453380899,0.6575546719681908,0.7188095238095237,0.7452643443888579
14,14,0,15,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.6}",1.0,0.7444690749863163,0.6698014629049112,0.7806089743589744,0.7395623523560859
15,15,0,12,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.5}",1.0,0.7362987624428301,0.6633858267716536,0.777671451355662,0.7307594338183704
16,16,0,15,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.4}",1.0,0.7293261481299347,0.6845841784989858,0.7030612244897958,0.7330610684640828
17,17,0,9,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.3}",1.0,0.7661432972958102,0.6541689983212088,0.7291011358671908,0.7714805023132849
18,18,0,11,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.2}",1.0,0.7469509860233582,0.6405693950177936,0.7931618144888287,0.7405781201369436
19,19,0,34,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.1}",1.0,0.7359047619047618,0.7,0.7413161993769469,0.7351508246527777
20,20,0,13,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.0}",1.0,0.7446481622952211,0.6633554083885209,0.6874943310657597,0.7527963663401545
21,21,0,17,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.9}",1.0,0.7468742437686537,0.6436837029893925,0.7667723631508678,0.7441393705844573
22,22,0,9,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.8}",1.0,0.7545119519228177,0.6416791604197901,0.8048826777087645,0.747828144078144
23,23,0,5,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.7}",1.0,0.7356058156143046,0.6537541846006696,0.7025138427464008,0.7401900773195876
24,24,0,10,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.6}",1.0,0.7305007969130107,0.6719712525667351,0.7001755540926048,0.7349291802858423
25,25,0,7,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.5}",1.0,0.7547761741682976,0.6280241935483871,0.7443039416723627,0.7561946424713761
26,26,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.4}",1.0,0.7452339132374263,0.6534547402249599,0.7696206052514464,0.7417407726142665
27,27,0,12,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.3}",1.0,0.7501784382656865,0.6174434702353484,0.7548006644518271,0.7495466654557563
28,28,0,10,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.2}",1.0,0.7347854745925215,0.6644736842105263,0.6861721611721611,0.7416415960130064
29,29,0,8,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.1}",1.0,0.7687224698308444,0.6022304832713755,0.7185374149659863,0.7759860961928631
30,30,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.0}",1.0,0.7627842066661233,0.640373637778931,0.714733508082132,0.7696083449666511
31,31,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.9}",1.0,0.7691112271680325,0.5924841386041971,0.7328803202697008,0.774387119538537
32,32,0,6,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.8}",1.0,0.7877467060302881,0.5609756097560976,0.7774464831804281,0.789220097487814
33,33,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.7}",1.0,0.759228824273072,0.6291608063759963,0.7651248164464024,0.7583822776422396
34,34,0,5,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.6}",1.0,0.7492783757338551,0.6464746772591857,0.7925329756315671,0.7432918716544447
35,35,0,2,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.5}",1.0,0.7576640777768597,0.6291251964379256,0.7151679421768707,0.7639890840056954
36,36,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.4}",1.0,0.7739779940161621,0.5887558563248309,0.7395927601809954,0.7791056166056166
37,37,0,2,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.3}",1.0,0.7673092305231163,0.5930838465182378,0.7931520806520805,0.7636409998782122
38,38,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.2}",1.0,0.775899786376788,0.5878312070657508,0.8201388888888889,0.7704862059546573
39,39,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.1}",1.0,0.779269387755102,0.5786545270612038,0.7553964757709251,0.7828275959103274
40,40,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.0}",1.0,0.7624312274710682,0.5772319319792159,0.7820761014686247,0.7597066629633058
41,41,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.9}",1.0,0.7750396825396825,0.5737131434282858,0.7246049540892591,0.782453620868255
42,42,0,2,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.8}",1.0,0.7703568036901369,0.6003016591251885,0.770593545475062,0.7703244510239329
43,43,0,5,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.7}",1.0,0.7790657276995305,0.5567748091603053,0.7263888888888888,0.7868293471234649
44,44,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.6}",1.0,0.7772868058398145,0.5902413431269675,0.7556818181818182,0.7804035909445745
45,45,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.5}",1.0,0.7829533206201807,0.5815639564992232,0.8493899549869699,0.7741794943995997
46,46,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.4}",1.0,0.7781827992241074,0.6030900372935536,0.6692941053073211,0.7944873727855257
47,47,0,2,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.3}",1.0,0.7715679965679967,0.6132792701469842,0.7405657395701644,0.7760883256528418
48,48,0,5,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.2}",1.0,0.7982037595414663,0.5019230769230769,0.8018232518232519,0.7976789213399272
49,49,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.1}",1.0,0.7708797021405216,0.5524038461538462,0.7350193923723334,0.7761211892164274
50,50,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.0}",1.0,0.7788316999973443,0.5990147783251232,0.8219758519521553,0.7730773282764433
51,51,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': 0.1}",1.0,0.779222859296347,0.5616306954436451,0.7790832758224062,0.7792413572343151
52,52,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': 0.2}",1.0,0.7706844397838186,0.60549558390579,0.831339432324654,0.7628317844995142
53,53,0,2,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': 0.3}",1.0,0.8008698069204901,0.5399590163934426,0.8019912449284646,0.8007066753642095
54,54,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': 0.4}",1.0,0.7839285714285713,0.5299684542586751,0.7608318005313713,0.7873893737559331
55,55,0,2,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': 0.5}",1.0,0.7940225710389357,0.5528281750266809,0.7072930574098798,0.8064207780640648
56,56,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': 0.6}",1.0,0.7898107026345369,0.5465525918470056,0.7607940305308728,0.7937796060832709
57,57,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': 0.7}",1.0,0.7698907882241215,0.5842696629213483,0.8139058956916101,0.763908152257667
58,58,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': 0.8}",1.0,0.7900377006648289,0.5224665391969407,0.7888847767086108,0.7901795198640323
59,59,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': 0.9}",1.0,0.7927491616364856,0.5195984703632888,0.7956467661691543,0.7923791371694803
60,60,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': 1.0}",1.0,0.7799684934914186,0.5623409669211196,0.7689120697784064,0.7814368679753295
61,61,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': 1.1}",1.0,0.7809031246531246,0.5681935151827071,0.7582760989010988,0.7840240937223696
62,62,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': 1.2}",1.0,0.7820210188134716,0.5836335563561503,0.8396156832298137,0.77524950555302
63,63,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': 1.3}",1.0,0.8062343716025223,0.4767552182163188,0.7810082718533423,0.8097257031467556
64,64,0,2,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': 1.4}",1.0,0.7685142108499773,0.5933429811866859,0.7591269841269841,0.7697285382130024
65,65,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': 1.5}",1.0,0.7766933791261209,0.5626223091976517,0.7932836771072065,0.7747046703296703
66,66,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': 1.6}",1.0,0.7786181408512626,0.595351294241944,0.8457068837897854,0.7702102659245517
67,67,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': 1.7}",1.0,0.781806506849315,0.5585054080629301,0.8354391002632209,0.774934075368718
68,68,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': 1.8}",1.0,0.7826097764162098,0.5447619047619048,0.7526976307764486,0.7864798628182951
69,69,0,5,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': 1.9}",1.0,0.7934279379768101,0.5374426897605705,0.8350236779794792,0.7885643533899348
70,70,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': 2.0}",1.0,0.7793910335218424,0.5628470469459869,0.7673721340388006,0.7808527915670772
71,71,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': 2.1}",1.0,0.7731588586851744,0.5465451055662188,0.7989805314390951,0.7701396579303557
72,72,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': 2.2}",1.0,0.7993423579109062,0.5208857574232512,0.8421465968586387,0.7940507011866236
73,73,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': 2.3}",1.0,0.794172470575532,0.5815416885159937,0.8444503672115612,0.7877067909697468
