,RunId,iteration,Step,side,density,population,policy,homophily,town,mobility,total_happy,total_segregation,fsi,center_segregation,periphery_segregation
0,0,0,53,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -5.0}",1.0,0.7199925170068027,0.6888888888888889,0.7298070412999322,0.7186469259568675
1,1,0,153,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -4.0}",1.0,0.7557034013605441,0.659270998415214,0.7713399778516056,0.7535132619823174
2,2,0,10,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -3.0}",1.0,0.7361735870818916,0.6700872242175474,0.7526201868307131,0.7339195940671349
3,3,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -2.0}",1.0,0.751184986963085,0.6422347514095336,0.7445975056689343,0.7520921155347384
4,4,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -1.0}",1.0,0.7696438723300576,0.5975186104218362,0.8301680017801514,0.7612605948528279
5,5,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': 0.0}",1.0,0.774766120040249,0.5703883495145631,0.7949376947040498,0.7719575858970784
6,6,0,72,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -5.0}",1.0,0.7105432519401855,0.7006673021925643,0.7753077816492451,0.702010650018362
7,7,0,30,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -4.0}",1.0,0.7235904983003068,0.6704658077304262,0.7368883037085803,0.721674413457282
8,8,0,8,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -3.0}",1.0,0.747219920450779,0.6458551941238195,0.7237986518808437,0.7506280651795602
9,9,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -2.0}",1.0,0.7638297585323081,0.6108641975308642,0.7026869382291069,0.7738723457720819
10,10,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -1.0}",1.0,0.7591583957045233,0.6150121065375302,0.7022584754066236,0.7682969817140339
