,RunId,iteration,Step,side,density,population,policy,homophily,town,mobility,total_happy,total_segregation,fsi,center_segregation,periphery_segregation
0,0,0,42,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -5.0}",1.0,0.7181570126596304,0.6902475997978778,0.7430435305435306,0.7149173476096552
1,1,0,20,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -4.0}",1.0,0.7231141172955207,0.6687651331719129,0.7716425279789335,0.7162582155257936
2,2,0,27,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -3.0}",1.0,0.7423872356354108,0.6844221105527638,0.7825492216117216,0.7370765598038327
3,3,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -2.0}",1.0,0.7498261783490986,0.6286266924564797,0.7055852247441033,0.75592248489866
4,4,0,2,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -1.0}",1.0,0.768031508984984,0.600609756097561,0.7631486226777707,0.7687488236401281
5,5,0,2,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': 0.0}",1.0,0.7957118283093053,0.555908850026497,0.9203594544613962,0.7790165025698186
6,6,0,177,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -5.0}",1.0,0.7291819465949528,0.6843156843156843,0.7542685542685541,0.7255443065534509
7,7,0,66,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -4.0}",1.0,0.701608140462889,0.7236598890942699,0.755994708994709,0.6937889852426594
8,8,0,9,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -3.0}",1.0,0.732019751082251,0.6805896805896806,0.7162648181635523,0.7344714379514117
9,9,0,5,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -2.0}",1.0,0.7711269305019306,0.6320123520329387,0.7297155225726654,0.777318539066112
10,10,0,6,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -1.0}",1.0,0.7893068510336552,0.5360774818401937,0.7824042950513538,0.7904873686563827
11,11,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': 0.0}",1.0,0.7824098289201264,0.5612903225806452,0.7829820452771272,0.782316995947315
12,12,0,30,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': -5.0}",1.0,0.7369088622819966,0.6890052356020943,0.7544960116026107,0.7346663584527661
13,13,0,50,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': -4.0}",1.0,0.7319066842423244,0.6817947395564724,0.7172779922779923,0.734054547745024
14,14,0,11,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': -3.0}",1.0,0.7567448998994921,0.6382765531062125,0.6657882104454684,0.771733111849391
15,15,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': -2.0}",1.0,0.7593817334626158,0.6426499032882012,0.7093706232492998,0.7684746625923097
16,16,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': -1.0}",1.0,0.7863570342618232,0.5797244094488189,0.6925434072545985,0.8039510590966245
17,17,0,5,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': 0.0}",1.0,0.7991438261351053,0.555028962611901,0.722141981792717,0.8136082609839514
18,18,0,33,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': -5.0}",1.0,0.7098124098124098,0.702441505595117,0.691487279843444,0.7124932404491522
19,19,0,42,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': -4.0}",1.0,0.722353075845723,0.6832208293153327,0.6535812267293749,0.733311475409836
20,20,0,9,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': -3.0}",1.0,0.7407967818345177,0.671507260891337,0.7112607338017174,0.7455853504192373
21,21,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': -2.0}",1.0,0.7671807661612131,0.6047297297297297,0.7665640394088671,0.7672999999999999
22,22,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': -1.0}",1.0,0.8009292517006803,0.5270137524557956,0.7650950668036999,0.8076968491200828
23,23,0,5,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': 0.0}",1.0,0.8140659978442916,0.520746887966805,0.7421197890921074,0.8285656173208473
24,24,0,92,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 2.0, 'beta': -5.0}",1.0,0.7271593395938946,0.6915167095115681,0.699536105522021,0.7310662113450958
25,25,0,122,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 2.0, 'beta': -4.0}",1.0,0.7162181902577546,0.7194060419866871,0.7115937803692906,0.7169740144223132
26,26,0,11,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 2.0, 'beta': -3.0}",1.0,0.7557788401804284,0.6622983870967742,0.715916149068323,0.7631776987863067
27,27,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 2.0, 'beta': -2.0}",1.0,0.771361828484254,0.6014563106796117,0.7066484733428255,0.7848232796919734
28,28,0,2,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 2.0, 'beta': -1.0}",1.0,0.7940871008324635,0.5565719788155994,0.7533154558751828,0.8021261936807025
29,29,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 2.0, 'beta': 0.0}",1.0,0.785158905842359,0.5727611940298507,0.7552037309769268,0.7909088767433095
30,30,0,34,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 2.5, 'beta': -5.0}",1.0,0.735143425971071,0.6780170255383074,0.7669180421172452,0.729851170727083
31,31,0,27,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 2.5, 'beta': -4.0}",1.0,0.7322925899068031,0.6576366184026156,0.7215351120993144,0.7341162520417138
32,32,0,7,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 2.5, 'beta': -3.0}",1.0,0.7618787597683702,0.6155055002619172,0.749650849739189,0.7643312746785461
33,33,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 2.5, 'beta': -2.0}",1.0,0.7882266850963492,0.5936570862239842,0.7558504566210045,0.7946798309767594
34,34,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 2.5, 'beta': -1.0}",1.0,0.7790004594346251,0.5977238990598713,0.8124592302674495,0.772354227405248
35,35,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 2.5, 'beta': 0.0}",1.0,0.8117969044922613,0.5314720812182742,0.7468669562419563,0.8248712342079689
36,36,1,58,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -5.0}",1.0,0.7217424242424242,0.716760061130922,0.7199192176870748,0.7220083085317461
37,37,1,17,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -4.0}",1.0,0.7327142311678394,0.6765743073047858,0.7328754578754578,0.7326908665105385
38,38,1,55,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -3.0}",1.0,0.7440038062378488,0.6831318970047294,0.7133455957490291,0.7487470751912985
39,39,1,6,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -2.0}",1.0,0.7769677402210885,0.5773441218467397,0.8266960208741031,0.7700443495898042
40,40,1,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -1.0}",1.0,0.7774565057583926,0.5984693877551021,0.7511791920559693,0.7810615208372036
41,41,1,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': 0.0}",1.0,0.7778024379649239,0.5841633466135459,0.765687583444593,0.7794859307359308
42,42,1,397,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -5.0}",1.0,0.7329067460317461,0.6782319391634981,0.6709868562809739,0.7415731777194727
43,43,1,8,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -4.0}",1.0,0.7373309402812508,0.6653696498054474,0.7018452380952381,0.742364373215437
44,44,1,12,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -3.0}",1.0,0.7237740889143294,0.680038666022233,0.7116700201207243,0.725454771217483
45,45,1,5,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -2.0}",1.0,0.7717473252397583,0.598643006263048,0.7398633715089411,0.7768496189833124
46,46,1,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -1.0}",1.0,0.7623065560885709,0.6116788321167883,0.6897872140982377,0.7745619871368374
47,47,1,5,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': 0.0}",1.0,0.7899413877859709,0.5636456211812627,0.6967069892473119,0.8052035203520351
48,48,1,135,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': -5.0}",1.0,0.7188637905304571,0.7068452380952381,0.7436888454011741,0.7153242807539683
49,49,1,15,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': -4.0}",1.0,0.7291340367653121,0.6954288649203904,0.6901293995859212,0.7351028102525109
50,50,1,8,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': -3.0}",1.0,0.7390529896168994,0.6705882352941176,0.6833490664988463,0.747471625134741
51,51,1,6,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': -2.0}",1.0,0.7534985422740524,0.6249407302038881,0.7300550817341861,0.7576983065953655
52,52,1,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': -1.0}",1.0,0.8005914598961339,0.5510416666666667,0.7601341991341991,0.8082222875432751
53,53,1,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': 0.0}",1.0,0.786427895021645,0.5200934579439253,0.8338130123844408,0.7777284081083677
54,54,1,44,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': -5.0}",1.0,0.7221047123302763,0.685336048879837,0.6839285714285714,0.7274972497249724
55,55,1,33,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': -4.0}",1.0,0.7499986205374386,0.6556149732620321,0.7174656084656085,0.7548753212144285
56,56,1,8,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': -3.0}",1.0,0.7791048325722982,0.5925144965735372,0.7427796022623608,0.7854635751014021
57,57,1,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': -2.0}",1.0,0.7718225874420566,0.6056563500533618,0.7369946899623159,0.7786554424169103
58,58,1,2,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': -1.0}",1.0,0.7750392985879612,0.5846599131693199,0.7570469213326357,0.7783492170453086
59,59,1,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': 0.0}",1.0,0.7939229868148633,0.5544904137235116,0.7628989139515455,0.7999666373726525
60,60,1,115,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 2.0, 'beta': -5.0}",1.0,0.741122030467668,0.6591454632741238,0.7350990396158463,0.7420468509984639
61,61,1,64,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 2.0, 'beta': -4.0}",1.0,0.729243295019157,0.6712530712530712,0.7192063492063493,0.7309668109668109
62,62,1,21,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 2.0, 'beta': -3.0}",1.0,0.7508708806934336,0.6573319755600815,0.7282659478885894,0.754912923333976
63,63,1,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 2.0, 'beta': -2.0}",1.0,0.7860985356583948,0.6118237590630229,0.7184819317798042,0.799507735583685
64,64,1,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 2.0, 'beta': -1.0}",1.0,0.7938313525749858,0.5737463126843658,0.7086717630195892,0.8111765278318412
65,65,1,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 2.0, 'beta': 0.0}",1.0,0.7944774363233665,0.5607329842931937,0.7988734419942474,0.7935561918156855
66,66,1,136,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 2.5, 'beta': -5.0}",1.0,0.7268890424695775,0.6863613983259478,0.700169376693767,0.731239166745454
67,67,1,23,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 2.5, 'beta': -4.0}",1.0,0.7445543804566361,0.6656330749354005,0.7311412756984713,0.747047488405513
68,68,1,12,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 2.5, 'beta': -3.0}",1.0,0.763291026588899,0.6112214498510427,0.7322570123939987,0.7695535919965775
69,69,1,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 2.5, 'beta': -2.0}",1.0,0.7934997528423134,0.5503759398496241,0.7733184032688983,0.7977729526471666
70,70,1,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 2.5, 'beta': -1.0}",1.0,0.8068047457078069,0.5248672139063254,0.7554596341847998,0.8174109178555142
71,71,1,2,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 2.5, 'beta': 0.0}",1.0,0.7893258732881374,0.5825340737001514,0.7458011583011583,0.7981925736571297
