,RunId,iteration,Step,side,density,population,homophily,town,mobility,total_happy,total_segregation,center_segregation,periphery_segregation
0,0,0,17,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': 0}",1.0,0.7939488636363636,0.7544430272108844,0.7997101314484127
1,1,0,18,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.1, 'beta': 0}",1.0,0.7831023354223581,0.7503013238490417,0.7882454998915637
2,2,0,14,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.2, 'beta': 0}",1.0,0.7859027777777777,0.8000057510927077,0.7839208935441115
3,3,0,19,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.3, 'beta': 0}",1.0,0.8342802565152134,0.8538961038961039,0.8316111731150793
4,4,0,14,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.4, 'beta': 0}",1.0,0.7854216241350073,0.7320084485407067,0.7942940069530826
5,5,0,15,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': 0}",1.0,0.8140896596329534,0.7775412087912088,0.8203952981325245
6,6,0,18,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.6, 'beta': 0}",1.0,0.8295399756090643,0.7659116175653141,0.8410396155649321
7,7,0,17,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.7, 'beta': 0}",1.0,0.8018563944786297,0.7645284780578897,0.8083626273475898
8,8,0,28,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.8, 'beta': 0}",1.0,0.8053707018114764,0.7728288633461048,0.8110519190953973
9,9,0,35,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.9, 'beta': 0}",1.0,0.8280165456012915,0.7580067044868489,0.8410056453927854
10,10,0,27,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': 0}",1.0,0.8317460317460318,0.7869718309859155,0.8405887807139546
11,11,0,26,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.1, 'beta': 0}",1.0,0.8040091036414565,0.7258436108256251,0.8185930009587726
12,12,0,23,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.2, 'beta': 0}",1.0,0.7871259582886819,0.7149553571428571,0.8015101334651507
