,RunId,iteration,Step,side,density,population,homophily,town,mobility,total_happy,total_segregation,center_segregation,periphery_segregation
0,0,0,334,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -5.0}",1.0,0.7272935278529081,0.7747988693194173,0.7204669728783902
1,1,0,55,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -4.0}",1.0,0.7137270743564247,0.686926211926212,0.7176883203347917
2,2,0,46,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -3.0}",1.0,0.7501881499726327,0.7243967542173819,0.7539795021502339
3,3,0,24,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -2.0}",1.0,0.7706153636239595,0.8427437641723357,0.7607476345587095
4,4,0,26,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -1.0}",1.0,0.7851952219166263,0.8152852650494159,0.7810902739474168
5,5,0,15,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': 0.0}",1.0,0.7807319727891157,0.7557344064386318,0.7841961768441925
6,6,0,276,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -5.0}",1.0,0.7165884257385673,0.7342803030303031,0.7140691940206503
7,7,0,89,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -4.0}",1.0,0.727238178005849,0.7086403792286146,0.7299691504508781
8,8,0,64,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -3.0}",1.0,0.7499688321543756,0.71323297914207,0.7558368694012259
9,9,0,33,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -2.0}",1.0,0.7720029299816533,0.787855222734255,0.7693661971830986
10,10,0,24,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -1.0}",1.0,0.7875699694919751,0.754593105899076,0.7933576574048087
11,11,0,16,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': 0.0}",1.0,0.7793388653867015,0.7742810457516339,0.7801981218869958
12,12,0,237,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': -5.0}",1.0,0.7449061288252853,0.7050554468362686,0.7507712493599591
13,13,0,153,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': -4.0}",1.0,0.7486904761904761,0.7336602263856362,0.7510474048231117
14,14,0,52,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': -3.0}",1.0,0.7573839151045034,0.7070806680881306,0.7663714285714286
