,RunId,iteration,Step,side,density,population,homophily,town,mobility,total_happy,total_segregation,fsi,center_segregation,periphery_segregation
0,0,0,500,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -5.0}",0.9972051425377306,0.7421125129761239,0.6707897240723121,0.6665514592933948,0.756073793755913
1,1,0,500,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -4.0}",0.9994356659142212,0.7494632107922176,0.6241201313937119,0.7354077082337952,0.7523162965118158
2,2,0,500,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -3.0}",0.994447529150472,0.7944594273022924,0.6044595249636452,0.6994149195514384,0.812926297840091
3,3,0,500,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -2.0}",0.9965156794425087,0.7998188706376859,0.5974096060442525,0.7144411716576665,0.8171807926524907
4,4,0,500,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -1.0}",0.9994242947610823,0.8008121556049017,0.5454545454545454,0.7015792849126182,0.8212789351851854
5,5,0,500,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': 0.0}",0.9982738780207134,0.8114122691654337,0.5215189873417722,0.7506727005870841,0.8236777975367188
6,6,1,500,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -5.0}",0.9949324324324325,0.7123793436293436,0.7082748948106592,0.6800787941075711,0.7183737046220355
7,7,1,500,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -4.0}",0.9954102122776821,0.762479168374177,0.6248124062031015,0.7133543893747976,0.7724465148378192
8,8,1,500,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -3.0}",0.9982847341337907,0.7662718832530153,0.6505724240915879,0.6716364970645792,0.7852379318233814
9,9,1,500,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -2.0}",0.9977037887485649,0.7919994806188836,0.574826560951437,0.744926494087568,0.8017139889196676
10,10,1,500,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -1.0}",0.9977103606182026,0.7961764385204568,0.6210750399148484,0.7423339924204977,0.8068489124044679
11,11,1,142,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': 0.0}",1.0,0.8241336466520811,0.5111220958971824,0.7746890852560955,0.8339083527432712
12,12,2,500,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -5.0}",0.9948659440958357,0.7448496455056638,0.678,0.6359162798693484,0.7652931023357853
13,13,2,500,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -4.0}",0.9954827780914738,0.7497143126025114,0.672962226640159,0.6917741402116402,0.7609663487782165
14,14,2,382,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -3.0}",1.0,0.7825339347790101,0.6077608809648662,0.7545093795093795,0.7883584924522643
15,15,2,500,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -2.0}",0.9988623435722411,0.7955292811094858,0.5460271317829457,0.7383341431810819,0.8070151899557636
16,16,2,500,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -1.0}",0.9932318104906938,0.7861675126903553,0.5958904109589042,0.719452887537994,0.7987855705662547
17,17,2,291,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': 0.0}",1.0,0.7912454629178178,0.5712195121951219,0.7640004960317461,0.7965832523485584
18,18,3,500,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -5.0}",0.9959723820483314,0.7242972217655763,0.6673031026252983,0.652490774907749,0.7375620800467426
19,19,3,500,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -4.0}",0.9954337899543378,0.7625217438573603,0.6170318725099602,0.7116909792085848,0.7723554885169326
20,20,3,500,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -3.0}",0.9988249118683902,0.7717992837558054,0.6463478717813977,0.6908690075356742,0.7889069649211997
21,21,3,277,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -2.0}",1.0,0.7945125545997802,0.5817745803357314,0.7302507095553453,0.8076698950766747
22,22,3,500,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -1.0}",0.9994404029099049,0.8200369067604658,0.5188448360254527,0.784820412806761,0.8269434882386689
23,23,3,500,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': 0.0}",0.9971164936562861,0.7974693799088263,0.59400826446281,0.7136571761571762,0.8140234477769008
24,24,4,500,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -5.0}",0.9988616960728515,0.7464102772583137,0.672645739910314,0.6754683123249299,0.7594043610710278
25,25,4,500,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -4.0}",0.9896848137535816,0.7314756446991405,0.7075904228222109,0.6645402001380263,0.7440516710428215
26,26,4,500,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -3.0}",0.9977142857142857,0.797469387755102,0.5827086456771614,0.6986531986531986,0.8176678792645756
27,27,4,500,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -2.0}",0.9994459833795014,0.8116719430154333,0.5548109143130685,0.7026388888888888,0.8334061066286981
28,28,4,264,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -1.0}",1.0,0.8121771820856489,0.554046997389034,0.7593088624338624,0.8226060013046314
29,29,4,500,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': 0.0}",0.9971363115693013,0.8080565101183658,0.531219512195122,0.7121403331650681,0.8266103570614849
30,30,5,500,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -5.0}",0.996011396011396,0.7365635598968933,0.6873449131513648,0.6451392632524707,0.752823585810163
31,31,5,500,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -4.0}",0.9954493742889647,0.7561000054174115,0.6571285140562249,0.6788433020266931,0.7712989075820934
32,32,5,500,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -3.0}",0.9914821124361158,0.7717848354560449,0.6354166666666666,0.6804672211350293,0.7899364647152258
33,33,5,500,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -2.0}",0.9971910112359551,0.7968559390048154,0.5952143569292123,0.6951382230744647,0.8173092988882462
34,34,5,132,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -1.0}",1.0,0.7969750988033054,0.5502226620484908,0.7555514645720831,0.805392890396382
35,35,5,55,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': 0.0}",1.0,0.8216988563822563,0.514070351758794,0.7468508687258687,0.8369047619047619
36,36,6,500,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': -5.0}",0.9948453608247423,0.7211353842797142,0.6938574938574938,0.696157604832978,0.7256645080224241
