,RunId,iteration,Step,side,density,population,policy,homophily,town,mobility,total_happy,total_segregation,fsi,center_segregation,periphery_segregation
0,0,0,178,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -5.0}",1.0,0.7187580437580438,0.7073047858942065,0.7092390066074277,0.7200583566760037
1,1,0,17,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -4.0}",1.0,0.7251354191931442,0.7177541729893778,0.7526995305164319,0.7213573267144697
2,2,0,8,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -3.0}",1.0,0.7495776163572774,0.6487025948103793,0.7780436312456017,0.7458899322332635
3,3,0,5,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -2.0}",1.0,0.7742091001623064,0.5817060637204522,0.8080952380952381,0.7697824328947778
4,4,0,2,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': -1.0}",1.0,0.7856524776953672,0.5650048875855328,0.7520238095238095,0.7904194280805106
5,5,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': 0.0}",1.0,0.7824991261326666,0.562862669245648,0.8403638814016172,0.7746304102141178
6,6,0,90,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -5.0}",1.0,0.7250013699380788,0.6839717741935484,0.7018877551020407,0.728177979306906
7,7,0,186,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -4.0}",1.0,0.7159864936073439,0.6929735234215886,0.6861327204148986,0.71996699669967
8,8,0,17,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -3.0}",1.0,0.7506177127601612,0.6396577755410167,0.7428987315450198,0.7517814038057619
9,9,0,5,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -2.0}",1.0,0.7563512309685779,0.6284153005464481,0.7285050071530759,0.760589095206992
10,10,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': -1.0}",1.0,0.7829609728506787,0.5745418524021793,0.7366767013318738,0.7909770278383417
11,11,0,2,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': 0.0}",1.0,0.785528615115771,0.5743034055727554,0.7855150631681244,0.7855308300771944
12,12,0,204,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': -5.0}",1.0,0.7398518148518148,0.6744805540756527,0.7211857379767826,0.7423283042589973
13,13,0,71,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': -4.0}",1.0,0.7355956567855747,0.6857142857142857,0.6791800128122998,0.7440789262434576
14,14,0,9,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': -3.0}",1.0,0.7562638506026701,0.6405855628470469,0.7208776072412436,0.7618977130325816
15,15,0,4,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': -2.0}",1.0,0.7710056755260243,0.5877237851662405,0.7850432064717779,0.7685171604576121
16,16,0,2,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': -1.0}",1.0,0.8024250692295162,0.5381855458739108,0.8128455502051009,0.8005540077497038
17,17,0,3,50,0.7,0.3,good,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': 0.0}",1.0,0.785589968109832,0.5835423983943804,0.7385176651305684,0.7944457823587966
