,RunId,iteration,Step,side,density,population,homophily,town,mobility,rel_dist_random,total_happy,total_segregation,fsi,center_segregation,periphery_segregation
0,0,0,21,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': 0}",True,1.0,0.8064607129062517,0.5022466300549177,0.8479853479853479,0.8007709078361251
1,1,0,27,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.1, 'beta': 0}",True,1.0,0.809471637260482,0.5134575569358178,0.7749170812603648,0.8139353041988002
2,2,0,14,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.2, 'beta': 0}",True,1.0,0.7936496559633027,0.5493540051679586,0.8353246753246754,0.7876335770528683
3,3,0,14,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.3, 'beta': 0}",True,1.0,0.7943503753630337,0.5106177606177607,0.757213524679278,0.7997045361923572
4,4,0,28,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.4, 'beta': 0}",True,1.0,0.7767206206044989,0.5734939759036145,0.7340390002154709,0.782794437800877
5,5,0,16,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': 0}",True,1.0,0.7796890597598813,0.5555555555555556,0.7307121013543032,0.7865907901622187
6,6,0,21,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.6, 'beta': 0}",True,1.0,0.7945727482678984,0.5395081109366824,0.7712865880297073,0.7979257092533183
7,7,0,15,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.7, 'beta': 0}",True,1.0,0.781769970169042,0.5633367662203913,0.8035596416784536,0.7788780426756774
8,8,0,15,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.8, 'beta': 0}",True,1.0,0.7757998511904763,0.563708477937531,0.7258622607921673,0.7828584009561552
9,9,0,21,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.9, 'beta': 0}",True,1.0,0.802128198805414,0.505994005994006,0.8019900497512438,0.8021462651423615
