,RunId,iteration,Step,side,density,population,homophily,town,mobility,rel_dist_random,total_happy,total_segregation,fsi,center_segregation,periphery_segregation
0,0,0,22,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': 0}",True,1.0,0.7976696631033366,0.5278737049827331,0.7731300282670145,0.8011480967791648
1,1,0,22,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.1, 'beta': 0}",True,1.0,0.8113652424440094,0.5078800203355364,0.8816654580613973,0.8024590414944112
2,2,0,33,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.2, 'beta': 0}",True,1.0,0.8013663576670529,0.5356585111920874,0.8001010781671158,0.8015435302258287
3,3,0,14,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.3, 'beta': 0}",True,1.0,0.779632808574778,0.5699481865284974,0.7883797909407665,0.7784381840677643
4,4,0,18,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.4, 'beta': 0}",True,1.0,0.784291241978105,0.5554484088717454,0.8700133624878523,0.7735896269335759
5,5,0,25,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': 0}",True,1.0,0.8109204081632652,0.515214027849407,0.7730995088618406,0.8164436960114759
6,6,0,18,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.6, 'beta': 0}",True,1.0,0.7870133526383526,0.5672016048144434,0.751939237233355,0.791998162609095
7,7,0,24,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.7, 'beta': 0}",True,1.0,0.8108873475568534,0.5388739946380697,0.7965016708437761,0.8130269002578201
8,8,0,23,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.8, 'beta': 0}",True,1.0,0.8109688486345547,0.48968293910417715,0.836084142394822,0.8075851007505683
9,9,0,14,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.9, 'beta': 0}",True,1.0,0.7764180875131048,0.555610479485912,0.8018025606469001,0.7728635906145814
10,10,0,21,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': 0}",True,1.0,0.7927039860888175,0.5476892822025565,0.7712561192701379,0.7956349206349207
11,11,0,24,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.1, 'beta': 0}",True,1.0,0.7991835379570156,0.5360040567951319,0.7947200176366843,0.7998091838941935
12,12,0,27,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.2, 'beta': 0}",True,1.0,0.8083989393690886,0.5253360910031024,0.7395723104056436,0.8181411096548711
13,13,0,24,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.3, 'beta': 0}",True,1.0,0.7982894987611968,0.5382653061224489,0.7449024543738201,0.8062519554470935
14,14,0,48,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.4, 'beta': 0}",True,1.0,0.8095123431808984,0.4769452449567723,0.7983756119270138,0.8110489392404286
15,15,0,29,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': 0}",True,1.0,0.8082639852057327,0.5007594936708861,0.7550089847259659,0.8155999566818279
16,16,0,18,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.6, 'beta': 0}",True,1.0,0.7938390342052314,0.522552783109405,0.8584405326111487,0.7851236146632566
17,17,0,34,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.7, 'beta': 0}",True,1.0,0.789648033126294,0.5357142857142857,0.7729452054794521,0.7920769303737432
18,18,0,51,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.8, 'beta': 0}",True,1.0,0.7862712297108461,0.5476878612716763,0.7877648667122351,0.7860715047375315
19,19,0,28,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.9, 'beta': 0}",True,1.0,0.8110062243520889,0.47690014903129657,0.8159618573797679,0.8103543380703067
20,20,0,27,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.0, 'beta': 0}",True,1.0,0.7840219616601527,0.5625294950448325,0.7525925925925926,0.7885376756066411
21,21,0,22,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.1, 'beta': 0}",True,1.0,0.7815231477651859,0.5674974039460021,0.8366364855801475,0.773769421903504
22,22,0,27,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.2, 'beta': 0}",True,1.0,0.8031839590350228,0.4987430869783811,0.847442469810891,0.7971381886087768
