,RunId,iteration,Step,side,density,population,homophily,town,mobility,rel_dist_random,total_happy,total_segregation,fsi,center_segregation,periphery_segregation
0,0,0,17,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': 0}",True,1.0,0.7842977007736734,0.5545094152626363,0.7416984126984127,0.7905910952693618
1,1,0,19,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.1, 'beta': 0}",True,1.0,0.8092623529731344,0.5111572392319668,0.8923004850088183,0.7975927130774236
2,2,0,18,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.2, 'beta': 0}",True,1.0,0.8053916294211774,0.4875124875124875,0.7683832908163266,0.8109108490266945
3,3,0,17,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.3, 'beta': 0}",True,1.0,0.7908748237335937,0.5285299806576402,0.8334383753501401,0.7852801300932744
4,4,0,17,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.4, 'beta': 0}",True,1.0,0.8001774622892635,0.5255,0.8455766192733017,0.7940369352869352
5,5,0,15,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': 0}",True,1.0,0.7915943057526927,0.546267087276551,0.8187585034013606,0.7877938517179024
6,6,0,27,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.6, 'beta': 0}",True,1.0,0.8067938100546795,0.49630314232902034,0.7633311883311883,0.8129316612141041
7,7,0,20,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.7, 'beta': 0}",True,1.0,0.7986191595979956,0.5105615662029882,0.7475067385444744,0.8058964149796924
8,8,0,25,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.8, 'beta': 0}",True,1.0,0.7976669093458448,0.5134228187919463,0.8211770623742455,0.7944424002698312
9,9,0,22,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.9, 'beta': 0}",True,1.0,0.7914574731626755,0.5246231155778894,0.7886420596946913,0.7918443379981841
