,RunId,iteration,Step,side,density,population,homophily,town,mobility,rel_dist_random,total_happy,total_segregation,fsi,center_segregation,periphery_segregation
0,0,0,27,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': 0}",True,1.0,0.7912011210822757,0.5384615384615384,0.8419950738916256,0.7846082998416758
1,1,0,14,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.1, 'beta': 0}",True,1.0,0.7878715288776263,0.541488857278331,0.812202380952381,0.7845620427012113
2,2,0,19,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.2, 'beta': 0}",True,1.0,0.7917580303904597,0.5544973544973545,0.8047793263646923,0.7900110633258538
3,3,0,13,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.3, 'beta': 0}",True,1.0,0.7983494135452137,0.5233830845771145,0.7789175582127124,0.8012230494803785
4,4,0,19,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.4, 'beta': 0}",True,1.0,0.8002562305937955,0.5453575240128068,0.7355563078311893,0.809225799386772
5,5,0,25,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': 0}",True,1.0,0.7961341026661362,0.5336812144212524,0.7876168732333116,0.7973176516799613
6,6,0,19,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.6, 'beta': 0}",True,1.0,0.8200109784547824,0.47467362924281986,0.8118088467614534,0.8211465754280715
7,7,0,18,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.7, 'beta': 0}",True,1.0,0.780945447485925,0.5596518177163339,0.7124726955002185,0.7909034594491565
8,8,0,29,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.8, 'beta': 0}",True,1.0,0.7909039226833428,0.5355191256830601,0.8118991198375084,0.7880421742340347
9,9,0,31,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.9, 'beta': 0}",True,1.0,0.8065049339894061,0.5141129032258065,0.7845922882427306,0.8097102789335798
10,10,0,17,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': 0}",True,1.0,0.7912753336628768,0.5321608040201005,0.7375655307994757,0.7989987749717301
11,11,0,41,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.1, 'beta': 0}",True,1.0,0.8033132126089872,0.5130434782608696,0.8230605857366421,0.8006203890006708
12,12,0,33,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.2, 'beta': 0}",True,1.0,0.8050600262614894,0.5400100654252642,0.7933497536945813,0.8068184620126367
13,13,0,21,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.3, 'beta': 0}",True,1.0,0.80164731043071,0.5291750503018109,0.7362404336734694,0.8111920272995191
14,14,0,22,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.4, 'beta': 0}",True,1.0,0.8054636591478697,0.49226006191950467,0.8527170198222831,0.7988840772818121
15,15,0,28,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': 0}",True,1.0,0.7864357864357864,0.5699141847551742,0.8064435968562184,0.7837646205598247
16,16,0,27,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.6, 'beta': 0}",True,1.0,0.7826296204756412,0.5527236381809095,0.8072712418300654,0.779344070961718
17,17,0,37,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.7, 'beta': 0}",True,1.0,0.7905408379411846,0.5354449472096531,0.8294821428571427,0.7854537961494199
18,18,0,33,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.8, 'beta': 0}",True,1.0,0.782584507426824,0.5553884711779449,0.7967464170134072,0.780687658678556
