,RunId,iteration,Step,side,density,population,homophily,town,mobility,rel_dist_random,total_happy,total_segregation,fsi,center_segregation,periphery_segregation
0,0,0,14,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': 0}",True,1.0,0.7758916741029177,0.5597302504816956,0.7419493368123506,0.7807122784262862
1,1,0,20,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.1, 'beta': 0}",True,1.0,0.7935635193367152,0.5462822458270106,0.7784663865546217,0.7959462233169131
2,2,0,17,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.2, 'beta': 0}",True,1.0,0.7946392215964675,0.5077484047402006,0.7432264109347442,0.8016456361724499
3,3,0,22,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.3, 'beta': 0}",True,1.0,0.7918501328075797,0.5520618556701031,0.7771999122229537,0.7939388961892248
4,4,0,16,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.4, 'beta': 0}",True,1.0,0.7927646258503401,0.53330044400592,0.7802607709750567,0.7944696969696972
5,5,0,20,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': 0}",True,1.0,0.7982789552736983,0.5105398457583548,0.734975749559083,0.8074189903234021
6,6,0,30,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.6, 'beta': 0}",True,1.0,0.7921469155844156,0.5537607269056032,0.759969582546675,0.7969115956885037
7,7,0,22,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.7, 'beta': 0}",True,1.0,0.8065306316590563,0.49503475670307845,0.8048236747529199,0.8067656153370439
8,8,0,29,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.8, 'beta': 0}",True,1.0,0.7992500672585419,0.5164296223639039,0.873041285479709,0.7896906433281672
9,9,0,19,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.9, 'beta': 0}",True,1.0,0.78292656470333,0.5591877166914314,0.8030831687513715,0.7800844704353476
10,10,0,19,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': 0}",True,1.0,0.7844653606363539,0.5488215488215489,0.8657203907203908,0.7744179726424494
11,11,0,21,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.1, 'beta': 0}",True,1.0,0.7805921680993315,0.5708582834331337,0.777453610552202,0.7810285341290563
12,12,0,16,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.2, 'beta': 0}",True,1.0,0.7860098662752772,0.5363815142576205,0.7595183486238531,0.7897746321475136
13,13,0,29,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.3, 'beta': 0}",True,1.0,0.7932246635467068,0.5210161662817552,0.7406402116402117,0.8007319615663524
14,14,0,19,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.4, 'beta': 0}",True,1.0,0.7778586637907196,0.5634233316352522,0.8209049823633158,0.7716846898121799
15,15,0,22,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': 0}",True,1.0,0.7894083033671133,0.5448101265822785,0.787471104946833,0.7896670990056203
16,16,0,24,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.6, 'beta': 0}",True,1.0,0.7906592890677397,0.5615346287992028,0.7955720749838397,0.7899606238891953
17,17,0,23,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.7, 'beta': 0}",True,1.0,0.7778144078144078,0.5828373015873016,0.7856035437430787,0.7767269635126778
18,18,0,47,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.8, 'beta': 0}",True,1.0,0.7934258587811888,0.5538307461191788,0.8061342592592593,0.7916628436859652
