,RunId,iteration,Step,side,density,population,homophily,town,mobility,rel_dist_random,total_happy,total_segregation,fsi,center_segregation,periphery_segregation
0,0,0,25,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': 0}",True,1.0,0.8103419613661969,0.481335952848723,0.7913561076604554,0.8129173687823754
1,1,0,20,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.1, 'beta': 0}",True,1.0,0.8080636484025824,0.5155672823218997,0.8314017273576096,0.8049355484638009
2,2,0,24,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.2, 'beta': 0}",True,1.0,0.8026947426369391,0.5149367088607595,0.8625,0.7948770619358854
3,3,0,17,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.3, 'beta': 0}",True,1.0,0.7947794804196188,0.5360245273377618,0.7475868725868726,0.8017085537918872
4,4,0,17,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.4, 'beta': 0}",True,1.0,0.7944247996228194,0.5264238070805541,0.7778432732316226,0.7966854180454446
5,5,0,27,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': 0}",True,1.0,0.7820958737528674,0.5432953983176645,0.7450606684981685,0.7871805752003772
6,6,0,25,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.6, 'beta': 0}",True,1.0,0.8027763975155279,0.5346638655462185,0.8341974861010393,0.7987253802044378
7,7,0,28,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.7, 'beta': 0}",True,1.0,0.8098303960583666,0.5030364372469636,0.8016068759342302,0.8110243055555554
8,8,0,32,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.8, 'beta': 0}",True,1.0,0.789023464458247,0.5474006116207951,0.7678800366300366,0.7919224974103023
9,9,0,24,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.9, 'beta': 0}",True,1.0,0.7975121838329385,0.5430190623390005,0.7612574061882817,0.8026474884993162
10,10,0,27,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': 0}",True,1.0,0.8252079256360079,0.4593657086223984,0.8114894795127352,0.8271269015088142
11,11,0,26,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.1, 'beta': 0}",True,1.0,0.8075059149873541,0.47754707870593915,0.8040246832678025,0.8080009629422544
12,12,0,24,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.2, 'beta': 0}",True,1.0,0.787053144060611,0.5426739023186976,0.802309164871979,0.7850843060959792
13,13,0,28,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.3, 'beta': 0}",True,1.0,0.8000470809792843,0.5155248891079349,0.8240805697278911,0.7965648678617632
14,14,0,23,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.4, 'beta': 0}",True,1.0,0.7683263062169311,0.572962420693021,0.7705821319353429,0.7680006307158626
15,15,0,22,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': 0}",True,1.0,0.7907238095238094,0.5488607594936709,0.726909150757077,0.7997569347373653
16,16,0,34,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.6, 'beta': 0}",True,1.0,0.7959211888416694,0.5245821042281219,0.7724404761904762,0.799301919720768
17,17,0,39,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.7, 'beta': 0}",True,1.0,0.8051316687133304,0.5106815869786369,0.7904327027614699,0.8072411533420707
18,18,0,67,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.8, 'beta': 0}",True,1.0,0.7948535727707092,0.542014742014742,0.8103519668737059,0.7928062418330445
19,19,0,45,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 1.9, 'beta': 0}",True,1.0,0.7912993197278912,0.5266698702546853,0.7816468253968254,0.7926584714720308
20,20,0,50,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.0, 'beta': 0}",True,1.0,0.8094669627984452,0.5206159960258321,0.7743077407174324,0.8145375748774731
21,21,0,21,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.1, 'beta': 0}",True,1.0,0.7972240509106867,0.5206316861946001,0.8178126390743213,0.794329203429072
22,22,0,26,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.2, 'beta': 0}",True,1.0,0.7915181126829667,0.5249510763209393,0.770549621717846,0.7944452210107786
23,23,0,45,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.3, 'beta': 0}",True,1.0,0.795925174013921,0.5289555325749742,0.7710427689594356,0.7994892320323355
24,24,0,52,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.4, 'beta': 0}",True,1.0,0.7887256541001422,0.5366346639717029,0.791372115856652,0.7883867672481534
25,25,0,31,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.5, 'beta': 0}",True,1.0,0.7844492321290465,0.5435768261964735,0.8007993197278912,0.7821813864251116
26,26,0,52,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.6, 'beta': 0}",True,1.0,0.7741476190476191,0.6002024291497976,0.7755197853789403,0.7739574619698236
27,27,0,36,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.7, 'beta': 0}",True,1.0,0.7833697204371944,0.5587493696419567,0.7709095012412547,0.7850959884938874
28,28,0,74,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.8, 'beta': 0}",True,1.0,0.7998319892473119,0.5430894308943089,0.7183554817275748,0.8113490498105883
29,29,0,42,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 2.9, 'beta': 0}",True,1.0,0.7979502744054549,0.5164271047227926,0.8510471204188482,0.7913088221536159
