,RunId,iteration,Step,side,density,population,homophily,town,mobility,total_happy,total_segregation,fsi,center_segregation,periphery_segregation
0,0,0,29,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': 0}",1.0,0.7900627928516945,0.5617750882501261,0.7793595679012346,0.7915718637324382
1,1,0,26,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.1, 'beta': 0}",1.0,0.7802129462577223,0.5766312594840668,0.8144620811287479,0.7753651001685079
2,2,0,23,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.2, 'beta': 0}",1.0,0.793232372314005,0.5224096385542168,0.7973951973951974,0.792595704948646
3,3,0,24,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.3, 'beta': 0}",1.0,0.7753488624640279,0.5912738214643932,0.6906646825396826,0.7887730389381643
4,4,0,15,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.4, 'beta': 0}",1.0,0.813067170513979,0.49817992719708787,0.8150985945038809,0.8127621882086169
5,5,0,16,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': 0}",1.0,0.8085019327247306,0.5017976373908577,0.7956585612968591,0.8105113816498636
6,6,0,18,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.6, 'beta': 0}",1.0,0.79755836469754,0.5277914412198721,0.7095643939393939,0.8132334040228778
7,7,0,12,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.7, 'beta': 0}",1.0,0.7873381642512077,0.5359444719881011,0.7369534430872721,0.7966468799058084
8,8,0,24,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.8, 'beta': 0}",1.0,0.8260192571106276,0.49897645854657113,0.7605201863354037,0.8380952380952381
9,9,0,16,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0.9, 'beta': 0}",1.0,0.7837748617644632,0.5914376321353065,0.7394819466248038,0.7920683911424653
