,RunId,iteration,Step,side,density,population,homophily,town,mobility,total_happy,total_segregation,center_segregation,periphery_segregation
0,0,0,29,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -5.0}",1.0,0.6231050522975988,0.6403999530846821,0.6208659803206997
1,1,0,22,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.9}",1.0,0.6190153531768439,0.6689217032967032,0.612373945099473
2,2,0,33,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.8}",1.0,0.6366871991515053,0.6685827664399093,0.6323406260622354
3,3,0,160,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.7}",1.0,0.6242832708910245,0.5987632917244567,0.6276793404700381
4,4,0,29,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.6}",1.0,0.5988416065967671,0.6385178313749741,0.5927839675195921
5,5,0,31,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.5}",1.0,0.6210634920634921,0.6579177897574124,0.6158995058697637
6,6,0,11,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.4}",1.0,0.6204005570117954,0.6146250556297285,0.621208372237784
7,7,0,21,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.3}",1.0,0.6117535156355033,0.6226920485175201,0.6102660435566144
8,8,0,12,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.2}",1.0,0.6138636237205163,0.618582036775106,0.6132324187953327
9,9,0,13,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.1}",1.0,0.6041344635585473,0.5743149146451033,0.6083293835118653
10,10,0,12,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.0}",1.0,0.6144610195702022,0.5668344870988044,0.6213957359723877
11,11,0,11,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.9}",1.0,0.6255733190859774,0.6308273809523809,0.6248900860734411
12,12,0,20,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.8}",1.0,0.616173798676646,0.6561096136567836,0.6106903836664199
13,13,0,13,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.7}",1.0,0.6046642589620118,0.5974412842059901,0.6056881700723907
14,14,0,10,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.6}",1.0,0.6133153664691683,0.6373275478415664,0.6099391464864526
15,15,0,19,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.5}",1.0,0.6157807624474292,0.656602733686067,0.6100513629753397
16,16,0,11,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.4}",1.0,0.6164133019836766,0.586199294532628,0.6206346639561388
17,17,0,11,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.3}",1.0,0.6164733241394229,0.6303073211663519,0.6144261811634694
18,18,0,16,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.2}",1.0,0.6276813018785496,0.6542144982993197,0.6237711466165413
19,19,0,10,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.1}",1.0,0.6069470506649262,0.6197772657450077,0.6051320854286956
20,20,0,14,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.0}",1.0,0.6220869912210695,0.6112467097391721,0.6234428780940409
21,21,0,21,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.9}",1.0,0.6176565697912403,0.5950128700128701,0.6209572272769909
22,22,0,18,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.8}",1.0,0.622466753691768,0.5806233548695859,0.6278319833087874
23,23,0,10,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.7}",1.0,0.6167240806839877,0.6352722772277228,0.614257500235117
24,24,0,8,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.6}",1.0,0.6540605748129347,0.6779959377115775,0.6508842467804732
25,25,0,5,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.5}",1.0,0.6169636046638335,0.6286165651094562,0.6153638814016172
26,26,0,4,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.4}",1.0,0.6114163095911823,0.5980212355212355,0.6133410386808444
27,27,0,9,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.3}",1.0,0.6304945054945055,0.643913480885312,0.6286251518265906
28,28,0,2,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.2}",1.0,0.620335810624828,0.6178571428571428,0.6206634879082523
29,29,0,5,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.1}",1.0,0.6112815126050419,0.5871341197029271,0.6148335582546108
30,30,0,8,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.0}",1.0,0.6131478963365863,0.6382275132275131,0.6098600681564583
31,31,0,2,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.9}",1.0,0.6094618887823586,0.5843449586407333,0.6128586545729403
32,32,0,3,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.8}",1.0,0.6345828868188937,0.613578167115903,0.6375105663567202
33,33,0,4,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.7}",1.0,0.6406504885730437,0.5988759452278766,0.6469873821924603
34,34,0,3,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.6}",1.0,0.6193873636911612,0.606782945736434,0.6211667135665822
35,35,0,5,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.5}",1.0,0.6104844743733633,0.6024256651017215,0.6115785001062247
36,36,0,3,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.4}",1.0,0.6196567629900963,0.5920652636054421,0.6236936642717178
37,37,0,2,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.3}",1.0,0.5834657586076428,0.6063510266491917,0.5802345484826055
38,38,0,3,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.2}",1.0,0.6271179321931201,0.60747322852586,0.6298190789473684
39,39,0,2,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.1}",1.0,0.6159161049297491,0.6357772435897435,0.6132525866568419
40,40,0,4,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.0}",1.0,0.6267325256795945,0.6022652116402116,0.6301620778097092
41,41,0,5,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.9}",1.0,0.6382589285714285,0.5745817245817246,0.6474503065205276
42,42,0,5,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.8}",1.0,0.6348687963491159,0.628418953788412,0.6357135176651306
43,43,0,4,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.7}",1.0,0.6115778853914448,0.6374313186813187,0.6081351746844704
44,44,0,2,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.6}",1.0,0.6344044922612306,0.6806815617242157,0.628125095697443
45,45,0,5,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.5}",1.0,0.6288712827707628,0.5728345184227538,0.6370726900031536
46,46,0,4,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.4}",1.0,0.6176705457463885,0.5997394236664623,0.6203712254132422
47,47,0,2,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.3}",1.0,0.6177906282239235,0.6450823319982198,0.6139981447124305
48,48,0,3,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.2}",1.0,0.6353311439518335,0.6043224299065422,0.639679679211134
49,49,0,2,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.1}",1.0,0.6053116166557947,0.5592652445593622,0.6119584149793164
50,50,0,4,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.0}",1.0,0.6189229546824484,0.5722184065934066,0.6252723311546842
51,51,0,5,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': 0.1}",1.0,0.6366167214012042,0.6549393315018315,0.6341290563222678
52,52,0,2,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': 0.2}",1.0,0.6125101116324219,0.6169767441860465,0.6118909459334991
53,53,0,4,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': 0.3}",1.0,0.6253786640514328,0.6609782120395329,0.6204651847718253
54,54,0,4,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': 0.4}",1.0,0.629206935758954,0.6214810153136144,0.6303517033445232
55,55,0,3,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': 0.5}",1.0,0.6216378560556642,0.6511547619047618,0.6178341310751104
56,56,0,2,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': 0.6}",1.0,0.6255579941473797,0.6244726399331662,0.6257164197305042
57,57,0,4,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': 0.7}",1.0,0.6303441284453943,0.6641220943353644,0.625676708142327
58,58,0,2,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': 0.8}",1.0,0.6093758445489433,0.5845509893455099,0.612899268586242
59,59,0,3,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': 0.9}",1.0,0.6352293527852908,0.5879519400352733,0.6419169239404996
