,RunId,iteration,Step,side,density,population,homophily,town,mobility,total_happy,total_segregation,center_segregation,periphery_segregation
0,0,0,27,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -5.0}",1.0,0.6205528978334984,0.6099778516057586,0.6220516683931319
1,1,0,39,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.9}",1.0,0.6197973046853644,0.6886029411764706,0.6106709393770511
2,2,0,92,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.8}",1.0,0.6034558999282926,0.607420634920635,0.6029299401377733
3,3,0,59,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.7}",1.0,0.6240474872119389,0.5386243386243387,0.6373282454376504
4,4,0,155,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.6}",1.0,0.6246047646305231,0.6235238095238095,0.6247645641699519
5,5,0,13,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.5}",1.0,0.6076254458329929,0.6428515537670467,0.6027405753968255
6,6,0,15,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.4}",1.0,0.6207627463756311,0.5962669683257917,0.6242941012021247
7,7,0,11,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.3}",1.0,0.6156718211681756,0.6547004247708473,0.6103768577494691
8,8,0,11,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.2}",1.0,0.6326665249433107,0.6309246954595792,0.632922151795872
9,9,0,18,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.1}",1.0,0.602206340182463,0.5856604180133592,0.6045838751625487
10,10,0,25,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.0}",1.0,0.6135006655257653,0.6488412698412698,0.6082967152829718
11,11,0,20,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.9}",1.0,0.6093264143264142,0.6578956582633053,0.6029381965552179
12,12,0,24,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.8}",1.0,0.612094247147678,0.6341252359974826,0.6088698535507047
13,13,0,13,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.7}",1.0,0.6087556935817806,0.5712338673787272,0.6140698370678517
14,14,0,9,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.6}",1.0,0.6121626757886737,0.5957891453524641,0.6146213895394224
15,15,0,16,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.5}",1.0,0.6106188840733775,0.6927694235588971,0.6005940912010276
16,16,0,8,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.4}",1.0,0.6097433846844572,0.5676731601731602,0.6160097688364445
17,17,0,13,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.3}",1.0,0.6303533515316955,0.6164948453608247,0.6321071350914795
18,18,0,17,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.2}",1.0,0.6179172127566622,0.5914718614718614,0.621734783152106
19,19,0,14,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.1}",1.0,0.6178180002159593,0.5744637494637495,0.6240596627756161
20,20,0,9,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.0}",1.0,0.6188238453276048,0.6080056793359547,0.6203846396268634
21,21,0,7,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.9}",1.0,0.6154149309809687,0.5642690253671562,0.6225453699395068
22,22,0,5,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.8}",1.0,0.6355685401595252,0.637573385518591,0.6352903011648259
23,23,0,7,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.7}",1.0,0.6160361752901615,0.6153888160768894,0.6161279336181806
24,24,0,5,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.6}",1.0,0.6112261904761905,0.6284038372630606,0.6090062436517893
25,25,0,8,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.5}",1.0,0.6222143128321944,0.592009209344115,0.6263616456945472
26,26,0,4,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.4}",1.0,0.6066089383960755,0.6106913919413919,0.606060745796059
27,27,0,10,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.3}",1.0,0.6411935631073172,0.6233159117305459,0.643529393911803
28,28,0,3,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.2}",1.0,0.6061628220693376,0.5843262632563941,0.6094184027777777
29,29,0,8,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.1}",1.0,0.623352503194977,0.5951268357810414,0.627379365079365
30,30,0,6,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.0}",1.0,0.6422368777056277,0.6076555023923443,0.6468967793435878
31,31,0,6,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.9}",1.0,0.6140806464712093,0.5669079794079794,0.6208941351426712
32,32,0,7,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.8}",1.0,0.6337455005083396,0.5978492812219227,0.6387487868257099
33,33,0,5,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.7}",1.0,0.6228708530162349,0.578651866151866,0.6292785652119856
34,34,0,2,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.6}",1.0,0.6055830383955384,0.5922619047619048,0.6074469710862522
35,35,0,4,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.5}",1.0,0.6349882336655593,0.6286729857819906,0.6358712802549781
36,36,0,7,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.4}",1.0,0.639264589636656,0.65390406162465,0.6373291053297533
37,37,0,3,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.3}",1.0,0.6197367702100921,0.5899581128747795,0.6239490753734368
38,38,0,3,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.2}",1.0,0.6157580037664785,0.6324213630406292,0.6134174030436917
39,39,0,7,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.1}",1.0,0.641559260491158,0.6340203743188817,0.6425581504849798
40,40,0,3,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.0}",1.0,0.6394719417315013,0.5936375028480292,0.6457866402988355
