,RunId,iteration,Step,side,density,population,homophily,town,mobility,total_happy,total_segregation,fsi,center_segregation,periphery_segregation
0,0,0,9,50,0.7,0.5,0.3,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': 0}",1.0,0.7260010357892441,0.58446519524618,0.6866359447004609,0.7315841892312479
1,1,0,8,50,0.7,0.5,0.3,True,"{'model': 'gravity', 'alpha': 0.1, 'beta': 0}",1.0,0.7348794419728676,0.5552721088435374,0.7163826998689383,0.7375392637265988
2,2,0,7,50,0.7,0.5,0.3,True,"{'model': 'gravity', 'alpha': 0.2, 'beta': 0}",1.0,0.7375554824921914,0.5586236193712829,0.7343227513227514,0.7380362257262456
3,3,0,11,50,0.7,0.5,0.3,True,"{'model': 'gravity', 'alpha': 0.3, 'beta': 0}",1.0,0.7314189997607082,0.5698838606327593,0.7454761904761905,0.7292438058395506
4,4,0,8,50,0.7,0.5,0.3,True,"{'model': 'gravity', 'alpha': 0.4, 'beta': 0}",1.0,0.7305693465727098,0.5798112433319655,0.7645393374741201,0.7255416130416131
5,5,0,7,50,0.7,0.5,0.3,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': 0}",1.0,0.7293371722617006,0.5870393900889453,0.7097930839002268,0.7326271590800649
6,6,0,10,50,0.7,0.5,0.3,True,"{'model': 'gravity', 'alpha': 0.6, 'beta': 0}",1.0,0.734038339012161,0.563973063973064,0.6975536368393512,0.7409265296713429
7,7,0,10,50,0.7,0.5,0.3,True,"{'model': 'gravity', 'alpha': 0.7, 'beta': 0}",1.0,0.7473877789852044,0.5601452564684521,0.7590129358830147,0.7453583701521846
8,8,0,7,50,0.7,0.5,0.3,True,"{'model': 'gravity', 'alpha': 0.8, 'beta': 0}",1.0,0.7713617449294532,0.49557913351016797,0.8280343716433942,0.7610505830239073
9,9,0,12,50,0.7,0.5,0.3,True,"{'model': 'gravity', 'alpha': 0.9, 'beta': 0}",1.0,0.7490592065331347,0.5201511335012594,0.7746016305354828,0.7445905864047456
10,10,0,9,50,0.7,0.5,0.3,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': 0}",1.0,0.7438160223438969,0.5385593220338983,0.7712803069945927,0.7386415919024614
11,11,0,9,50,0.7,0.5,0.3,True,"{'model': 'gravity', 'alpha': 1.1, 'beta': 0}",1.0,0.7532074613284804,0.5327659574468085,0.7478196406767836,0.7542190672692735
12,12,0,13,50,0.7,0.5,0.3,True,"{'model': 'gravity', 'alpha': 1.2, 'beta': 0}",1.0,0.7435474822112752,0.539874739039666,0.7926347462061748,0.7344126334923881
13,13,0,7,50,0.7,0.5,0.3,True,"{'model': 'gravity', 'alpha': 1.3, 'beta': 0}",1.0,0.7423787903356575,0.5539867109634552,0.7655561164395087,0.7379439131974629
14,14,0,11,50,0.7,0.5,0.3,True,"{'model': 'gravity', 'alpha': 1.4, 'beta': 0}",1.0,0.7481010972621711,0.5391095066185319,0.7610290556900726,0.7455466781488214
15,15,0,16,50,0.7,0.5,0.3,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': 0}",1.0,0.7478100184101338,0.540041928721174,0.7783737321643459,0.7419953558346415
16,16,0,10,50,0.7,0.5,0.3,True,"{'model': 'gravity', 'alpha': 1.6, 'beta': 0}",1.0,0.7455308352849337,0.5415296052631579,0.7750815394651012,0.7396887190895317
17,17,0,6,50,0.7,0.5,0.3,True,"{'model': 'gravity', 'alpha': 1.7, 'beta': 0}",1.0,0.7397740793005173,0.5579307396323215,0.7942581794622611,0.7285489037941738
18,18,0,11,50,0.7,0.5,0.3,True,"{'model': 'gravity', 'alpha': 1.8, 'beta': 0}",1.0,0.760306524184477,0.5275947281713345,0.8085297418630751,0.7506358316452847
19,19,0,13,50,0.7,0.5,0.3,True,"{'model': 'gravity', 'alpha': 1.9, 'beta': 0}",1.0,0.75671388101983,0.523405972558515,0.7801084474885844,0.7520762615976466
20,20,0,21,50,0.7,0.5,0.3,True,"{'model': 'gravity', 'alpha': 2.0, 'beta': 0}",1.0,0.7561417592973789,0.5307073274036426,0.7975394030851778,0.7480391191624823
21,21,0,10,50,0.7,0.5,0.3,True,"{'model': 'gravity', 'alpha': 2.1, 'beta': 0}",1.0,0.7413943805663551,0.5668517727466894,0.7547337516087517,0.7386351535722606
22,22,0,16,50,0.7,0.5,0.3,True,"{'model': 'gravity', 'alpha': 2.2, 'beta': 0}",1.0,0.7395818157291245,0.5739669421487603,0.7380952380952381,0.7398886827458258
23,23,0,17,50,0.7,0.5,0.3,True,"{'model': 'gravity', 'alpha': 2.3, 'beta': 0}",1.0,0.7412075502137614,0.573135558302431,0.7387167070217918,0.7417053813395278
24,24,0,11,50,0.7,0.5,0.3,True,"{'model': 'gravity', 'alpha': 2.4, 'beta': 0}",1.0,0.7270843655381226,0.6107705779334501,0.7224404761904762,0.7280586080586081
25,25,0,11,50,0.7,0.5,0.3,True,"{'model': 'gravity', 'alpha': 2.5, 'beta': 0}",1.0,0.7399873051886665,0.5858287642345003,0.7442833569071192,0.7390957273320289
26,26,0,29,50,0.7,0.5,0.3,True,"{'model': 'gravity', 'alpha': 2.6, 'beta': 0}",1.0,0.7460508433927572,0.5555105348460292,0.7466129549462883,0.7459387983381273
27,27,0,27,50,0.7,0.5,0.3,True,"{'model': 'gravity', 'alpha': 2.7, 'beta': 0}",1.0,0.758732179912146,0.543578947368421,0.8060328185328185,0.7492141724126768
28,28,0,7,50,0.7,0.5,0.3,True,"{'model': 'gravity', 'alpha': 2.8, 'beta': 0}",1.0,0.7489239015674491,0.5529608006672226,0.7641393766809049,0.7457827095172773
29,29,0,11,50,0.7,0.5,0.3,True,"{'model': 'gravity', 'alpha': 2.9, 'beta': 0}",1.0,0.7462713259907138,0.5480847595762022,0.7604018351526658,0.7433640920483027
30,30,0,14,50,0.7,0.5,0.3,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': 0}",1.0,0.746494373271023,0.5496120865659453,0.74459949542731,0.7468833964585153
