,RunId,iteration,Step,side,density,population,homophily,town,mobility,total_happy,total_segregation,fsi,center_segregation,periphery_segregation
0,0,0,500,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -5.0}",0.9994295493439818,0.7326134789340721,0.6713780918727915,0.7261517165005537,0.7335167812248435
1,1,0,398,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.9}",1.0,0.7339275386267868,0.6767263427109974,0.7428514467988151,0.732700501253133
2,2,0,198,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.8}",1.0,0.7342217381774343,0.6525798525798526,0.7453822336109334,0.7325789721829326
3,3,0,275,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.7}",1.0,0.7258317209502311,0.6924939467312349,0.6617489986648865,0.7346338406993093
4,4,0,151,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.6}",1.0,0.7528219185338205,0.6641566265060241,0.7789607312119161,0.7493466258589132
5,5,0,86,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.5}",1.0,0.7380590819004766,0.6719681908548708,0.7354338624338624,0.7384394259957687
6,6,0,142,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.4}",1.0,0.7267358803986711,0.6937307297019527,0.7892623716153127,0.7183220253800728
7,7,0,198,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.3}",1.0,0.7488219317837153,0.6583421891604676,0.7281336749946616,0.7518894060283688
8,8,0,99,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.2}",1.0,0.7400937360925678,0.636734693877551,0.8054577869795262,0.7311034646416706
9,9,0,93,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.1}",1.0,0.7307525709814442,0.6978021978021978,0.6895730706075535,0.7363218172012309
10,10,0,77,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.0}",1.0,0.7373264469722316,0.660628662759723,0.7369731146046935,0.737375710791321
11,11,0,62,50,0.7,0.3,0.3,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.9}",1.0,0.7443809250607875,0.6699895068205667,0.7613236289776574,0.7420474325500435
