,RunId,iteration,Step,side,density,population,homophily,town,mobility,total_happy,total_segregation,center_segregation,periphery_segregation
0,0,0,6,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': 0}",1.0,0.6389430962110471,0.666582035657865,0.6350603956629256
1,1,0,3,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0.1, 'beta': 0}",1.0,0.6303007156619873,0.5985419397116645,0.6348796926177879
2,2,0,4,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0.2, 'beta': 0}",1.0,0.6204926667206873,0.6362768736186457,0.6180412531985271
3,3,0,6,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0.3, 'beta': 0}",1.0,0.6117760251510963,0.582452487721546,0.6160388340473086
4,4,0,3,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0.4, 'beta': 0}",1.0,0.6282973234440503,0.6631060116354234,0.6233374781247122
5,5,0,2,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': 0}",1.0,0.6223342383347973,0.583406432748538,0.6280200420975566
6,6,0,3,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0.6, 'beta': 0}",1.0,0.6094818089178992,0.5693034238488784,0.6160205911550901
7,7,0,3,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0.7, 'beta': 0}",1.0,0.6324103949880348,0.5959647495361781,0.6378772418058132
8,8,0,6,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0.8, 'beta': 0}",1.0,0.6184604978354978,0.5939549749861034,0.6226507302854608
9,9,0,3,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0.9, 'beta': 0}",1.0,0.6278609393643563,0.5331571428571429,0.6435820211218618
10,10,0,2,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': 0}",1.0,0.6418211767268371,0.570717075892857,0.6540131725831658
11,11,0,2,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 1.1, 'beta': 0}",1.0,0.6277688301927309,0.5626556776556776,0.6389507454236649
12,12,0,2,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 1.2, 'beta': 0}",1.0,0.6160295973228002,0.5728229937393283,0.623332531665865
13,13,0,3,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 1.3, 'beta': 0}",1.0,0.6236919039460446,0.5185749955412877,0.6426044474393531
14,14,0,5,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 1.4, 'beta': 0}",1.0,0.632761391567404,0.5800063371356147,0.6420111111111111
15,15,0,1,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 1.5, 'beta': 0}",1.0,0.6288472952920545,0.5265147476901207,0.6471673505741642
16,16,0,2,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 1.6, 'beta': 0}",1.0,0.630213441211725,0.5725125069483046,0.6401592092235955
17,17,0,4,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 1.7, 'beta': 0}",1.0,0.6289728283244134,0.5723719676549864,0.6391763848396502
18,18,0,2,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 1.8, 'beta': 0}",1.0,0.6437228178065875,0.5117532467532467,0.6688555269753331
19,19,0,1,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 1.9, 'beta': 0}",1.0,0.626201123266523,0.5245280612244898,0.6450669001861844
20,20,0,2,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 2.0, 'beta': 0}",1.0,0.6214465669988926,0.5123376623376623,0.6422112374361509
21,21,0,1,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 2.1, 'beta': 0}",1.0,0.6255321067821067,0.5295769303737431,0.6419722086786933
22,22,0,3,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 2.2, 'beta': 0}",1.0,0.6302324263038548,0.5066718054128126,0.654733034440595
23,23,0,2,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 2.3, 'beta': 0}",1.0,0.6305548897411314,0.5111590790162219,0.652069778406412
24,24,0,2,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 2.4, 'beta': 0}",1.0,0.6171825621910704,0.510008658008658,0.6369895673323093
25,25,0,2,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 2.5, 'beta': 0}",1.0,0.6345702089298971,0.5438988095238095,0.6518867626626248
26,26,0,2,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 2.6, 'beta': 0}",1.0,0.637010060362173,0.5063686313686313,0.6621030413508587
27,27,0,2,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 2.7, 'beta': 0}",1.0,0.6228924903294651,0.5689448441247003,0.6328443454355862
28,28,0,2,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 2.8, 'beta': 0}",1.0,0.6268700680272108,0.48390715998629674,0.6538698563664597
29,29,0,0,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 2.9, 'beta': 0}",1.0,0.6557769495412845,0.5183393070489845,0.6819510807736062
30,30,0,1,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 3.0, 'beta': 0}",1.0,0.636767582104148,0.54661431948666,0.6540505325175617
31,31,1,4,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0.0, 'beta': 0}",1.0,0.6260930613780501,0.6716689023027052,0.6198662146064327
32,32,1,2,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0.1, 'beta': 0}",1.0,0.6096124905944319,0.5815420560747664,0.6134681215233205
33,33,1,1,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0.2, 'beta': 0}",1.0,0.6311884353741496,0.6279437229437229,0.6316549953314659
34,34,1,4,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0.3, 'beta': 0}",1.0,0.6075623715063622,0.5687157606405395,0.6134624615975423
35,35,1,3,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0.4, 'beta': 0}",1.0,0.6211179827435562,0.5625754527162977,0.6292626978943112
36,36,1,5,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0.5, 'beta': 0}",1.0,0.6158357992218753,0.5338238299611691,0.6285326688815062
37,37,1,2,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0.6, 'beta': 0}",1.0,0.6235613351031469,0.5759228920926168,0.6304663753799392
38,38,1,3,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0.7, 'beta': 0}",1.0,0.6509299959299959,0.5990456098051036,0.6590305226174791
39,39,1,3,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0.8, 'beta': 0}",1.0,0.6156671869437826,0.5485143644234554,0.6265228870439291
40,40,1,1,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0.9, 'beta': 0}",1.0,0.6212345473695882,0.5319238095238095,0.6364441416893734
41,41,1,2,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 1.0, 'beta': 0}",1.0,0.6380641280902605,0.541338924233661,0.6542615012106537
42,42,1,5,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 1.1, 'beta': 0}",1.0,0.6371585933223864,0.5893809523809524,0.6451749760306807
43,43,1,2,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 1.2, 'beta': 0}",1.0,0.6462353347135955,0.5513045064769203,0.6631594782721831
44,44,1,4,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 1.3, 'beta': 0}",1.0,0.6324960679032432,0.5734661172161173,0.6427552839317545
45,45,1,2,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 1.4, 'beta': 0}",1.0,0.6275029103608847,0.5505878894767784,0.6401743341404358
