,RunId,iteration,Step,side,density,population,homophily,town,mobility,total_happy,total_segregation,center_segregation,periphery_segregation
0,0,0,30,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -5.0}",1.0,0.6093319280038918,0.5778606102635229,0.613498439221447
1,1,0,32,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.9}",1.0,0.618314547088132,0.6642298233847529,0.6119473896329365
2,2,0,27,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.8}",1.0,0.6039666801564818,0.6702149791955616,0.5952128959345123
3,3,0,14,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.7}",1.0,0.6165048277375466,0.6013787375415283,0.6186429667198897
4,4,0,54,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.6}",1.0,0.6071920561006707,0.6479526109960891,0.6016080489111595
5,5,0,46,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.5}",1.0,0.6244562106468231,0.6011738648947952,0.6277236416759915
6,6,0,14,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.4}",1.0,0.6119498401770347,0.6189113954039328,0.6110424000988203
7,7,0,20,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.3}",1.0,0.6292185143288085,0.6414588948787061,0.6275508018117273
8,8,0,15,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.2}",1.0,0.6173086299366165,0.614899470899471,0.6176622247072345
9,9,0,35,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.1}",1.0,0.6219594134161964,0.5810815363881402,0.627605087637661
10,10,0,14,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -4.0}",1.0,0.6078613896651872,0.5895100069013112,0.6103426020963578
11,11,0,21,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.9}",1.0,0.6125272732231495,0.5571373456790123,0.6203470276999689
12,12,0,23,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.8}",1.0,0.6306480436418359,0.660155721056195,0.6266594978798695
13,13,0,11,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.7}",1.0,0.6025866114561768,0.6606372897417673,0.5949303212098488
14,14,0,12,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.6}",1.0,0.6117093624833111,0.6097754050073638,0.6119565217391304
15,15,0,20,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.5}",1.0,0.6299922315806689,0.6458770205329839,0.6277274284468528
16,16,0,11,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.4}",1.0,0.6158351585949543,0.6151298701298701,0.6159358487067766
17,17,0,14,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.3}",1.0,0.613385647216633,0.5806479669493368,0.6179933284367731
18,18,0,7,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.2}",1.0,0.6282206816868863,0.6384901277584204,0.6268411034138426
19,19,0,7,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.1}",1.0,0.6201551798522353,0.5944500335345405,0.6236807408088799
20,20,0,14,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -3.0}",1.0,0.6312262718299165,0.6438925802879292,0.6294590711041068
21,21,0,12,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.9}",1.0,0.6023843752567155,0.5816643882433357,0.6052147525676937
22,22,0,8,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.8}",1.0,0.628871314196446,0.5966450216450216,0.633367505880857
23,23,0,11,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.7}",1.0,0.6150836882918306,0.6152380952380954,0.615061398575178
24,24,0,13,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.6}",1.0,0.613989815579411,0.5997465818010372,0.6158727561705309
25,25,0,5,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.5}",1.0,0.6218642117376294,0.5858068097705403,0.6263684697179843
26,26,0,6,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.4}",1.0,0.6113108874706813,0.6051141885325559,0.612094470046083
27,27,0,6,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.3}",1.0,0.624230248917749,0.6087101354303189,0.6264244024458033
28,28,0,5,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.2}",1.0,0.6213828097660771,0.6439592173503065,0.618472513446987
29,29,0,2,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.1}",1.0,0.6040370611007336,0.6302063492063492,0.6001986713851121
30,30,0,4,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -2.0}",1.0,0.6246956832357871,0.5879919547727768,0.630004875133673
31,31,0,7,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.9}",1.0,0.6020173453996983,0.5840323285277413,0.604546850998464
32,32,0,3,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.8}",1.0,0.627473157937874,0.6431649245063878,0.6253816025760109
33,33,0,6,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.7}",1.0,0.6335436552877097,0.6418511066398389,0.6324042559715451
34,34,0,6,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.6}",1.0,0.6316676322904595,0.6655151312861594,0.6268770471151424
35,35,0,3,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.5}",1.0,0.6164544483693418,0.5835997732426305,0.6209668628733377
36,36,0,4,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.4}",1.0,0.6268039358600583,0.742985842985843,0.6100773577913655
37,37,0,5,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.3}",1.0,0.6065042664464629,0.5933264652014653,0.6083051748951881
38,38,0,6,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.2}",1.0,0.6255319592790387,0.5656305114638448,0.6341808314234785
39,39,0,3,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.1}",1.0,0.6145385996883501,0.6372222222222222,0.6113042428631782
40,40,0,4,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -1.0}",1.0,0.6254832560123713,0.621950063211125,0.625995115995116
41,41,0,7,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.9}",1.0,0.6387884705947533,0.7049413735343384,0.6301276629072682
42,42,0,3,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.8}",1.0,0.6215274895547992,0.6447653223969013,0.6183153817082389
43,43,0,4,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.7}",1.0,0.6094063908345551,0.6024256651017215,0.610371280244739
44,44,0,4,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.6}",1.0,0.6177583233850643,0.600298978038704,0.6201844633792603
45,45,0,4,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.5}",1.0,0.6416720871615578,0.6493007397133611,0.6406588683184428
46,46,0,3,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.4}",1.0,0.6409837944237717,0.6381999559082893,0.6413717357910907
47,47,0,3,50,0.7,0.3,0.1,True,"{'model': 'gravity', 'alpha': 0, 'beta': -0.3}",1.0,0.6268472906403941,0.5776504941599281,0.6336730241834954
